,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
0,1.2672975700035642,160.13228808468483,14.192901643575482,170.45946951347298
1,1.2058558265760142,169.499869645166,15.857969539026689,182.9876686685097
2,1.2467786927633584,150.8934695730305,15.148556230087832,163.88775115955235
4,0.9634496791855708,114.59242312682176,16.091413841393155,127.8079825768482
5,0.9847302096511468,105.71826134054776,16.007005044306297,120.07952244932692
6,0.8321956625036588,142.1446937471827,24.141805047759348,161.05086130421228
8,1.1797083865313789,146.23950505732589,30.28783602547124,165.5358782071036
9,1.031231680728832,102.20389045536623,21.71375194399146,114.45837397149592
10,0.9726858967840925,125.33479952000124,29.301714159279456,141.83671438591685
11,0.7168360430244488,73.44657197261581,17.61531697198317,82.57541933005179
12,1.3728569060918574,158.28772604051554,41.35148092254813,178.48184463267492
13,1.0428814182858313,138.37844314884737,37.49325013419531,153.8933721232124
14,0.6960309346060745,135.42934256658688,39.96914879161043,151.6072674840867
16,1.078720346386765,215.48883783001972,66.11329849793174,236.0802720724888
17,0.8177186995024258,138.1551142751409,44.25696888579573,152.26128547302056
18,0.8873825713097598,102.73707911758528,33.65506967992811,112.59174488719609
19,0.7121095068993851,102.2531833281328,34.89260041074119,112.3298535676288
20,1.0550460098956798,137.9324102470704,48.89977012480336,150.3825884224753
23,1.0858508711427202,129.6415453869871,51.245603427130966,139.63462251342855
24,1.0136371551608985,125.89921456179074,50.77278466559119,136.07499652583482
25,0.6976465194533613,93.56193910019188,38.04676872297931,100.04948571432526
26,1.1198607070732265,143.53207565008137,59.67329950356688,154.49920870774392
27,0.73480360193517,116.2151543621113,49.60234373403837,124.11664676566346
28,0.8593990879026361,119.56121479662856,51.706729347496655,126.74410977378646
29,1.197979489479491,162.3855923589621,71.20575826847323,172.88384402458956
31,1.1323058776460728,185.2054912365961,81.87938349235174,194.810273077628
32,1.2606731135329607,156.31776375549134,68.07591157980866,159.44245136437243
35,0.730464771697129,79.2363767285352,37.58129731127333,81.98961612976572
36,1.045010876231716,116.28915208842808,55.35572677232779,119.91128411762408
37,1.286698728011974,156.6298087287145,76.48816598950138,161.7900347751722
38,1.0109806856049588,112.51613522618744,54.90642908770791,116.32362673168862
39,1.1912747372021126,125.22796822359332,61.79787350497699,129.433305154589
40,0.7910247813651522,106.99826554879672,54.3768611109534,110.4831082510206
41,1.2353412615679085,164.3825228812411,84.06911869920867,170.1990260684426
42,0.8699060847059721,94.53865681827055,47.74423919427081,97.36725630568488
43,0.9285578136898356,118.43540557615523,61.44306947279202,122.6512338443932
44,1.0428631384777345,115.66593684701316,58.14215278430421,117.66960490747948
45,0.9548921804616772,104.3039108985821,53.059485365188735,105.3013325988117
46,1.1683211187630376,113.55257719583884,58.560607185884464,115.66337409635284
48,1.1511392554697395,124.57914498264962,65.24393138482591,126.41748538222912
49,1.3278574190239365,125.87690637279536,65.50137651641094,128.04744151558774
50,1.0369666367256023,121.01210262803828,63.51784050998377,123.06040008959708
51,0.9505412131431592,99.33413666699226,52.89041112749248,101.08293012446744
52,1.389074580635734,145.1213805626114,78.41413165961654,146.74700954984868
53,0.7354309152281819,81.98225336159742,44.22806645295066,83.2698962529227
54,0.6623677690584777,66.51430456153746,36.350069302808826,68.10899554122287
55,1.1761552470493724,137.88390255511266,74.1844627787664,139.62856466171374
56,1.1256944267243083,122.98200579288805,66.0075339992199,123.1613194553585
57,1.3435185597783623,147.7305919613005,79.58119486725487,150.2661168736096
58,0.872890446720076,93.93222308618218,51.19159494918469,95.16874648818929
59,1.2421682911835288,137.52879048952363,73.97199102471154,138.30501013683013
60,0.7907747462819225,123.98971766099513,68.84055578051584,124.37698802361578
62,1.127956075689565,131.2814569159624,70.93473790540966,130.3941183674765
63,0.9708391247564674,98.69501887189452,52.8849719008143,98.78079358250334
65,1.7318486522737508,221.57105996166592,119.96636467898304,219.62424690275228
66,0.7595788131979776,93.70670219591815,51.49629517896563,93.43179468862252
69,0.6788547129350624,66.39034029262443,36.06725368097427,65.14805263792576
70,1.3026953059360722,130.2474778128798,70.82487486075398,129.7289618448905
71,0.7672167884545725,83.17120068290615,46.46533869273688,82.86955433208098
72,1.2247099778666266,147.25376290840038,82.65390211343193,146.4369101336718
73,0.8570402522279849,106.49231185331344,58.88800294848751,105.1566218900618
74,1.340817516580276,183.44037221672357,102.7916093730868,182.14794168429685
75,0.9551378838326692,122.85348102699714,68.39548376323363,122.08878709102451
76,0.9716443792928412,90.7374877776136,50.869522238860384,91.01887892591458
77,1.2614025605837074,132.5365491155986,76.00799697392512,132.00969211440642
78,1.0066731082912532,108.24991976608725,60.884304710922834,107.94597201930932
80,0.9717591083249816,118.34893815325678,66.31342314791014,115.429343188493
81,1.2334230266381885,130.5578652204228,73.17436989099646,130.04184682049404
82,1.1155049609727845,115.6085969601159,63.89151125041487,113.92357768126072
83,0.9426365871142982,109.98221386831156,63.05775240793773,108.12026809175296
84,1.5040950747635906,173.14987197970564,98.34980796906424,171.8132050014066
85,1.2264852759952236,138.7540853285201,79.861265051652,139.10672323580977
86,0.944714681672788,102.70117073568736,57.89810514953876,102.67932938749225
87,0.9863652842152388,113.00085154016077,65.86907997755988,113.09543164101471
88,1.017412515146241,131.93631898249788,74.94481572641298,130.00666928922234
89,0.8496430289276552,98.20919574517669,55.4909415331447,96.4538602288568
90,0.9418862845740104,110.37846394285098,63.84558283887687,110.1579958525162
91,1.2361767870300522,136.7762675816209,78.89046557674551,136.5830701164279
92,1.0513161342174109,114.04205311988112,64.96616458406704,113.82162482694169
93,0.9305410950705446,116.82566337616916,66.9133812992263,115.90815422268516
94,1.3435353993468608,161.53233513016826,92.24954672780564,158.84967483980353
95,1.3035663926303378,143.7332319038427,82.90966850517506,143.81189958341838
96,1.17618040822387,130.916671453228,75.9740954007969,129.60431690189867
97,1.5034297070047489,170.0740730645969,98.53376144885932,169.2136845377091
98,1.1284288957753867,132.7029995446455,77.18290996536373,131.422615514878
99,1.774041166048204,179.89124757336415,104.25167662882376,177.48090289213135
100,1.0462103877474125,119.08515443849043,68.77419563091456,117.40447124603595
102,0.9369629075483392,110.32127342011792,63.17484075299468,109.13315173989464
103,0.9925148375785298,107.59502265809522,61.79699857549325,105.76612537769086
104,1.0911687981395506,130.25691743467203,75.44461580008087,127.54145275890572
105,1.174877739299674,133.7964541054566,78.09243956033932,132.18962920548523
106,1.2505361698832025,150.30764873628118,87.57752612521291,147.77716395653758
107,0.9259285184304938,109.6582421794338,64.04576160330555,106.99631791171798
108,1.3572560854748736,157.40900110401864,92.40716399255642,154.27637619317088
110,1.9045746126949996,199.7933833754264,109.59139446065916,188.98777013760537
112,1.7654955550454394,217.47228350875224,127.81559679929484,214.0697819916648
113,0.9596804291857262,94.57578797666804,54.54133129248129,92.6706177362706
114,1.000389411547128,106.9870466367825,63.28903409177963,104.51107470886755
115,0.91927604000708,99.6466049768729,57.4044783083024,97.45882175148192
116,1.093361741889943,118.63092398415732,69.80980878446177,116.71659013685566
118,1.4652425106123717,143.8564470153241,86.40158726467192,143.63746170501557
