,Theta_C1,Theta_C2,Theta_C3,Theta_C4
1,2329.1173654430613,12351.799630326768,408.33287556276207,240.0285875849916
2,1326.3206589627382,6972.573346316326,203.53926708879268,127.62332412827524
3,2207.3512896496004,10641.926508229528,392.46643749480177,199.7199812924242
4,1398.697905202107,6920.208673770931,272.8971346056981,133.75953808429853
6,3733.292976065368,22735.81696562331,754.6267191328969,320.362406164212
8,3853.027564147731,22470.450268268345,879.6235823952379,354.5833046403218
9,1837.2625807471145,13350.846889756833,537.1824175440229,177.72975601374543
12,1933.1894332737927,10968.376835829462,579.2771594072893,158.21590216085653
13,1433.6352768191728,8310.300894244587,528.9957626470527,122.40166696376006
14,1829.3644163050185,10428.112029667886,727.501442211138,167.31615328527064
15,2273.153576349093,13101.410717248991,885.8600081287748,164.37292731067663
16,2720.034218863889,16857.77283350532,1262.7378201382255,215.70668373988832
17,1271.642705711236,7682.157175085013,638.1971854632952,100.28179139492453
19,3385.3778200874094,23971.433078800583,2125.8557235752337,280.6496179100964
21,4315.206358391201,34196.57754424459,2837.930671647786,346.52132510358854
22,1628.535409498672,9958.13919064035,1072.3670733171189,125.51532664604456
25,2894.074693070646,21552.17059571569,2189.9628063541613,206.63537710477848
26,4069.2705870679592,28150.894830784207,3183.924571894069,337.3653172430237
27,2930.4623078869363,19585.157491473667,2680.978855821808,229.38597965748212
28,2144.237744042417,15034.517843982225,2405.651376914053,173.3708954869895
30,2960.2599983110854,22244.78705784939,3852.718599256159,223.1255351822524
31,2665.47531253592,19636.911100062665,3805.322109412429,222.37276301730472
32,1157.0115893021298,7765.806548114933,1584.006873965225,94.37368672906688
33,2645.435582951702,27731.54093705792,6036.355097241805,251.51613135929864
34,2095.967174362852,14306.720432576649,3487.6218439393424,146.66125589924158
35,2013.256035514404,15663.747545645145,4299.436281147015,151.7985822014169
36,1719.9408760688182,12953.489519299848,3594.446803782388,127.97835624650166
37,2209.4128142936343,16278.495467909112,4878.313754733122,165.27137289848707
38,1674.9174114469467,13287.516533425118,3956.040657712695,151.38988203398668
39,1919.710016602286,18130.415460810877,5697.216173094041,139.91832431765604
40,3095.232427079921,32820.63392640447,11786.99729768494,264.3777049892972
42,1955.8529654347176,16583.544882513903,6475.164990801268,128.12376742536736
43,1941.466557209912,16529.08472980116,7225.823429157452,134.46253184354262
44,1469.7781535872891,14474.467988977576,6115.345573343833,122.90620572193912
45,1834.8741771559528,14434.81121975238,7656.434180838036,146.97092734467708
46,1362.1368256237072,10361.065689394438,5997.145269806268,99.13985542472022
47,1596.101685629017,12038.8308019986,7291.562063663474,113.49007869023188
48,1075.8607971759538,8176.272734685273,5367.089980201692,89.8022265900129
49,2967.6350112767614,23860.107560613505,15854.486298693497,227.05268708395667
51,2600.6612835672645,25159.199355420627,17357.22976740165,215.1854088718498
52,2378.6615470284787,22263.315535665057,16890.696445075373,190.5050764596757
54,3053.276002105345,23489.928645590546,20036.81255862807,241.5020701848346
56,1791.783536714879,14102.559632459655,12814.542352720924,134.2388869587405
57,1208.8729317813213,10599.445064713158,9622.008889302471,102.61825816636298
59,3828.985182601689,36349.81046308002,34530.94625238829,381.793740313576
60,2951.642323854486,34783.81823254816,32903.391189816815,249.5478571020477
