,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
0,1.236442294645091,1.839979724854196,1.4747511753711773,0.6818635101067338
1,1.1612948317224614,1.278376736534698,1.370703738556322,2.369972891389966
2,1.083577486038608,1.077513333374236,0.9753646290579712,3.144818442039276
3,0.639286391847226,0.61384884988289,0.5463568191061797,1.7227781471881118
4,1.8016054453354693,1.8127337620248916,1.7601082091794575,5.148148228357978
6,1.1905142178427823,1.3643024102400774,1.3416574528705467,2.248175358742309
7,1.1273450356561237,1.3629659216690606,1.2166117510704395,2.972709020418837
9,1.0060921916011103,1.1385247340638844,1.0759558545973995,3.068800502992877
12,1.2467925935028064,1.408297888079894,1.390585526833101,3.2755809158950684
13,1.4240010536177103,1.5828162163708972,1.4323198596944735,2.2602199433265
14,0.6325246965938416,0.6410093166607167,0.5918473530024385,1.4550412232506884
15,1.4144236609086838,1.6372381953777873,1.368224880138136,4.554308389279822
16,1.121573490667972,1.2591108480017628,1.0966525745450102,3.571700178729875
17,1.2056400836623862,1.2251232040222206,1.0820164126342016,3.570953397853743
19,0.7229587291093619,0.8757472186192353,0.7921179983345378,1.8905407497533109
20,1.272983322571119,1.5784248560362883,1.4753505281229562,3.0417299686771724
21,0.6870779047035955,0.7938874193335279,0.7283276428566181,1.618722598307475
22,1.0639829947671566,1.150279071958818,1.036774400944103,1.7988435196413672
23,1.8801382967370648,2.321872058924673,2.1482688689138976,5.267383083461431
25,1.4885873001671643,1.5246387595899311,1.2478652045693357,3.695266076779873
26,2.017140612447643,2.1689892999299505,1.9538815429055627,5.202994674612696
27,0.8039282441685649,0.894734398916953,0.76554236317172,2.9296264265007577
29,1.0695577728300176,1.2671484992228024,1.113070196269493,1.454522470038877
30,0.8297738356046763,0.8978614926581672,0.7880050318430966,1.8892076475978936
31,0.8470965669233704,0.9800812429410242,0.832392458081039,2.326904942521944
32,1.2780996400604447,1.592833211526982,1.437032756027989,3.0621038618196548
33,0.8619699842939014,0.9949082024352708,0.8808701790491692,2.636392076139518
34,0.5529389269013595,0.560542382876806,0.5015508473005897,1.8396842471677357
