,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
1,6.426591543504345,28.471432208616363,0.7792164732090143,0.1315387353102273
2,7.427797155195807,33.874652308275344,1.006941219123351,0.1059465880848068
3,4.310992137341962,19.45908814226757,0.5809930529814524,0.0881642396667403
4,3.6577351921865353,17.21847232715503,0.632885487378038,0.0859350011604078
5,6.326848399334322,31.255935590316117,1.1354226403014076,0.1088619013904752
6,8.26072376868557,40.28033141262263,1.4766074803457672,0.099405793795064
7,5.447452520657393,28.664929235425053,1.2194534091760287,0.1436016399290413
8,6.009889378767088,29.128778222621055,1.3572019973254783,0.1218149989824669
9,4.400252402123959,21.186661073800725,1.063559488137405,0.1102695741033074
11,9.69473722382917,50.23341308526507,3.087596541818572,0.1585494194983777
12,7.428718964853272,34.6293991157906,2.2762178104739768,0.1615684869025728
13,5.168645026307275,25.88896000745077,1.89037906982752,0.0664902780144945
14,8.484008833314645,42.52975052695147,3.4120201691403285,0.1711511125306303
15,6.187222359800796,30.366797260399963,2.375937151251275,0.0929515560850789
16,4.931208877276427,25.13387647328446,2.3805263643023027,0.0860108232371095
17,6.540175276443868,34.489172819348035,3.5381329977068217,0.0954862256881992
18,8.121331819029434,42.61833822114845,4.260328175140501,0.1062101447641543
20,10.012751911195007,57.067510298692405,7.255606268136448,0.0912871088692513
21,5.821745960665927,29.42602123105759,3.9517076382788767,0.0646301034050184
22,6.999861091693205,38.92556177655081,6.077689305226188,0.0960067974358625
24,10.418198154868628,53.51079476482148,9.05927690305306,0.0781638318927386
26,8.373357439828634,46.15715954680855,7.275345503466546,0.1023545682073861
27,6.786025171705596,38.54825015253682,6.882161391126849,0.1235061042716307
28,5.865094235744806,33.88543384725676,7.865018363926915,0.115533126609058
30,7.428774425383946,41.84274754856751,10.163683408253812,0.0717169735061994
31,10.1343421458706,57.66896808615987,14.74914867581261,0.1005068030810633
32,11.546968174220224,65.87748196709391,18.905495315780787,0.1212844017008151
33,6.753314754782354,43.15110933234119,14.064913361281969,0.0982135875438253
34,6.602788827616835,37.499452026357815,13.708312949610422,0.1398605042926536
35,5.809772028225021,34.57691050230251,13.481034180129804,0.092601415881383
36,5.379453204184096,31.9051155251948,12.481943773086403,0.1032900187224402
37,6.227048441596,35.03906595389802,14.86712430925374,0.083180451352602
38,4.310098813774403,24.74441674513812,10.488846012841456,0.1282565515856412
39,9.229488580886803,51.14618930652499,24.374499800363058,0.1265222012394627
40,7.358707611165986,44.18888467151179,25.7136816472684,0.1172269286215957
41,8.191401770012346,48.24016564188764,28.832016841925103,0.0876834201767782
42,6.127046366233453,35.046636125178345,20.802529411067518,0.1285978602521497
43,5.69302957021121,36.82916661478432,22.892226833377965,0.0980299059229893
44,6.94238093706584,42.10493082685186,28.65615389222985,0.0823909566070327
45,3.627204190286224,20.83267972077653,15.674384154768942,0.099101562634143
46,5.974136774270856,36.42761400257363,28.58643374585493,0.1110480653894209
47,6.100031474326297,37.97008529172926,31.87604256911545,0.1393573201296114
48,8.459321777044897,51.39309203300328,48.263739292962704,0.1394484100506708
49,5.759322684095415,34.42147297708566,34.36063653301927,0.154150171227691
50,8.453392063197187,56.17751168469852,57.7881525577982,0.0788059698759394
51,6.753436892721753,37.92252336844025,43.771848531466496,0.1296071817531816
52,5.8631761400946845,40.40610962578292,47.45060642195668,0.1940797198850707
53,6.117292093772928,38.768873045191214,49.61224175857703,0.1888865989170351
54,4.787284945771641,30.57171572727417,38.61946988103158,0.1372764832409927
55,5.605229996461902,34.33359357716532,45.12278645332871,0.2557322515437762
56,7.097541221923153,44.11442638721885,59.53688110476294,0.1062887978492376
57,10.298002524921044,63.54114719184954,86.46130640939754,0.0929434323248353
60,8.414624148889569,53.25664353945248,86.56105657138099,0.1168138012085849
61,4.971004770880978,30.66836215663599,49.7431980816942,0.163211821274226
62,10.674141938150417,64.75060836707598,108.56820549847498,0.1782049501392846
64,8.31466173876766,53.08833510384613,91.10584645732128,0.1577599646168139
65,8.548731233840938,52.08737123273202,92.29335791802482,0.1563309590847214
66,6.487030754024762,39.796131254773,70.72341001353512,0.1285977111178447
67,6.04498629300531,36.74403546325057,66.57609965303317,0.1439679250722583
68,7.915082189727681,47.74503750584408,88.74060479607351,0.1564154185407583
69,5.676870391908446,33.63683016725394,63.1799729949719,0.1278379532883438
70,9.31128779801644,58.08422152421372,111.2204002324356,0.1345173783133692
71,5.436455926270786,32.457726012601924,65.37083757439177,0.1303264036393304
72,5.550127262778008,34.78931826844771,66.9082903217232,0.1092024652416897
73,7.15162398652495,44.52008715500446,93.82811836304548,0.1332961004858679
74,3.9017712537640623,25.68368220495697,53.76457555088478,0.1008412594789583
75,4.655964786271022,28.0274216797889,62.42736004958262,0.1068724909949231
76,7.862658323504366,48.56743373060286,118.0800658988952,0.1129055807416816
77,4.832401866865716,28.276373867558732,70.65528383491205,0.0803540334997772
79,4.741429971458247,29.40617811546179,80.48781400681013,0.071651911699537
80,7.039521561708075,43.67963312694672,117.332161161192,0.1071461301287252
81,7.671964213450518,47.06196051781628,128.36943868086462,0.1388072982305122
82,4.388476512088418,26.770918995676556,74.38480790448278,0.1634720065796072
83,7.360736903287291,44.310428813606094,129.7647008453293,0.1566702103915267
84,7.83771969061728,55.68602095840349,167.38654549023985,0.2020819404327378
86,6.147157841631422,39.98278538706878,115.70743923111276,0.1151708469981434
87,7.724892374689755,45.94662094377172,141.26385234801296,0.193172525174535
88,5.01478373972675,33.23207834628183,97.80669295438204,0.1196629412155486
89,6.366751839383906,42.61563627330331,126.3275372170647,0.1906323179459675
90,5.423135947828768,35.0711418095102,100.68431832794316,0.2144490116095191
91,5.234481589347553,33.732834228302785,107.16790824466229,0.0679000422272325
92,4.644502131171011,27.57927262373752,89.7392339418676,0.1349547062665458
93,3.2467290665409063,20.748843672810967,65.6270794720213,0.1093586815519197
94,6.231124776589816,37.038255702749765,125.465335329903,0.1422451845154454
95,4.892523984926465,29.030564930430835,97.8812852946552,0.1623374139468845
96,4.083099825328224,24.17393165080706,83.64951466192527,0.1610716630349247
98,2.669519017948484,19.000852209393177,65.85002414113232,0.179688078831283
99,6.397904747549484,43.04299525054977,152.18867929549918,0.1234537504798941
102,4.082100562744883,24.2017025287748,85.2533814029656,0.1433671260810942
103,6.482838563971661,38.6914904757423,143.8751438142506,0.1155209842415895
104,5.090257586365606,30.695834201809674,105.00156665192742,0.082344748010208
105,3.997259780313068,26.259030723902026,78.28384679288204,0.0978364175933698
106,6.040841179964298,37.43821393678742,79.48593787251565,0.1700385865396088
107,6.224360380878307,37.93716063295651,85.78141087010093,0.0927218103134409
108,4.044197202728016,25.57498423210537,69.95200941477621,0.1571525449843045
109,5.693275303541198,35.00350305387111,104.72081529019788,0.1511841869952698
110,5.502567764425104,33.212000833283284,98.71809836750346,0.1896019109342643
111,4.596803307130599,32.27124865132681,82.06977937587102,0.1068058290710608
112,5.1182361984631575,36.783687713333634,93.61224616573446,0.1560447295121612
113,3.3898418432049837,22.46818321377236,54.21798800104778,0.1587313733619486
114,4.635032878086038,28.0645084629356,69.83436706906724,0.2015412586568055
115,5.006218089508572,31.34512985498669,81.90997316670546,0.1879659842087916
116,5.753373459848115,38.14939364014798,93.06363590437876,0.183700219391981
117,3.7339647278425647,25.34013068777802,50.20789228834914,0.1370447875617481
118,3.924247553614624,25.86119298787941,52.8651766950871,0.1859194022585076
119,7.1941045998790205,48.29587365368173,89.48037544801505,0.2043782320962167
120,6.137196239060853,43.01368897454859,80.9228654588022,0.2025503245271969
121,5.150797728033201,34.66088697467646,62.28734443262052,0.1869841004712776
123,9.361324669481862,63.9078650070585,98.57739346383572,0.2068414169620435
124,5.329130527504582,37.91019677169917,61.43335091319588,0.113543411918758
125,7.21819911770027,50.078521822583326,80.02975906095428,0.1176338461597284
126,6.888108391418765,47.758692676227376,78.47229467953997,0.1504582927285867
127,10.618726846522856,72.4981868230233,122.36550025974624,0.2225949171315454
129,4.519848885277211,31.85910283090688,54.85497920484631,0.1374666447069342
130,10.614240166146132,74.46822903090839,129.05623960207708,0.2051829934062667
131,8.405071891734664,60.74653100686309,108.57722361524446,0.1300732863221908
132,4.504192629660212,35.2169371956419,64.6413921071623,0.2079744367305839
133,3.220211498018294,20.91798140428112,40.66381739179967,0.1035439591477978
136,5.643086038580911,40.34232539823954,77.4060040443974,0.2106554055810869
138,3.7014262208510766,27.290728926440952,51.92823861540059,0.1462452532340679
139,4.917498682035279,36.34422876927314,66.28956481453051,0.2146858170534677
140,4.06653985432138,30.32600444495436,55.59301925672212,0.1825612623449479
141,5.500638831812817,42.10403430783168,79.36562376445889,0.1904813831999868
142,3.9351828556186415,28.22421141079068,55.04145758856176,0.1741126431627246
144,5.9166665337964846,42.79921338793064,80.48696630862766,0.149463018990893
146,7.0198314652085285,51.31388940785954,99.02961554947072,0.2434541721883804
147,5.851619196842416,43.76181187286291,80.88814921833422,0.2144759190197319
148,4.309642739432165,30.103074217661334,54.18400385008843,0.2029188472473357
149,5.755712285189686,43.34903121240405,74.20625015832952,0.1991296896681026
150,6.639007789938863,57.457290640144336,101.20970230129387,0.1576388186068049
151,4.97033981609174,37.9116139708564,58.42623545839903,0.1387284368294922
152,4.1509295628510365,35.024897726044465,57.10462749587021,0.1677920453985658
153,7.659332558513619,59.92691755489152,97.65205842299912,0.1815591492391069
154,5.453311327425888,40.27400368586318,68.19116976344793,0.1609431266471974
155,5.404358422648067,38.54682209542378,67.29901404637334,0.1772163671136715
156,3.4772513296752527,26.30078214001477,41.855215713924544,0.1768892533928595
158,6.367681925917152,65.24060858856873,111.70736729285927,0.2981024086876701
159,5.0845073212073855,37.42753561969695,68.51488383659773,0.1673214654503717
160,5.158150384548247,37.22790882662187,69.32832769278465,0.2366058768588183
161,4.741733346683737,38.26041740413059,64.3359568686082,0.1404911989627666
162,3.617872749196973,25.07101173522044,47.40172423385567,0.170247014390121
163,5.594433938487798,42.58457327548477,82.22745266667837,0.1057656483844624
