,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
0,2.895153416348553,2.7722011493360315,2.943434670597296,2.9384304263596404
1,3.467698111637818,3.466158343141716,3.304077422238441,3.3920351826224167
3,3.840228340578586,3.994768007602601,3.767405696637762,3.6961969660987153
4,2.343210092994376,2.426585311090546,2.3191228155591554,2.361575076562248
6,2.6201080710003963,2.73933892633709,2.575305145202247,2.61048873658151
7,3.221227304996237,3.117668415653345,3.0243402734485185,2.972844376319705
9,1.6836689090406332,1.6460731717323176,1.5982536032226924,1.6658255407814202
10,5.614845618333208,5.304415179768257,5.588154758958573,5.403203097316696
11,3.579471618078159,3.598914302222726,3.627344158430248,3.5171637650336893
12,3.53930682508548,3.413670517740511,3.529241968772749,3.355864195934473
13,2.126823070567592,2.020203395305627,2.0113726297911843,1.93835009416756
14,4.153342927092535,4.0138586539256895,3.875016413843938,3.755282970283312
15,3.72739251296906,3.8212001080050815,3.813193366095821,3.818029216694735
18,4.503084191904266,4.493302269371093,4.52320494368818,4.344956438172282
20,4.0905526003894455,4.019308926022384,3.796182970607708,3.794493165592994
21,3.017767572456966,2.887334443215268,2.7988394882568133,3.0079823063030258
22,2.63640511284103,2.250123070382194,2.355288738531436,2.2346492731741887
23,3.02513369510282,2.722023035352866,2.589870011486811,2.5067813746241563
24,3.439998596214488,3.1732180663062577,3.191497187827421,3.1590351666832683
25,4.2848870827027135,4.282255039330653,3.9198937710019495,4.13740237536156
26,4.149429722132352,4.148180315741136,4.25033033351982,4.051118123704276
29,2.7406609055887388,2.8191012257300074,2.589846082490593,2.709724992076512
30,3.1679675112536416,3.154486289343072,3.007381669264317,2.9940057738139
31,3.4811614768202004,3.359613122991523,3.5222362294623277,3.227996098014615
32,5.380318347689459,5.229595946521574,5.461193066126244,5.372345327476485
33,1.5791650752674296,1.75582252423134,1.8427565370070056,1.6625914337157306
34,3.4212218095789546,3.9142147802720872,4.1387856778678325,3.98653071138154
35,2.353647827133013,2.28217127864909,2.3625591447729817,2.2198161421621485
36,2.9183486278959774,3.037427523033121,2.7865059954237714,2.901001000714788
37,1.7919782259152623,1.8591805195164468,1.841876325977256,1.888963429406528
38,2.468826214335693,2.539244076502183,2.3473304561905755,2.489862575476967
39,2.1284698088543124,2.132844173568665,2.181611211065843,2.162246601024833
40,4.219076371914423,4.32218833360942,4.254798472394246,4.123230433523074
41,3.0342370543302,2.863654273221379,2.806902167979996,2.869461378219912
42,3.499485970815573,3.37641697043839,3.304909607311333,3.373817761906136
43,1.8086958133074096,1.6749047717571286,1.541751646069458,1.6228055054260415
45,3.075310236999567,3.183255990145686,3.1912803638888887,2.986516473373879
46,2.2370808535324125,2.196884567834533,2.2566173848549607,2.214491955568925
47,1.636512240230301,1.6176848261873171,1.526002825426294,1.6110105045177432
48,4.523132777472767,4.406335343871521,4.217695063879832,4.3093662339705405
50,0.8163914703334125,0.9080126693333616,0.8067732601574229,0.7820557910708901
51,2.7237658252223813,2.7102033738996005,2.671518695266666,2.777495359245615
52,4.200370282537233,4.350078893207441,3.941439959877076,3.855609686344605
53,2.3227235146064604,2.087158372580016,2.1158780732382745,2.1143084710358475
54,4.800877555794714,4.5648124083378425,4.33912970773888,4.3352539781040775
55,3.4050708642350824,2.614333026738823,2.507487603997445,2.5700942093404064
56,3.8577796851670896,4.122341522722969,3.82407554341309,3.894823926099368
57,5.303490371397741,5.421129467433218,5.435890829428901,5.328155814270711
58,2.1907728169539697,2.1239920869939506,2.079227974560807,2.032528775970953
59,2.756637504635368,2.659837538443428,2.439852363517035,2.6536236470582497
60,3.169462379839287,3.20690087608576,3.150702385390403,3.0235938839842533
61,3.343201072275294,3.5573108065392742,3.48302823783943,3.552216177746526
62,3.5141868788057504,3.6329126799330327,3.5662883349457286,3.611076323367477
63,3.3771413211436068,3.511102034051944,3.140516248245664,3.3068610591618968
64,5.232464667712609,5.208210234323464,4.706998663079675,5.054434790161286
65,3.5276519470199723,3.2194505277823766,3.0607598044790927,3.231829831857745
66,2.647467841506745,2.731090806873507,2.539053272163967,2.5767009084510293
67,4.9266673369987455,4.6086408762943565,4.530010954611741,4.574167821770248
68,3.0510762773576925,3.036966416459482,2.8181573451955915,2.9443374661837263
69,5.938770536894714,5.79031708803425,5.895254105935791,5.772439304723059
70,2.2574551751844414,2.5667333973658564,2.256080051825227,2.369704972800572
71,2.314107683471139,2.491982293240284,2.369955156866764,2.217442617342249
72,1.846366731818848,1.9197296827841324,1.8281593735904187,1.8924563075467355
73,4.06748679841354,3.977374270779902,3.728882086817292,3.788777507586234
74,3.1870237531148584,3.366755261794636,3.279103908963528,3.300951079379074
75,2.3743534767098,2.282677233938119,2.2456215141680973,2.380353617604997
76,4.645392390370876,4.889146388222112,4.512303158928326,4.425243524024174
77,2.285218121087264,2.325276395802459,2.4337986586957028,2.3115109749761795
78,4.469478139186793,4.456245109075122,4.447337605652602,4.650501913504568
79,2.730912761567281,2.634021428001557,2.631722712341971,2.5742156380406653
80,3.8066435725913057,3.8217912275797774,3.7038103662910498,3.674489495725113
82,3.6093403520328,3.561232894801889,3.578993728660506,3.6048514916696033
83,4.8728398236498265,4.871254866879188,4.681710411047599,4.678366923137251
84,2.516845963303618,2.4683277026597787,2.442056345422411,2.458009105998469
85,4.010393712243799,4.007456864702207,3.602040562722824,4.01326770432178
86,3.344514255571083,3.2596065141854003,3.025534338077734,3.0501811084975547
87,4.062632023877711,4.018105356070471,3.953430237649368,4.004142868369026
88,5.241387766999038,5.247350728297337,5.365738508691267,4.906266482302219
89,3.036995641049137,3.1845092874699548,2.9888375422998945,2.9302135570040924
90,3.5327140223307056,3.5405622811863817,3.64628722775042,3.418318667987761
91,3.7200638006668414,3.69326122724149,3.668008481561965,3.700338517749104
92,3.8466164210183824,3.9026428158566415,3.821500999719407,3.903816428985445
93,4.377896068425746,4.264705913082283,4.083214953880856,4.045581245020647
94,2.935318263432196,3.104645969761972,2.9740066871373663,3.064698568058321
95,3.4562614771009708,3.3794611363821945,3.302981368447277,3.283869061893736
96,5.592589067429685,5.3562092799129175,5.459848946259922,5.263215151455112
97,4.227750084937889,3.992412758316677,3.840771588307097,3.8905324977282434
98,3.455390470922194,3.583885961780744,3.5500273423360142,3.4231403989194567
99,2.1965052971827888,2.1357583824900632,1.9065835109151716,1.9869131616797608
100,2.660465112758379,2.6313023142546967,2.415058284729444,2.473068488616412
101,3.865391439030195,3.854490899679731,3.738816251360582,3.6929522233012526
102,4.8174866390493305,5.053662827328141,4.844381199103066,4.978184278501511
103,3.1008814468571453,3.406131352962324,3.313416715000344,3.2313295492853813
104,3.5481855010725285,3.567818634868699,3.3978867008269544,3.6396994286075897
105,5.953797073118194,6.0253374331350775,6.012223759195088,6.049922583890712
106,4.030935783860596,4.135766267010946,4.110705345328611,4.117860315792121
107,4.332647790980842,4.5342807851594165,4.226412215474734,4.118656123821067
108,3.040644889171205,3.120160213053845,3.1127774511939648,3.108841132854986
109,2.474347291881218,2.4059690577835995,2.5655914834133062,2.5407382996933765
110,3.516179353671011,3.648723932748812,3.623880343529113,3.59319109186833
111,3.11710133859003,3.02090224231608,3.0903440047920245,3.0690093063763237
112,3.4297970036401795,3.604763668795505,3.75398024512882,3.6082087524104782
113,3.088444096667847,3.3175424627437637,3.179891961095596,3.1103595980079906
114,3.454663553620298,3.423603479589413,3.246016656681399,3.2299791122544628
115,2.8068651614532314,2.8448740092444127,2.633785087498159,2.900761295061572
116,3.547001608627244,3.5125153285801765,3.5032766994712348,3.608318247709098
117,2.116452743819915,2.1837830676401184,2.2933636067940086,2.0532353918877515
118,3.313974669951308,3.5562267249810864,3.462617941465098,3.3721826313484597
119,2.636340777392103,2.627525614976916,2.45499211550646,2.567113557993594
120,2.9558319209910144,3.048603630027957,3.0094492344341908,2.9648729147162896
121,3.977368261805686,3.869764617621588,3.804131246583593,3.7941876518617392
122,2.688322207566449,2.6017527013433623,2.4994199214756825,2.595741834127046
123,2.5487675061741357,2.64217507941026,2.4321726128860672,2.5335020215003885
124,4.363947218441599,4.326746941991839,4.336994618742237,4.382582445160542
126,3.3323148082709126,3.117017037444571,3.2299972408589475,3.052351318125654
127,2.795503399858113,2.443311623955016,2.48420540388431,2.5236353855535976
128,2.3167127070983127,2.541254089067618,2.2875715687804727,2.4838815163028944
129,3.247396510082231,3.265097166300038,3.0884319793362223,3.3021335696930985
130,2.882737737635335,3.075445212218569,2.9766891930905723,2.9110124482769835
131,2.65662862763496,2.721651136786814,2.6204999193862526,2.6153482199908544
132,4.340866339106787,4.868027799354506,4.707599336561741,4.773115047283842
133,4.309099865998202,4.413417109616157,4.224335284049629,4.1188940819322255
134,2.5012664909931943,2.5941839712847905,2.290068464328441,2.5019210304755304
135,5.217056538280406,5.278494838393443,5.265377661198942,5.258920118119072
136,6.2605537227432455,6.509088902684867,6.320016033834318,6.0811735736954375
137,4.590729459113606,4.551072851023984,4.2546194751881625,4.448079975067103
