,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
0,7378.487137435944,7681.74726283712,7527.092210359096,7618.971204310829
1,9126.073057680784,9394.659223411018,9118.037141145276,9121.378140689589
2,3672.2302876585177,3753.519688517544,3601.376861505272,3687.606949055888
3,4491.614718893199,4618.924607387458,4390.353339223266,4403.042225478978
4,4776.981124989818,4892.04969104677,4723.827402681716,4710.6742982802925
5,9572.54661266006,9701.079027765772,9409.224317139997,9480.528566050496
6,6865.594910081505,7130.048422088308,6834.95208035193,6917.913721726603
7,5385.071449272543,5551.733189416713,5387.727912042105,5368.091422549281
8,6139.998063000094,6311.898411813512,6017.277208840222,5964.276932274523
9,7344.2840863234305,7664.721665112283,7331.66027795182,7380.462631016902
10,9701.095011049543,9885.21662324527,9647.589375435104,9645.875949822075
11,2044.5811571386423,2127.481390900654,2026.3254448085588,2049.6005248872493
13,3754.836691019451,3898.22099600581,3702.239844203171,3763.216750333901
14,4746.648092017213,4847.956200327491,4666.914025998844,4676.9672016205495
15,5398.73678668774,5451.216189802336,5303.790145416276,5361.4784974344175
18,4963.562353452595,5123.257128247136,4985.33069449991,4962.910135405625
19,8825.024388529535,9920.76781390387,9683.81063468273,9633.567026686633
20,4635.5093436152365,4718.805119465193,4543.445095028486,4526.049717240012
21,4237.271673347789,4354.435128212442,4132.153171722123,4132.235559991797
22,6517.852175307523,7078.432545075082,6784.656040692185,6881.01772530266
23,2577.751558332272,2665.334030875188,2568.8630293948418,2605.4304926763266
24,4287.54315478799,4416.363653091879,4274.36145981205,4312.491913037315
25,2045.9824420420505,2077.712765685332,1996.787023563656,2002.7003019592685
26,3763.1689659456433,3875.133091667794,3718.800906875336,3814.733242418984
29,4632.510338161102,4836.360934989615,4559.47683249291,4635.667886526426
30,4203.722202421612,4369.851824085483,4191.835663767246,4205.470093042602
31,7204.762632096321,7472.413535961203,7186.575732576698,7262.427885342018
32,5950.921878214058,6069.079880337161,5683.8720215275325,5660.008625124881
33,2200.0336013192064,2161.161484975779,2183.010850850001,2164.033933769052
34,4574.895703071872,4715.90305530406,4476.548319550082,4589.103394838894
35,3081.2441923485867,3118.926125526756,2989.644331671328,3030.455742668695
36,1394.0618053695653,1452.5744780744576,1380.7847394353118,1399.7724828121254
37,2731.2727609800977,2818.619983111873,2733.482549080284,2740.84689131577
38,3527.361861928633,3638.162523127096,3538.26023537118,3523.16719585433
39,2706.091789303209,2760.714913201786,2565.165309254739,2637.7098472924927
40,4587.517246009647,4777.645489608046,4371.142303071293,4476.541408642857
41,1889.707463932236,1926.7870122434756,1845.4816173857976,1880.7177232602892
42,3382.376181226277,3555.394427567514,3353.0500654887223,3379.234559832671
43,3422.753015853867,3533.98517611986,3353.0797360686047,3299.829674144577
44,3386.9290118559184,3484.44072195166,3305.83199961457,3353.7847524455183
45,5149.399204511306,5379.361160002321,5138.601502710375,5270.12857977442
46,3626.9946399278415,3763.025877574911,3614.523279406956,3674.953284906926
47,3939.6016374690976,4047.5335996170943,4001.011570316359,4012.3587768276434
48,6063.873109886448,6248.45658482494,5881.654954967544,5980.568496592167
49,1430.5127974178856,1475.6906628722982,1347.8948994420512,1395.087093276302
50,2781.3476165391007,2757.0684212207107,2581.661255310408,2625.125522286227
51,3497.7932114770856,3632.7889346545567,3472.8114633069945,3445.587472493502
52,4388.855152619157,4665.726879363167,4302.397286688641,4487.565594241508
53,7012.91521118979,7272.493135749397,7037.236697614179,7128.826211877942
55,5003.24116632448,5149.66507895364,4899.895703109507,4964.740990024029
56,4790.354581801614,4930.344213317623,4786.634863710415,4784.963345525564
57,5025.273331914372,5185.582177091236,5057.684470788008,5080.97889153788
58,2098.4762106170824,2152.194391890217,2061.1953686303937,2086.664020091695
59,2019.7790378438108,2108.668171345344,2024.7901260642725,2038.345304194687
60,1733.1366383347686,1831.8338395949293,1692.3553975463435,1738.8915146490112
61,2636.236847235845,2625.603334981012,2593.83210650442,2578.3454955755487
62,2169.584244559309,2252.182152674968,2124.093607137103,2145.1392982653497
63,5375.873710353597,5592.337735236682,5304.985738740996,5345.250870306462
64,3344.6045636981344,3490.6596165517103,3244.8195815402005,3225.7019816008005
65,3146.21148789698,3187.932755053954,3111.833886253383,3016.144160372
66,2788.725039313228,2914.065845471413,2801.4777933224404,2763.2573852524206
67,5594.495209641065,5841.823126891029,5580.187740789842,5707.861096934852
68,6922.483117912794,7228.177032286667,6847.4366119275055,7021.617745454776
69,6969.325597217108,6926.54245390582,6604.801362064705,6744.676643457194
70,7147.548249984171,7470.300621353981,7049.517684287296,7109.576461150299
71,4452.014011831232,4499.201119789429,4374.487680443083,4321.192517546755
72,4233.003089399634,4338.962940382845,4126.017796912902,4128.730574134026
73,3740.275339728212,3797.126682862398,3613.558297542924,3657.307263362746
74,3436.127361976105,3544.859884103579,3328.5230222094738,3374.202697203226
75,3080.3805285514595,3129.75084358419,3074.393684657772,3109.865999886426
76,1785.296304846488,1897.8076128708851,1797.7638032586956,1888.4679307427184
77,3465.83599332351,3570.176021580065,3425.9479070169405,3439.2958830332536
78,1425.3697848131123,1452.5938397957234,1428.8485499231392,1428.3952331186026
79,3205.078629821542,3295.3159507194523,3235.3850529336883,3203.9122904586943
80,4321.769271686229,4442.554940885695,4091.2303709959297,4227.631697479434
81,3162.9234310999445,3327.1356157884784,3150.4416045497524,3189.7973686140435
82,2653.718765931064,2725.3767363834963,2573.4852459597773,2615.40012310317
83,6755.676522482879,6910.497292833905,6618.3626120885565,6663.448687788154
84,2463.7571903786334,2559.247998025033,2478.840186687011,2477.5550235279447
85,4361.682524022913,4518.431737360703,4296.864379614218,4318.815694211949
86,4859.655274515273,5141.387830861988,4854.150991894102,4861.130492324129
87,3938.812829394353,4094.536050501577,3917.808487227016,3883.3235324307298
88,3655.9475547855664,3821.8665652683417,3589.3906705952413,3704.365085209025
89,2844.898045634246,2991.0622393486906,2763.828623401386,2770.9486674964364
90,2044.8497504980755,2095.8783039830187,2028.4148104741423,2083.851953734098
91,1149.4558262602602,1201.635094112091,1109.7851593831178,1130.109722937166
92,6746.801734568234,6924.612183487812,6625.300979175279,6716.507943391592
93,3567.3217647051447,3855.862569764957,3749.6193611085655,3746.07163294405
94,6194.357126793351,6468.690740177406,6143.837422551819,6241.9906498293685
95,2208.7569100263363,2252.108500766054,2154.96867824531,2200.5404884418426
96,4924.264072549767,5024.325068167398,4914.918305406467,4839.818435672309
97,3040.802219259402,3115.3951896972776,3010.602133028291,2982.2162595987324
98,3114.6914325314424,3217.0741220163363,3057.3373476542984,3095.930375579529
99,1993.902103684744,2041.2309562848416,1922.287473775438,1953.1660168630788
100,2619.1995756378224,2698.299431782818,2533.738749463977,2559.270845843088
101,3195.8883523111244,3281.558800106534,3100.0691661303035,3128.928690122025
102,7027.979524879997,7259.97455195113,7096.932508007455,7176.746887132515
103,2550.584725997348,2764.23571788113,2610.969346063214,2711.3339493004896
104,2392.921739789136,2486.1212432876537,2298.347084919261,2416.86073794408
105,3361.149210777496,3512.406296895909,3215.243260405653,3315.8533501904885
106,1788.6491852183242,1803.6619894427715,1711.885163465999,1772.3756164371875
107,2135.2491997145435,2211.7940918972868,2121.446105466496,2138.1268314568297
108,2771.641054714789,2865.290652296481,2756.722348000916,2810.2624391315403
109,3442.782294385759,3559.687503855591,3392.683321173024,3374.9245932036347
110,3686.6444861913096,3813.908143886189,3699.962871264618,3757.8533662188415
111,2054.3973321523376,2124.293130617872,1988.749823190755,1991.978392915234
