,Beta_C1,Beta_C2,Beta_C3,Beta_C4
1,563.1491418756765,580.5890796570291,573.0038813014264,574.033017035214
2,871.0259758074188,880.0850580253201,878.9539393721336,881.7845694082718
3,463.5066819766664,497.6863848546332,460.1550274490976,465.6686095430815
4,635.3260879612994,635.2123702821401,605.8187112140156,611.1669708406696
6,651.050380639989,671.6915470259723,643.3482950940548,651.1775567940989
7,1027.1076287051274,1048.4054728942644,1009.0678011837772,1017.0259708725088
9,618.320940013943,622.6386716574045,625.389464273003,614.7002933153859
11,267.45321048853987,281.1198167365169,264.0829797300497,264.0328625856206
12,1034.8253968908173,1027.8823974979334,1014.6492422711426,994.4498821635298
13,436.8317575735616,445.08769169533855,431.2761529384524,428.9619686891799
14,447.9897430322716,449.4215261456373,452.3308884911823,452.6219907092733
15,654.2973144549317,684.7016409092734,648.0106216873515,670.9038747667734
18,520.244484327163,530.2030788434375,517.7972379807512,522.5978994811807
20,868.7070286970392,863.4996587864504,811.3644963064972,822.5479796635431
21,919.8707573827296,941.3580908518788,914.3908530080092,916.4930651896592
22,633.1621506944041,601.529817369531,590.4167481029509,580.9375639235388
24,327.03981478193845,346.8669394186916,337.434433679508,335.47841525520295
25,508.8794143950317,506.2513394507577,499.3522498724577,493.5830668259616
26,309.4379211712854,325.83446832447754,324.3220816197709,323.96918807839785
29,181.36981176299716,195.1074564518185,184.53233567825373,183.568271997874
30,789.0496204298138,789.5001897371138,744.0285535276464,768.420097533643
31,449.6346317904452,467.9001016595481,446.04029644125046,449.7894245362873
32,542.4908442651074,568.5200192366758,516.6926651660765,537.4249456339815
33,253.55694371493828,251.0197243344545,240.186683491284,243.77034126797037
34,629.8259208018184,643.00111204697,609.8792771155098,623.4294672190189
35,170.85360713990084,175.7731940685675,174.80769155547145,171.62812621436083
36,518.0514966763011,525.8272078452497,512.2322216451776,513.7328403460726
37,508.0568358359727,509.8673612180762,479.01591875722136,481.6474358694152
38,437.3458514797956,453.043782689904,442.5532974915459,444.7600888161299
39,521.0973275094603,524.320040203282,523.1241290655944,519.707004698918
40,239.34815307336655,252.978601765402,233.35520525064908,239.8601320094516
41,444.0248962180526,456.7701924936434,434.6069982820423,441.51263614320095
42,402.2427198588842,419.4757266713922,389.0635521606924,398.4350604287217
43,410.6738881518657,422.4313614471097,406.3098303253937,399.7790534933418
44,596.462482711102,617.2850376700279,599.0919483189334,590.2806750727111
45,600.8755491273373,601.9186718273071,585.2973721437429,598.0965477093981
46,451.7838106213831,460.5847916344523,455.6312867809891,452.2431417417226
47,728.3615555440899,734.8814253842421,706.0005299493657,711.1630543466156
48,678.8574533117397,709.1194520849785,667.6951242720601,683.8143313452271
49,813.6447529996132,836.8415277539887,797.7229645550789,802.5378480009757
50,463.1089690323794,443.6161252069695,433.03868022728057,425.2015274093672
51,955.735603166818,949.6518907302724,907.203789493852,922.5842031756208
52,799.7344920805924,822.9377529190529,775.6048978671392,793.7462102278258
53,509.26898915804776,517.2749623336084,513.0072180348695,503.7389703917471
54,800.5644800849414,797.3995016218472,784.5318150786477,785.0567300933747
55,686.7860289500974,689.0630494068504,674.2921953249144,671.6646037721971
56,493.8612352515409,506.51866215080327,477.3956753222458,489.7877029572072
57,772.0016250768316,768.9315224940656,738.8625058414533,745.8740705629502
58,517.0288776127993,523.4950219324102,505.5864356606996,513.1160322206683
59,328.4446462274852,308.6258984988956,324.85919848013106,310.6561309407257
60,347.6466870208656,348.1240087624243,333.62868761078727,344.56314623606886
61,268.71214974792684,276.7278042625357,261.3224516367677,265.8730370876522
62,578.6803958228712,581.837304089806,564.6476649527733,563.5961400079095
63,536.8175317798568,532.2934485705571,519.3415787779649,516.53957489756
64,481.3107622167455,487.20981838743865,464.4568923877175,463.5386401026461
65,264.6413938948223,264.33609945623806,266.3062585201609,260.9827195097299
66,675.1257776522558,693.0577732014088,672.5118071176483,676.3329466473923
67,769.0615294665471,789.2242463074186,762.780022980012,763.1866526948777
68,400.40126982766935,423.64063652311256,419.7847344493019,412.3763705987275
69,669.5039267707359,743.27926246583,715.2096390450833,713.7316978096876
70,873.264882652743,920.2828079440555,862.1207101310082,857.4585791324515
71,657.8112788617173,665.1832105905207,672.0986153213844,659.7591073530286
72,386.9913747825789,398.4785709373802,390.5228999680343,391.4653991993932
73,320.9103174529153,322.7304930162885,299.86782388715085,305.8601427678694
74,349.2253116626267,362.43735805941225,344.6061027811714,340.6166788721033
75,397.79652353653074,397.0144022592406,405.0220325489148,392.9757569789571
76,503.6147965789016,508.97094687132267,463.6073560936846,486.1566746305914
77,553.7675453694545,577.45275461284,548.2030670377225,568.9032454307194
78,242.0891643730115,246.7356233450701,234.00453514709352,229.53816443114195
79,461.17346796822505,472.4922615263649,478.5120425794229,467.938653953895
80,297.0174995616412,300.8629813944032,279.93597300287416,286.9516816045505
81,776.4483742852838,800.00413397862,770.9898344608966,773.843270610099
82,295.1367248601881,305.3343855118054,288.281764068004,289.15487906614965
83,505.7564885851252,509.65195600749104,491.4438072166624,497.0040377009117
84,516.0784467012562,529.2122639516165,516.9856002397761,503.99506764638414
85,475.79538532429183,482.0461508308443,463.7435392768044,461.11493264263936
86,580.4877854621828,594.6493032704957,567.9059979208172,577.5519916679466
87,362.50835450346887,378.5189919128654,366.3582890144433,369.43074686996266
88,394.44668162159616,414.7994299928629,378.1931553358352,381.5184623147075
89,610.9457734784553,617.2852284253232,596.9332261118823,602.1868374855654
90,454.5062379939952,474.1938165809445,456.4385937644241,455.537759722686
91,561.8984859821328,574.9049951329059,563.995699413199,564.0281593493712
92,418.0726290362916,438.0106258990126,414.1568731600105,414.48010621318815
93,439.1463445453288,459.9236042645409,443.3333174067256,443.4182660089062
94,545.6547457278355,544.929617563335,553.3259247128101,546.2262150623638
95,358.2001746971857,367.01243614586224,337.68389442466923,335.01447660864886
96,465.2102995342867,471.33457801830633,452.4286936827671,437.30174468453936
97,342.11336805425367,350.61049106989174,340.8502650771889,344.1215494212673
98,395.1624313627626,407.1139266007845,387.7755716217772,395.91815287478585
99,318.61524354333767,337.76922824669094,336.236507152373,336.87919762988
100,555.3931514257904,558.4590633401533,520.3413400505145,530.6315442614133
101,430.0251939790911,436.9695503602935,416.7405896731433,422.5324109052276
102,507.1386021090676,518.1651722022702,487.9329182037169,491.19394402011017
103,328.66718859061666,339.2630288407577,336.6328776896678,335.6215738581635
104,728.9511745311261,742.3646121784063,706.3806023571923,695.3550074762877
105,295.8344788342219,307.1187108124469,286.7997992381456,290.4377080417319
106,251.1294836948223,264.29871127093287,253.490228110665,247.94454478120997
107,511.88069551828215,523.4388197244119,510.8021620700041,496.0963574163975
108,280.4307332909587,281.6853790521002,268.2389798484814,277.1800611559911
109,582.2840263896862,587.8745020380499,580.1843879376324,581.1689289520571
110,621.933510480104,645.4306759806819,610.3163708339678,613.7826668194749
111,352.96056339758843,362.9994366837358,344.0155223361204,345.6121145170922
112,173.89956036305193,179.48044330809836,167.9041743052026,176.60594253910455
113,723.8388273051219,744.7453081787193,707.6687469035558,726.8485713730759
114,694.8724504055145,683.1760274648951,690.9952239922284,683.1494641126204
115,327.17280497389714,348.6574287313286,340.9069660375156,343.4111372864607
116,534.2760741128218,548.8873610392811,527.5752725150287,538.1345324209041
117,536.8098464625116,572.201592992975,522.041144060893,546.6569944981167
