,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
0,24776.61894005291,25566.216347176556,24139.666795282723,23478.66173435908
1,19955.28919829549,20618.274297063683,20068.9772710974,19125.902858685586
2,27781.59881446221,28483.547654607384,27045.494389312706,26438.83583121365
3,18648.55413477852,19227.9865193442,18269.551803365724,17791.254398669145
4,23223.226937631545,23936.844009544708,22814.61931989081,22058.305154370057
5,18477.970029171356,18924.67726126436,18013.551867456834,17468.485277351476
6,19261.583174225307,19838.18209303061,18768.739446459724,18518.185906448776
7,35974.0719535358,37121.56379576003,35197.44695485906,34178.7196071541
8,23944.48940204541,24792.399690641803,23494.781659321976,22951.66003544164
9,21976.080719642545,22891.263911251976,21837.175451026404,21088.725119155293
10,28221.928741441698,29091.787066974302,27897.66046363131,27160.86316208552
11,12807.592447616937,13283.202684425898,12596.280454246014,12308.360032588667
12,17898.569858227733,18489.36784600312,17569.40970263341,17202.053536417356
13,19218.284246314597,19921.36242526171,18881.51909129272,18427.471081760457
14,24446.146356987385,25338.119284989272,23876.89994048785,23446.299403329474
15,16597.209382290628,17160.706415362038,16155.465568058356,15704.1514560266
16,23389.52620491325,24213.151895526327,22873.52146461369,22192.589403479506
17,26132.53945427709,27001.50362260021,25353.630327145187,24774.144512160758
18,24279.025527796373,24895.987196931503,23758.480258641444,22856.9585129168
19,18623.669914851016,19135.555113479284,18128.41496387289,17476.17476734237
20,24520.72898344373,25284.841450085674,24031.968688708283,23372.974119222028
21,20246.32136131734,20974.87981463371,19901.539147419146,19280.973442470546
22,44004.216192243446,45154.75281639687,42867.72073671694,41186.67431797439
23,34701.93222984952,35646.28021913357,33908.89999050411,32819.79230159435
25,25108.18988052768,25818.734743096957,24198.59115008471,23525.62060234596
26,5136.799493658403,5287.695870837007,5082.91540986337,4874.811059605014
27,23346.267300961597,24243.945438898263,22888.481324874974,22306.76158108188
28,20532.45485593482,21280.47243805547,19999.917775443108,19460.466197805305
29,23116.198055798017,23975.737476193743,22538.582441715764,21730.66071184225
30,39717.51090294651,41082.16779190267,38723.07188234897,39690.4968226461
31,36739.96216663433,38061.94949117037,35762.62452529384,35373.888731651954
32,35519.725984731274,36805.02082431779,34749.776350406246,34130.14244254734
33,22268.73498080556,23001.657542308225,21774.408505523177,21244.723741614987
34,29635.921571426137,30473.34377745186,28944.53196448665,28493.124171433024
35,17128.79678861054,17713.295445416836,16794.50620241746,16341.469422976696
36,26453.84156776608,27268.16845995954,25878.739078880404,25066.84023693447
37,20709.622186533303,21360.640011101543,20209.34813233181,19693.23333329611
38,15915.680332302025,16374.466052058066,15552.084775458125,15107.412633231592
39,19355.251645873475,19980.10742883438,18756.03218881744,18394.22463192063
40,18139.418179099885,18748.805373056235,17806.708850306495,17167.13803507768
41,24167.592617281312,24943.30505980205,23575.552276683346,23251.399310222245
