,Delta_C1,Delta_C2,Delta_C3,Delta_C4
3,1669.2595957222647,1730.470548231703,1728.266743081782,1719.2744514452152
4,624.5775619220768,657.298975589395,594.7484206638062,632.4088617521986
5,596.5893806356952,609.3528419707486,576.1960371123183,659.0837331158768
6,1598.5376666190875,1628.20137614778,1388.0006124248575,2403.094642247871
10,1864.946956065803,2085.8568515773245,1726.7967631324605,1615.405326151568
11,172.47637393103713,171.6271777449087,158.7177364619631,163.72579043313823
12,236.91172201512524,224.59972404792848,219.78579867492067,235.73972696318387
13,199.0917188185904,206.5076597855784,189.57586936909007,170.77400508103565
14,339.6305062124211,349.8779302640863,328.5607903386093,331.4632521379232
15,219.5597830339701,255.74447043876097,199.8697780068812,217.47612304477636
16,298.8587264865837,271.71753036208406,222.18521286450056,236.1157286774824
18,456.9463407059346,474.9323395602851,399.9589761345527,443.8482491734877
19,491.1517572776787,433.36029683829815,359.3027917833622,499.7890050011074
20,376.3064739785508,344.9265203099579,289.75736927300284,296.75129628305706
21,556.3061692182077,414.7781816764901,389.3990726914859,425.52077597377365
25,281.51677663937915,355.1641744088038,314.9427537260484,416.3400470655163
26,178.50392126188336,191.04816139193213,150.42472777100528,417.7832679701409
27,251.97802947114943,324.8146738780815,240.5838639249155,389.85315385073966
28,455.9529374797637,415.72578461083344,392.6805701735116,422.02824117348
29,1881.6786002546655,1987.940113642618,2070.4802520918984,2159.773346235813
31,1185.5063313601856,1225.0023500826658,1426.3685663039826,1145.2243257456764
32,951.2933592681868,1185.60738228844,1005.1858984817668,1207.774119316765
33,863.2924259803442,831.8541891863767,752.9369079006534,1170.5494873749878
34,363.75885902005774,303.6723192339972,249.0520051719413,301.8768410405587
35,257.0650193748777,213.6895599571198,191.5867989910961,240.96305590084336
36,299.8492393664342,333.86094120794576,285.0712450935558,284.4503751475597
37,212.62669221741567,205.38283325673103,181.06612985174348,202.84384561661676
38,147.28581747135536,155.070379675523,145.49347392951586,164.87327942403908
39,329.8077534180683,363.8871402441925,343.4901243833091,334.0485891414051
40,1261.2688436361182,1368.9951448846923,2003.8521471191464,2139.220123132836
41,259.1260373067955,652.3110915881581,214.69951889602737,254.2713354056587
42,311.6781793451912,326.99594877943434,323.53175274424655,286.01309720321274
43,237.58121378377444,244.60738117828788,217.96040086461653,280.3172458026134
44,458.6258060304472,479.984248233283,389.4140968708931,409.90817685388447
45,340.43967442431347,344.7519122131186,329.26445939088075,338.3775166010895
46,630.4463356198031,568.7546460141467,665.8701191962977,694.8281208284917
47,620.1217662229608,632.7940385015364,588.0660877022493,655.5234436295581
48,166.99666210064754,168.4117474487558,193.4429885756507,197.2598642975757
49,304.26979253537,279.889150541934,333.240704749946,379.3234592996415
50,175.27838648451225,187.70201238031143,159.4053404070339,242.5953661024531
51,1447.2379168168418,1366.3623609134684,1228.0200716999482,1435.0994770434063
53,2254.9003930645504,2335.8578652214965,2303.398216110041,2363.244258229671
54,345.6343644913608,548.5984912288462,321.7444327344165,570.3249067789357
55,249.54411405940948,242.52692903137137,246.0465460255499,208.6619327331508
56,339.8117316026063,309.2313420365699,267.890124917338,363.774142087731
57,221.2090525678432,214.76571986881868,196.96997675362456,158.47614786407792
58,167.6225282204509,157.64233252950118,147.67228264170808,163.84805558304112
59,339.0636712735268,332.6453405521007,291.73755062566886,348.21374738027447
60,365.2435673841792,361.4651195309352,291.51708958956203,307.02616387488104
62,208.0429940939153,220.54774143754963,195.58264046559455,257.6266136828191
63,414.2280208333736,403.9307360799533,413.8675366544092,373.7721024674463
65,747.5690374430428,762.8959452273364,764.9353727074512,785.18267505372
66,675.6160654784842,708.2544544003581,625.6195974190031,552.6774499630317
67,720.1961000409397,699.8934147259715,716.3744573441102,588.1986980232307
68,737.7836408245586,780.7000030081404,682.4818157796544,654.5268489034122
69,529.2049009680753,526.2477477085517,571.960081571904,466.0584550453538
70,478.2121213696321,553.6430106532531,507.78972115286746,523.1287604041418
71,581.7109189385887,611.8108398491163,547.230257975948,507.6361939495926
72,513.3596659404161,473.8527554933775,487.65303028833335,472.526794945154
73,539.3511488039699,495.3506984679675,533.1133678245099,486.3737992296034
74,283.8983140251447,274.17645841718,253.50242047798667,246.73846925276305
75,293.04334514849234,298.42870189970427,271.6204983834449,317.07185721412344
76,290.9022939516524,247.9880813286488,280.23897565095945,295.7889806318558
77,232.9070123170652,207.0773824065641,229.623355102157,242.09889247522187
78,267.8800627537992,258.66935222566747,205.3476788865312,233.28389467880496
81,1317.2833911326877,1407.7318305432154,1277.6922727267506,1335.0400691101345
82,314.82653656524514,326.86987006454933,291.9502794071067,272.75732365459373
83,178.88859868658554,159.59769521744573,165.1295590352027,177.03237018729925
84,469.46697246264296,466.3389540132336,420.850981663026,427.5452834844514
85,397.6725904251375,416.2000210029388,390.90557766705695,439.2198227805334
86,401.68284670205423,442.0884481806386,345.29291620498896,351.8773279337481
87,467.2449190822091,475.9326277501531,452.7382225437641,455.9644800026059
88,605.394124417383,610.7767362000507,574.0244151797513,541.5710372131329
89,639.1120638968865,604.9670543729895,561.0544721058817,590.797238577773
90,139.64508317159934,123.7921232632462,155.95558778608287,181.6121066906341
91,166.6344955736286,178.7589509517298,138.7048763027324,216.38128635899832
92,925.8075183726964,848.1106677438121,847.4396905057486,848.4523013197738
93,854.4145364858059,833.5532157272473,746.4851931936705,684.08642469391
94,1731.9071203808378,1918.3317985764245,1859.2253092445133,1767.4062871706992
96,395.0118371527517,451.4257485267399,341.4044534883947,327.5541246281605
97,631.9857974421911,585.605102375993,600.2191638624209,600.6215667760337
98,344.29426688155024,290.7976510616486,338.0306774475317,279.9105884859789
99,245.4496462024968,236.12310202541693,254.90996254957656,229.2010732114151
100,264.5371782257278,228.5261998543265,198.05115142780863,188.1668753430719
101,532.446621808568,398.0905711809428,407.5700552495941,473.2103042236209
102,249.51564143225767,221.8418919324542,211.47980630503645,298.8432502498512
103,364.3407600520375,398.97570175226736,270.19630392779936,268.98382323623093
105,635.2941766979344,766.1549081889177,600.4872645897499,484.86950079856985
108,586.7959509960765,678.9985190213994,764.4387061858662,455.9909838003698
109,467.5483615681745,476.5361960218429,483.2278777386715,502.0398705494528
110,258.27161751759587,279.5706798606742,297.40178552316223,281.1646390287588
111,820.6854956541977,838.4075864724449,483.6425999893672,576.4501487504976
112,257.2292311737993,308.39732714171606,275.9985068861422,221.6280459106802
113,241.36228582780143,223.20619431730267,290.33713883265926,269.4061590426205
114,331.0800955235369,360.6578059505506,334.86860611642817,341.7317091514319
115,574.6937077777909,583.7894526926701,578.5720466005014,628.7229038485262
