,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
0,10.275803227347106,12.538840600556556,14.378645344728238,8.933836792517608
1,11.26431002149257,13.482335388667533,15.718008373477074,9.07517278380418
2,6.637513838787752,7.226413847307697,9.095412102166245,5.64609547475253
3,12.65952077361256,14.41377903417392,16.920361496442894,10.681971334846608
4,9.983398931971244,12.119730828782876,13.870290268352807,8.025145183970027
5,7.1586376559173255,8.02091051405619,9.317346617806535,6.771690611469231
7,8.334110246088121,9.007166528918273,11.049640060519108,7.335962693419876
8,6.955645856086604,7.797114768905746,9.117998677092013,5.378431638420588
11,15.539068989353996,16.75719406055878,19.088644731608294,14.155052882416124
12,8.871037080893053,9.820010111930785,11.42017222219672,7.560212249366583
13,10.671640657907044,12.112826083299058,13.507513767252222,9.364943734642814
14,8.37313123792844,9.773613804992053,10.761093010382378,6.639250255850204
15,8.93044374408774,10.424057066095006,11.496728604106083,7.676724120921824
16,7.74595853493672,8.565934050150595,9.593662720787272,6.654893212673255
18,9.470976688294256,10.61180796119301,11.941969935451494,8.657870352679423
20,9.479115693428993,10.688733542391764,12.044631041759954,8.26129271151587
21,11.5118211308983,12.697771246558816,13.980480860558629,10.201989414944984
22,12.328956639510666,13.49337862981912,14.979311915331005,10.19491947658337
23,8.150617802488565,9.04427432375624,10.17722623571356,6.881507126981586
24,8.43204792312872,9.326939933323745,10.240557195000532,6.879058916086412
25,12.632272656087414,14.196199493664755,15.27831655521416,10.452752137818337
26,10.813028044463442,11.677087526717196,13.227036904919258,9.476224410897332
27,8.970538989392224,9.485409629424492,10.93948792529002,7.607366843336671
29,16.47036917913701,18.04102140184364,19.72026808061149,14.61501020653168
30,14.076772918290429,15.359774155124338,16.527788403214704,11.23362336877993
31,11.893173382021056,12.983777427985345,13.762985969930266,9.664031406372631
32,9.0979491670176,10.0371046793127,10.619849273464188,8.337832723014586
35,8.119476949764616,8.521037198695867,9.566182286352886,7.163747506731919
36,12.514220600442314,13.331904344302288,14.449035474323075,10.67984252866093
37,10.267112495689435,11.020004789911324,11.885761703747317,8.345613290499667
38,6.74337546966625,7.074116920214749,7.714545396468628,5.855108601796859
39,8.198795749559524,8.770257062215943,9.399318429822642,7.567544193269835
40,12.614716079081957,13.143861514405824,14.294527936587468,10.79077982627227
41,7.622352683923859,8.302481397453063,8.977948350591518,6.825874509469681
42,17.042722885631473,18.293552189591026,19.838768618328974,13.624423683093791
44,11.602868601627504,11.93817834600033,13.286371390944296,9.349237870599811
45,15.233144731617472,16.199749643211668,17.363319722454293,12.55475732665962
46,13.574186656727548,14.798731799156837,16.25133710243435,11.431989646495532
47,17.230033645553455,18.232504401076493,19.34223226189471,15.44291183358838
48,9.726000903317116,10.397854738264094,11.039610067771008,8.309421679792859
49,5.876070760216243,6.126512729192573,6.66971650321026,5.377302667129047
50,8.871494455401384,9.50018859583744,10.100588678713263,7.342950877945681
51,8.305208255273637,8.791583663219251,9.38349633872398,7.281648566591283
52,10.128309737212698,10.966794661455005,11.535541279412936,8.975652295846226
53,11.5325296346126,11.927573590047787,12.575787361165371,10.25979851765252
54,12.582074765818671,13.351697498349663,14.429566751791729,10.673302474365135
55,10.307705946799594,10.780626176575437,11.47872542600509,9.062537852635016
56,10.7562341088813,11.323685418187432,12.088285477495647,9.026681232284892
57,8.022001692892307,8.651235856082375,8.981200597449673,6.837067006067437
58,5.966043765299762,6.341733294499913,6.751430554541531,5.054719083015384
59,6.697614185677238,7.178018887621312,7.766069678088398,5.493590119818888
60,11.491052310881754,11.715633577822416,12.659954947154496,10.268855494492415
61,13.275689545915718,13.663119735534236,14.931012396903787,10.361361848997744
62,7.673443287016378,8.109342523148653,8.687167363747868,6.562278311162186
63,5.742043132387824,5.934354147481283,6.587373066061071,4.73560008013055
64,8.71935259656919,9.17435538732468,9.832518158184977,7.14152924565621
65,8.120114749752632,8.48699759881328,9.124337135133889,6.813053667099752
66,7.238072514325649,7.594846964251031,7.996606103636906,6.029083079147872
67,6.0043549176510105,6.13998077553711,6.574068526245824,5.008680077412763
68,10.774466209271944,11.185852309147457,12.010080562005074,9.614017808064034
69,15.576582216897808,16.12936645178293,17.772541229602556,14.401159639997587
70,5.505187719368071,5.6429974830762815,6.121714862444478,5.086874550110028
71,9.287888302972044,9.696028649495668,10.443643584409452,7.506733946377196
72,12.05257816680613,12.349667865976478,13.325427979611772,10.399355683828158
