,Theta_C1,Theta_C2,Theta_C3,Theta_C4
201,1314.633494596079,1285.7458536295528,1280.6888777302056,1149.0572487703223
202,1199.8684329387816,1202.6156212175451,1185.2108304729525,1117.0720453923564
203,2452.386052394781,2496.1793993435413,2428.069248904912,2235.282235058223
204,1898.5799526281044,1984.0058052012685,1894.9837099419608,1741.263774536616
205,2391.257297936363,2433.8168655913514,2383.896401409765,2112.2449771437027
206,1133.5344873289605,1293.5477215145534,1181.9860726664567,1011.4476039359076
207,1400.095036748005,1408.5684540207458,1430.6013675301156,1272.7038269374596
208,1747.7053842056332,1804.189522069194,1647.627496423533,1551.5612776788098
209,2122.813490606618,2104.194569274946,2078.9716470131966,1876.0945853294395
210,983.478140360436,1028.5288623145884,992.045850222823,910.5397137129684
211,1688.867470504502,1753.0389629576775,1643.0499966019377,1490.6825360617918
212,1600.8150460870363,1686.5793392795222,1598.5642917152686,1423.260005614744
213,1759.4180081747857,1819.9044855343068,1815.0149788719004,1548.5827857148863
214,1258.5625917657846,1256.127710026908,1227.990775526477,1047.6368628271944
215,1361.8067246253277,1381.138589243831,1387.4678785949384,1206.397758719865
216,1486.107247275163,1525.6329040954877,1495.969826944527,1318.7763525237929
217,1977.883596408201,2078.8601857875483,1963.9841425500215,1735.239891172646
218,1926.594071258838,1972.4019559155704,1888.7187835833008,1705.7594786423465
219,2570.233646723962,2644.078150095183,2564.2806439595047,2339.3417793998688
220,1572.0616211116308,1642.0086214804328,1580.9017007606951,1442.000888519322
221,2936.781823648978,3006.086428674578,2894.878406288836,2660.3914602237346
222,2199.754315113721,2241.195827049223,2159.585147513783,2040.2372696087637
223,1404.8989144907262,1373.405204982913,1399.2210066901475,1268.5507099183442
224,2525.2329772599323,2571.9853275399564,2510.2623118043784,2290.987808061522
225,3346.9372225577795,3451.0431003396707,3294.3550637342905,3025.9817783759263
226,1708.4131052212642,1763.7221668825996,1786.3199183714414,1573.5284107897526
227,1360.3304605667818,1332.7064799192094,1392.9798629633249,1227.391095311153
228,1099.0683504945878,1096.985747895041,1095.1436769185802,977.4923739869004
229,1903.9713624154256,1913.537193061848,1850.279050307125,1707.0353551982848
230,1012.4026053545922,1004.6354962346708,1072.9248172823063,902.2764812806644
231,1205.3777516083544,1200.3447277078733,1152.3627273313516,1047.172684565298
232,2325.37894785812,2363.469430365092,2210.380917785082,2112.5662281068912
233,2543.9476657605146,2547.0854568694417,2505.4826647933837,2295.4690134521165
234,1831.7580251603692,1852.1775080716764,1709.8420200550236,1726.0600606154917
235,1889.653469763445,1986.474771943969,1929.371477941844,1673.1132010006631
236,2127.8812562641037,2169.0683633822496,2141.5372855317323,1928.245520637928
237,1948.6799179221875,2000.2750510128976,1926.1932592652447,1735.9579149624292
239,2625.696936772855,2641.3340794169007,2648.832282296447,2333.938039579917
240,2265.654202146088,2361.385826128884,2218.389929277548,2010.9125354433445
241,2287.805023743461,2339.477680055789,2250.421863442607,2103.2054490855357
242,2237.9653231467514,2224.3613867441472,2137.4543986980334,2033.0354001945136
243,2698.609073460573,2751.946784355098,2653.14247711142,2385.925440172893
244,4161.773219470575,4252.974720117267,4031.8524343067,3780.48606755121
245,2759.849457255195,2834.376864682092,2740.8815081326284,2463.673562212919
246,2183.6117742407723,2232.0208420840136,2168.1648936554275,1952.108464352567
247,955.7984717302376,1002.5767168135112,935.1264929790982,875.4081861508902
