,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
0,19.10937866056104,20.717706770078905,17.54948908057631,20.34574688113233
2,4.332906275164248,4.331487044609668,4.27521709869216,3.9347718756127
3,4.591193478321441,4.823559234500931,4.364707150140907,4.446388057018017
4,3.9494985319409337,4.121242700025389,3.8911292103624153,3.654865821042435
5,4.222081988525902,4.623467999435668,4.248959520753944,4.202339910854972
6,5.558392326795272,5.944901428085426,5.571022717237635,5.255177887669153
7,6.360524378972991,6.567437028916822,6.161756848981282,5.98086754838765
8,6.77778107129614,6.839513785781596,6.643318929540098,6.0613164372307065
9,4.523445731457437,4.6802133989941535,4.2727340778647855,4.084894341043619
10,7.005902333531109,7.636080735654132,7.061605841454167,6.63846235839841
11,4.696209051924887,5.10155368874602,4.782566147776812,4.513139673690413
12,6.187591304906058,6.459811597119431,6.030349046451915,5.815284614058037
13,4.677915779446959,4.98984085669004,4.856356231092398,4.563640860266969
14,5.7748756388685045,5.782638753038414,5.688012237646367,5.43755866864333
15,4.540744045542612,4.653949101846145,4.244827861869131,4.201514403665218
16,7.202485730003652,7.1699012514574525,6.879133151175777,6.375993625207351
17,6.143052075698602,6.304075294944028,6.002218143314972,5.579746291341092
18,3.577695522913231,3.863169093502171,3.630461824395984,3.430090963432104
19,5.698304945292242,6.054296610627255,5.776554879982052,5.304370557885094
20,4.167072371543378,4.262032897336948,4.016929342678722,3.604145913876356
21,4.595294394575648,4.662396492367529,4.636610742000645,4.231895703749869
22,4.821311449352056,5.01500187833748,4.631782555502157,4.459378185363824
23,5.179331268827328,5.277026113579861,4.875502721581411,4.792121595539164
24,3.195917249579285,3.289769612066587,3.0383109928943366,3.125878804974342
25,7.2211865667116815,7.301384152065294,7.016638659093847,6.285897225929795
26,5.981757475631294,6.335284027146572,5.877495420440864,5.74253298336558
27,5.8835910309162,5.915042011408642,5.774755615854716,5.429825053182413
28,5.015437214822708,5.064720033052571,4.908891589360824,4.556043880606269
29,4.755507126599617,4.800867388821698,4.674971251744693,4.282260525048592
30,7.403204920696025,7.944663866737957,7.052251096423511,6.380364225121049
31,4.366214280990333,4.156393042282706,4.187328220695951,4.324358710395793
32,5.677404253184805,5.693483433279505,5.547377748899534,4.895271088700519
33,15.103991913341243,15.596898849242596,15.302733833656047,13.470487429609337
