,Beta_C1,Beta_C2,Beta_C3,Beta_C4
0,820.6441353662677,867.6283435909797,786.8644387411265,736.1309763138022
2,783.2947082121266,832.9846190495517,760.2426093366721,736.9568408074578
3,506.85763720356806,524.8451469102384,481.9062296382328,457.3112018756171
4,682.6127518289171,720.1334190394281,666.5673866269525,644.7446008124808
5,485.88558234328895,509.9573869033471,465.7867687557032,432.6810712209076
6,538.3009381309289,571.6312816372227,514.6330415731959,509.2574766436568
7,853.4326121862937,901.0854957885816,828.2376506777489,824.420726444027
8,1301.2046213086635,1350.218378992868,1247.3089705427064,1181.4879638570296
9,517.8565968309133,546.1782148568808,501.0176998427618,487.2745369189865
10,585.6930572598809,612.6800996254337,564.8834640074897,534.07854507107
11,559.3461139909123,584.2783763796907,547.242314257916,525.8925845807063
12,700.5935462237918,748.0507594991817,691.2693291268009,666.939042916686
13,509.58622291231313,539.5409012817422,488.7482582929918,481.3655552082287
14,715.6828951657548,754.8147111221747,694.1427549398272,660.5571932701561
15,587.8220986957355,611.9902561612585,558.7710117901875,545.8661610129413
16,456.79077757095934,482.7303662734434,442.35971256584594,428.9687396010286
17,833.2587540191557,896.0268129973947,823.1559350988133,791.8682750019485
18,645.4609915948538,676.5945910657088,612.6341962634807,596.9462232453492
19,538.1287892511659,570.5030663396501,525.3440171733401,510.75205555507495
20,547.9242174712466,574.2716485252346,533.1715726051892,514.4084192606225
21,857.8826064882677,922.3173616637682,844.0793979998626,820.3680761856882
22,629.5641711800182,658.6782823331177,603.4222797613396,582.5192744500704
23,485.0673573588432,517.4816067422871,474.4379116795392,462.6009956053167
24,783.2420880526026,825.3199970351503,747.8607707762638,735.2726974619482
25,954.2789063126828,1002.3416408999644,930.8336209102343,895.8183735804482
26,432.3259674010495,450.43560731491294,409.946777432144,383.7491915563595
27,845.8352763073854,894.7602171001557,800.9193604100642,788.0527210127933
28,609.4611040739198,647.739831245504,590.0136287761569,576.9209410799122
29,465.3034822716865,496.0130267821722,446.8147376644835,433.1079304116704
30,598.0861350814638,616.558940040943,566.5255872196165,551.0008475877596
31,553.9580619088867,606.3423832044955,543.4825059570798,533.711254934202
32,527.7893072787246,555.7238060058493,504.8659422304976,495.60601745161625
33,863.4036215258265,883.4481909504162,830.8883649570563,792.791482376983
35,707.6141736805278,744.7323177997021,678.8688273987741,645.2803428144686
37,798.9294653216663,828.9323757004197,778.8292047800538,736.2330974465993
39,1530.3652084779164,1614.305378544913,1471.7419428512508,1442.1183464758508
41,534.6897707553758,555.366250052131,511.87066237775326,490.2625879557196
42,613.2148460712191,639.2980180757462,586.849986091618,565.483204912518
43,1008.569645204535,1070.0702524503197,986.0945437815066,950.334617981205
44,557.0342290956811,577.4618326735114,542.5176194923054,535.2392698189379
45,419.3065189692306,434.3247286955794,398.88263724176176,377.1581531810152
46,729.9024740370998,773.8686094359254,704.286285511329,672.3291588612143
47,624.8372148555217,663.2405544986383,606.1594850347893,581.1591409731097
48,468.8765171387966,479.43436826848455,438.920917066749,436.5856972203575
49,670.068725368313,685.4994601943064,624.446633060219,590.5979225415688
51,1511.942518071235,1581.9218546503566,1446.4713884223088,1347.6132878793746
52,1158.6153134719625,1200.810347670501,1078.7574758074925,989.8707616163146
54,983.1120149043376,1047.9879768626447,965.015480152932,971.9462156906338
59,742.2394661286838,787.9954255468308,724.2564237710579,647.355903487904
60,718.967593642057,755.0324027469336,686.5013213107447,615.245583108961
61,657.2031163891453,695.0169381626404,642.7379931885587,593.2459374114717
62,1279.6946992330622,1365.2710867858943,1235.496797518251,1109.4572681708992
63,1063.296599907905,1115.7553357312454,1027.065749985777,931.6197463063912
65,705.3808521266544,739.7862811500929,685.8404605263394,637.0882051327957
