,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
0,25.516975730698995,26.701426387415463,22.29208907689553,22.88095680181005
1,13.71735881925792,14.516199854448878,12.20028836590415,11.82036048458998
2,24.344248535942107,25.67516205510584,20.552665757260247,21.685859828570763
3,36.82596973092169,36.15913481671871,32.15769879808792,35.430500461329494
4,20.38531293004559,22.14111615389632,17.36394352806126,19.17366903566553
5,24.364200596778787,26.71139110312347,21.991278200819096,22.349754217145936
6,35.02001806562315,35.350026288808266,29.88637745723265,32.48309715488492
7,18.09383390391196,19.934386496622068,15.82172407651678,14.573460194230078
8,37.99568099706277,37.30643318541974,29.842919150510973,35.823796067837115
10,22.819467404154423,24.005041962279225,17.634342872274065,22.3842627181882
12,15.41732299919304,17.632784681111247,12.74879432549609,14.110090924142307
14,25.37680694887644,26.514919284939445,21.295816214597703,23.9674592727822
16,21.02318878064417,21.99634259953326,18.10078878458013,18.07561443531027
17,26.17528753559173,28.55610361008853,23.81933051583922,22.979815066592668
18,21.48417227494305,22.270369753459317,19.636437923146925,17.891774577836042
19,22.299916301407453,23.315286887834173,19.753434425167736,18.750362391760508
20,17.27253776168317,20.484833812701083,15.020961665224416,14.75459172462908
21,36.08205209654991,36.35415187520639,30.052626362690408,30.78740560222755
22,19.31782419472952,21.53041416768138,17.01960165108064,15.290432690929798
23,14.081718756592933,13.830249271833166,11.790128456281984,12.109444921348883
24,12.515016822990388,13.43681945071656,11.25488291304368,10.757392837818898
25,29.4753697176655,30.009614861102467,25.859413310068565,25.067006473494388
27,15.710782030126316,15.797879316039763,13.532145960418102,13.890918326643408
28,14.896633279966968,15.396964652007233,13.70521456916146,13.30660519670957
29,21.028442502133974,22.45011699825955,18.25491140108249,18.21936961832533
30,9.31760828470647,9.092254961935012,8.168972349876336,7.999322331664841
31,22.606191147797265,23.930064204141253,20.48251564953554,20.24003306400653
32,33.1736611024345,34.40828151062965,28.62497785773474,29.211629244789428
33,17.860082226874123,18.52049342218175,15.76771593192182,14.977850455205855
34,20.43948561698404,20.292898567939403,17.697194210313185,17.107726529623104
