,Beta_C1,Beta_C2,Beta_C3,Beta_C4
107,3178.094886069213,3374.367587263054,2877.1095092324235,2412.4803786946363
108,3650.090761709237,3841.039572140837,3311.169851340236,2824.2907424613754
109,6925.726355098332,7362.98312546681,6317.147181569583,5321.671337952969
110,4101.584919284898,4384.536391900761,3738.3826773941514,3130.652055223012
111,2894.7085207261525,3048.8918514613083,2604.688603849077,2209.670622661719
112,3497.227881675092,3733.921432167895,3173.451438982212,2692.4574859244044
113,5770.196317491594,6065.022855065754,5221.891386187695,4408.866756686747
114,3054.9017613804017,3271.679192624737,2783.137854824972,2302.609877049608
115,3256.789603864864,3474.2156213956287,2974.9702581633173,2504.572909090232
116,3932.644622809007,4167.748300645939,3561.4008725092644,2995.23491397856
117,3376.6374561463017,3590.5247250471525,3096.757770471411,2537.4823543060456
118,4150.570689160632,4371.561486050367,3739.0076619365873,3104.3104490941246
119,3768.117306794076,3984.0592294039143,3404.7151863268546,2891.137916872752
120,2930.1306114733666,3094.6030127843146,2667.1448811086507,2232.34353093183
121,4345.822847656661,4625.486991202134,3929.2225356800127,3334.631248269536
122,4110.914770614282,4356.966920350968,3732.4642155321662,3052.916236337104
123,4244.60152065483,4464.759253809624,3824.622547949808,3137.7910374121934
124,4178.959606328087,4428.305627881556,3806.5033521351374,3198.801256594741
125,5129.955656985398,5430.137187770434,4644.510185169854,3825.615413532836
126,2338.337107353955,2498.930205732889,2131.925742005012,1751.2935266754257
127,7735.701026437086,8225.086746747318,7013.558932641646,5795.545255666499
128,2978.429052709976,3156.689808058415,2705.2642778163654,2283.7617983943505
129,3700.9932344466847,3880.1837777714254,3344.8668492528686,2776.2995383809703
130,3207.856829644899,3395.264886593244,2921.870026381211,2382.8386101739743
131,3855.7682594497,4085.852094616776,3494.214679233509,2887.549426741722
132,2310.119295174571,2412.771799572009,2052.6996702452147,1762.0285052392185
133,3191.505864556199,3393.3948988836937,2889.9421248368367,2453.6233689940464
134,3446.970354031139,3671.6651036909007,3139.583413904313,2595.015738102271
135,2344.2778485529875,2454.845640781261,2122.1725532075266,1820.332094454944
136,3789.118427829505,4010.753517787906,3451.203051465678,2825.5565229417543
139,4531.973292707631,4790.114366929585,4110.518786322752,3493.6528210381816
140,5025.108653380322,5319.2855708484885,4570.39411550619,3815.994953222869
141,3901.076290424423,4130.493969509394,3511.710236472732,2993.663746185745
142,3911.0201171026574,4164.357075566625,3559.579372847825,2999.8990363227817
143,2311.430876864013,2439.919005535838,2079.0186906285567,1749.9605334728797
144,3579.523588348605,3767.193186759162,3237.2828415047643,2741.937311787726
145,4144.580345000978,4383.85670031375,3756.777716507045,3177.83164155278
146,3460.844222328203,3659.7192132366927,3096.8943825823385,2622.2932004994427
147,2170.3818072265967,2281.5039026081363,1952.1734723819857,1637.7784117264052
148,5277.857350971854,5603.68178748462,4825.082860927966,4010.013722483536
149,4153.305709210847,4411.691109508047,3761.0206697087183,3113.4635120448334
150,3402.243520609687,3576.5722538765813,3086.9539805400677,2620.9186501794297
151,3161.0091519571606,3353.6794325431665,2869.714242547217,2385.7099423508503
152,3624.9335561841526,3838.537544639531,3280.7759479922784,2807.0959013907345
153,2485.6146617940262,2611.6838451780823,2255.6329232008748,1924.4413429931133
155,5145.636333433344,5431.242070291887,4648.44297798463,3874.889248088528
156,3567.813800774734,3794.6069278485697,3249.7983645732525,2727.246600530676
157,8055.906482962178,8580.54754232503,7303.4956668632385,6058.421591707689
158,1767.2492412363094,1896.2911542870145,1616.666059293131,1369.7015807136067
159,7155.165023649559,7553.124046246225,6491.436805925321,5400.351164847863
160,4570.778729394503,4829.777263222567,4161.694413144648,3464.272343052366
161,3948.390957889616,4175.862790965534,3568.007472107087,3055.632091382322
162,3345.658004730299,3546.5437672343605,3047.719205885971,2554.9476224595287
163,2582.243814595601,2718.6464347501023,2326.9504100936983,1974.378481861936
164,5646.401265550035,5963.053364898642,5125.633614704822,4324.740666703486
165,6343.121551423986,6821.824489653825,5832.735037437339,4792.727293625664
166,6211.473518603637,6617.707426602263,5700.104028213948,4725.091082386572
167,2395.9024937782688,2520.358453091362,2154.234092172345,1828.048747743346
168,3335.748891489739,3506.69960973776,3029.1660932588857,2534.2228654127603
169,3687.8340501094585,3874.872646411141,3350.590783187328,2842.7984902468825
170,3451.7982417097046,3628.361148035207,3143.018962329146,2624.0080875373915
171,3769.770496177766,3988.367853820076,3428.847627512549,2910.2981709409846
172,5649.132182000874,5945.421696123823,5148.821716059912,4276.143968036231
173,4381.179353481907,4627.127801870469,3987.341466839407,3355.1862286426854
174,3431.351117071731,3613.8992690687146,3137.086046640296,2576.56289033003
175,3175.293530543078,3345.4496664022145,2908.980028908442,2485.219923495662
176,6280.252661970812,6733.535353577387,5730.080418786284,4793.198952964579
177,6398.434441864632,6738.425154462874,5833.244036078495,4909.908402196046
178,1885.7249491015648,2005.671883019892,1734.1121457857682,1479.093532138075
179,4460.962499614522,4726.005535362499,4087.673643649612,3455.2055434967774
180,4485.314135328503,4769.041498681122,4118.98929357427,3415.884585071259
181,6778.997582236786,7175.911828946067,6168.472661706524,5415.47174268733
182,3372.665148302699,3580.784666175264,3100.9876483564403,2617.0875262058244
183,5311.935234949064,5668.108942310672,4854.226734488447,4033.602879656447
184,4746.742426367782,5015.931212407254,4327.798146782098,3641.156608517724
185,3562.2144096805832,3788.945897503975,3249.4003607664067,2736.9002566446625
186,4020.822214771439,4274.093475455773,3679.501803337149,3111.2233511355485
187,2330.438036259445,2448.554374541106,2108.3688587916763,1784.1678693110036
188,5521.26554656736,5811.5943346,5016.416542074892,4202.704260003462
189,4451.82909596967,4638.807646604553,4147.643154273046,3417.007164020306
190,2896.7725472889365,3081.77535741042,2648.97451277601,2237.613226160903
191,2361.214981747027,2470.437982730106,2150.237071633991,1826.6783628422331
192,4797.995292653264,5100.929261611241,4403.661793410611,3628.230746984188
193,3688.006220901517,3931.190245144115,3370.057232772852,2848.6394742703364
194,4013.150288972376,4228.156996102355,3681.746903386701,3116.4845140867437
195,3777.524641482979,3999.200413320962,3467.128227356859,2936.9241165403973
196,3020.2355168012327,3202.5787471381127,2782.09587067598,2323.458326128567
197,4058.558675467712,4322.020771195776,3709.517642931789,3124.8570977860013
198,3603.751253920297,3772.494929675873,3261.0449528979425,2776.253064996581
199,3636.1957394508418,3790.1546169199423,3341.6712764217286,2783.8507014637457
200,5889.398176684177,6179.047045044439,5435.955373707932,4542.648528530787
201,3860.0737245139326,4066.661925273426,3545.223601718926,3000.2107651112083
202,5763.136398827743,6123.35563259025,5302.434482568011,4342.757208548189
203,5734.876347855889,6057.030766032277,5281.260228310105,4329.278043049995
204,2203.446181326965,2341.7834681766158,2010.843426500909,1703.1581292108915
205,3665.549988207073,3893.040134986145,3375.1330145853663,2793.347404199135
206,5291.391418216173,5606.436426014012,4828.049060958473,3998.228520430184
207,5054.261158849305,5332.885352340142,4663.327770353073,4001.922998358707
209,3681.169398293992,3878.565156828088,3353.6102339358767,2838.863911877085
210,4180.420852473197,4442.80305942355,3863.022915199788,3165.552476178339
211,4077.9280212278222,4338.095914280574,3745.595051201493,3092.334410414582
212,4478.923931984642,4726.787419193867,4097.549649050482,3501.0780647244387
213,3022.585036663339,3193.921162704969,2761.387022060392,2347.7399535253594
214,5486.383231010279,5817.928501054413,5040.726341263632,4192.153593784968
215,4484.333089980998,4784.811362664685,4112.42897080123,3460.769526692397
216,4102.226464137282,4320.057201066669,3749.0281758089054,3237.686239712286
217,2816.810363400871,2991.3569896677373,2602.0576638096086,2251.084911775315
219,2403.756076624149,2544.257719549562,2226.5832382393187,1863.0179802737607
220,2303.528105032575,2437.67816687862,2116.5996127571925,1780.8194834923256
221,3137.1508308000243,3307.2035335248725,2876.077309439857,2393.7198376616907
222,1907.7657282344144,1998.021490141708,1754.15403507318,1475.0455965092874
223,3939.250493352933,4173.994910884247,3636.174211424816,3085.800914569196
224,7016.856185158992,7415.575914656983,6471.320506685299,5401.536661109296
225,2955.4253689913203,3137.4706794894933,2732.7839134332107,2302.8246488199006
226,5672.4751435822345,6009.446325408669,5243.912462836805,4370.543270386827
227,4442.665824291792,4696.145502960375,4082.364110252004,3459.0230796405963
228,7557.262922551227,8003.339766298933,6991.018467105683,5779.310393934876
229,4203.33687489916,4441.901905409912,3909.589933284261,3231.5022460755404
230,3995.022952588459,4182.465535408986,3749.9375776753473,2989.462739851311
231,3456.990403873395,3645.9549761341655,3196.69069475463,2646.739489955164
232,6875.21497041449,7303.74475142564,6341.737585537977,5286.801526410069
233,2328.212608564632,2455.752396880772,2169.5099175962514,1808.9777420768455
234,3747.487915672402,3960.224290783878,3451.157531935392,2937.2770933681
235,2708.7854633192337,2885.5932921575013,2486.7968215698243,2097.374035137881
236,2385.205089404445,2515.759340918836,2198.9922288474595,1871.609222540475
237,5368.558322296331,5639.73623923483,4940.159034635373,4221.051676354129
238,3563.838825638755,3767.01393057221,3280.529333397471,2765.032023030501
239,3800.312540696278,4032.345411122588,3513.199546489267,2939.764650951418
240,4577.045599085691,4837.831038674676,4195.349604594965,3578.298880966938
241,4415.833637675715,4673.033780367428,4086.547691931972,3426.7866039826413
242,2539.372550146108,2699.743909646239,2329.017721283598,1945.1675072917933
243,3340.559100422571,3554.279419240276,3086.825249599072,2591.897642810654
244,3806.395706898902,4022.655628504516,3509.2297820175454,2951.04372040216
245,6743.409330150623,7198.563398104232,6283.770991340578,5200.531359623776
