,Delta_C1,Delta_C2,Delta_C3,Delta_C4
0,9994.728966481323,22818.1809732178,152507.41540781513,5945.018688558591
1,1848.820217673672,11425.861749713958,119409.82055828984,2931.6008831476124
2,1119.4907461333828,7431.137684372173,91647.92917953272,3487.510396076381
3,617.2961304852447,6178.389752794888,116587.15973081632,3799.3284645397807
4,469.9547120652125,11328.784338189644,365589.7295360658,4156.728133138626
5,120.05736004853588,3364.6524180704528,62442.34501974827,4822.659909219468
6,37.62121761715855,927.5716092063018,54304.594379303286,6087.978974986343
7,262.3435044382178,478.122698363356,66132.67315116545,6151.185006534375
8,586.3362598680225,143.11106497290965,64154.2559402051,6922.77519657233
9,1029.762957114134,333.3712486701154,56921.24560672348,7797.490718419168
10,1567.2443400766467,595.0911256398839,37461.04937650928,8602.590743105438
11,2317.6928136759243,1496.9836651831429,50726.45696698588,9590.033560650454
12,3162.984575045718,2710.073000315077,70691.36983374947,10656.774935146092
13,4106.125323921056,3338.4397842675903,45514.761579339465,11704.93067301188
14,5054.839179724749,4745.391955581448,42962.89164778966,13053.209893095547
15,6575.088134074196,6664.470902772323,85271.16021114936,13935.895309402194
16,7551.582541367135,7714.669155221837,44794.1751684454,15369.02672105334
17,8819.183420212867,9873.85609539584,51578.13172954521,16933.37995945228
18,10049.356682178037,12728.265040201586,65496.483822412105,18268.394937081965
19,11785.14842078041,13599.114739311806,25825.83116020936,20090.005630326366
20,13308.484988155731,15656.712991629547,36156.91750121881,21771.630954664462
21,15185.58807715402,18104.114273460083,34366.473436626766,23319.077908288964
22,16984.880149552595,19996.8927571772,31649.48858208199,25016.62780670341
23,18927.173324529736,22663.290977969245,48801.2639346535,26854.56685371619
24,20598.27440116789,26298.795212386573,68429.80621129947,29193.69185639607
26,24806.75996160861,29790.94010345256,84117.03879519188,33763.79216474073
27,26905.097421042687,31939.24014534614,40361.307323502,35593.454751318015
28,29278.35414355757,35132.37086290635,53325.58007101315,37948.40359626991
29,31660.98285958289,38178.00981982497,53488.221932883214,39931.55009973245
30,34065.28101451872,40326.43906480399,54301.95110958828,42378.94945237083
31,37165.63533695058,48436.24553199853,237110.92102521603,45029.89998022041
32,39142.35021123309,46384.98716943121,52199.3000444608,47547.55176312003
33,41854.96726572109,49891.63222810138,185267.97965535973,50122.5799989543
34,45219.68388557985,56034.50438858023,254593.38514789927,54802.991818137074
36,49791.70982944308,59796.65143978658,58889.15516702215,60203.766792692986
37,44733.15912585707,52588.90496650517,51193.669662749504,51897.50223406122
38,57486.23617961402,67060.44926300697,70733.99731611092,66252.4977858153
39,60626.18048026978,67048.50563634966,68048.9831727262,69814.49602033012
40,64005.47298730013,72269.31577965108,83279.52506787078,73438.8242974294
41,67874.08446639117,78221.81537342601,82777.32157614232,77267.72640755997
43,74734.96022786315,85157.76532472658,151241.21806349917,83838.90535312338
44,77991.61232059769,87617.55296591272,94841.27347978452,88229.51186283493
45,82101.98438012716,91901.14716821714,101172.57684105852,91926.19471302856
46,85750.37096059955,95389.27826555766,94016.7310560592,95861.66824095044
47,87463.10921708176,97827.74755742216,55039.10277015945,102100.48522155677
48,94100.32008937965,103515.63461010953,124307.19974815506,103762.49247908327
53,115045.31102096198,123907.41698003327,124378.08286785304,126752.68725066964
59,144297.03035194788,151261.73226872503,158073.1089603993,156575.62729966987
60,149621.08389995262,156029.61854859994,133009.79371111482,162041.6976725617
61,155189.07152741647,164190.39718433737,172854.21869230288,166993.01743546303
62,160173.97752708613,168285.0652382208,167149.00740762608,172012.6395789053
63,165679.2381964545,174334.58210666006,168222.95972135806,178398.02245786483
64,170953.73032786173,179830.7336530166,176015.22359106052,184417.71077567973
65,177578.72338690958,186099.5204658305,188136.640186664,188800.3986776422
66,182551.5915194816,190967.6331578568,189355.5160351338,194486.71882864196
67,189251.92299898612,199679.554393772,210269.74120043748,200207.5450621686
68,194151.09214429004,201407.32901998455,195954.55267754404,206957.2369627178
69,199977.05870423545,205786.74943587597,213332.5853606301,213357.9932758044
70,206309.3003887696,212216.82301498813,211642.7114824672,219138.8188570295
71,212791.43668638924,219924.35994854305,225487.18252002297,225145.4281555603
72,218748.48403056167,225927.54280279184,226192.74008539732,231861.39229945763
73,225420.4996635729,231100.36957278123,231417.5222335738,237357.72029467815
74,231421.63933303277,236952.70983826925,232256.8309030137,245022.2427723436
75,238174.55190905757,244591.33232865416,238032.1987704717,251762.85423257077
76,244336.6878479347,249371.45050419736,242695.03490516037,259062.987799598
77,250945.489036292,255049.37354482216,249477.07961968743,265778.77999066794
