,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
0,271.77615276566564,590.3668330799424,31038.533705703758,44.80145521980547
2,389.2277968390615,684.3715292749025,38842.899192280805,94.854874949761
3,218.64920528438492,354.0558500934654,20560.11049654646,59.52144837219881
4,328.16563807570896,1104.4645128712698,50982.52219433192,67.54610406007534
5,209.4885031273529,759.2317909011728,29670.03359367993,41.9973763667882
6,310.15554873642674,701.5859163801108,35061.1026935728,65.47483658433717
7,316.03813218358374,842.7678365063257,38352.6655134836,59.98448012229212
8,135.93537445255055,294.97664064885635,15860.600983014228,34.364819589105466
9,399.8207791171379,854.5819107771994,45902.707966664224,75.85131755746934
10,178.43951025579784,376.2410095824473,21212.579425610853,33.19297123238082
11,284.7622167102424,626.8445490458927,35880.63347832516,54.27610916807164
12,168.23902430287836,430.55078533398,23635.560177348558,36.733369798591085
13,201.97075711155,461.1331705402,25045.957323829098,48.33728915808329
14,131.60355033973534,493.1072122345936,24073.35533275744,25.854513684426315
16,190.887357958798,618.0196030736709,41549.83193880058,31.935501479476425
17,200.02937590131512,495.7179484745072,38415.38745203605,38.74249142099598
18,158.16629510613424,355.7474593387746,31054.10584943977,37.19945738468089
19,270.8542369329324,679.8432014009604,52719.90960649828,43.23763203535617
20,297.56214493415075,892.5622049737192,65846.60674426783,50.74845696528276
21,203.5190772938465,636.348151557803,43785.67729396399,35.23877663765798
22,255.4610936301312,844.8624173458627,59641.69108562236,34.72630693885801
23,314.4825299968993,825.3010841429981,65974.71690878946,61.73093858272429
24,263.50927564680785,669.1713204168026,53970.59995925592,49.95715034398842
25,170.5422145817364,584.7050998498789,52564.57391915237,27.5992841735698
26,346.7292852097654,738.111727222933,70307.80049086933,68.2946160525376
27,246.2296533580327,568.2698444300426,49906.90676212561,53.14262000702348
28,207.32370319181797,517.2099252985658,42205.51249496696,41.19446346066516
29,208.3753895469716,403.0367417326303,39433.12310890191,39.45980267336028
30,213.17518006298727,571.3147449293012,44292.19008106348,39.05037409221346
31,272.44211698359896,563.284251169273,49120.80218339797,48.7318784608207
32,176.4499454567524,577.0714595838156,37056.59094729881,35.32563034262175
33,124.6164953667741,292.8460637436717,20864.5729777237,33.965227408265825
34,308.8084599832927,958.3931569029054,70159.51147141255,65.35095170050083
36,264.33251258297867,513.9162427433133,44788.262681552114,61.627156544751344
37,209.5932297006297,863.8577222409324,43831.17542732409,36.44190427776632
38,213.10207772124883,656.3363620233745,39950.4508904805,43.057035764881526
39,137.78367263138946,425.6201906313482,25697.842431679084,29.43924515935857
40,182.39525306824316,641.0711687106791,35554.935402677926,45.65898172970536
41,194.7141474390156,639.506925768711,37524.67828198088,50.08253006404109
42,244.4003868314096,1221.1921157664926,58729.4021317936,38.811470653709485
43,219.0862426792495,877.950278236585,43033.94068710504,53.82793289615245
44,206.05241145792883,1029.8329495434696,45101.98343954264,33.99573123795001
45,217.6221308992395,896.7417829528056,42565.66173120033,52.53251022044988
46,271.09582850765696,1250.047040965738,56489.15466129624,60.32965245867894
47,320.9315060708791,1617.9955352639213,65289.36395116557,61.048659761900296
48,204.67937715677448,1085.664616873086,42092.74177148858,38.90402073546261
49,257.1888833992194,1622.6730643221804,59702.627375761615,38.13923199783624
53,211.6475716361156,1646.6267183358943,49969.60471540897,38.76106204285829
54,228.7489748218154,2164.6346789763106,65679.26001769303,39.55879856854108
57,224.82107757783555,2732.5775778351817,64842.55206955275,36.63655356399242
59,266.93189383577464,1648.06024349911,51297.48225008795,73.80573800820822
60,179.2696432814281,1004.6165284865564,28953.66056045388,40.472365117794816
61,116.06648814091172,815.1957680647049,21110.899989509784,33.45349688693848
62,200.93417503820612,2003.8605949263497,47205.299619966005,42.34171205314116
63,185.6748277855077,1611.6917956307288,38523.96873105266,34.65944125308059
64,193.7742853543265,1670.4948601965357,39578.80378185404,46.45833238399727
65,198.41738004201065,1294.998865776946,31994.195579256382,44.73467175910942
66,270.9781333034891,1808.896764966281,43780.66329108718,75.02218710219641
67,135.82463966042567,992.6959753621672,23953.223115722554,30.96491518944493
68,115.79234760603984,945.9238741412772,21539.01632224566,29.60949559766935
69,161.59273821315378,1631.2357310433242,33565.57199358864,29.48022801558829
70,195.38205773303497,1717.7721046385077,35677.586859783216,54.74138063217792
71,90.79666575069908,805.2209215212908,15860.796158993537,22.61676252631819
72,202.88567082158067,1769.963922631706,36104.89979170844,50.59845596999386
73,273.6323102648583,2072.580991061577,43715.91858581357,92.45808823163968
74,296.3410320467357,2278.8354732543303,48558.23210818851,83.0965555947284
75,176.4697025112332,1702.1633234311043,32405.942850926247,53.7144226002173
76,193.739385252727,1568.6983929822768,30396.07889770797,62.06171025913377
77,158.7408674180368,1315.2126862428408,24791.462522075926,56.01699241668893
79,269.9800822513227,2395.0878549885256,42677.51446438397,68.12914306733094
80,279.00760554919003,2292.962050217928,42295.75299564268,86.04936875924889
81,207.93903352658475,1541.9701784012302,28463.55229415456,76.27687152966365
82,255.66168533954948,2731.4245552109023,46174.85245977415,78.31683364227528
83,281.11756021582534,4420.914529452099,67582.16914436237,91.15447353355457
84,232.67389648931965,2027.6073381109072,34190.17707608801,75.61759335528652
85,154.37369245150575,1729.8401222298642,26784.021340095333,40.83092753228977
86,174.91898473593918,1725.324249688691,26591.38936353508,58.41191784518499
87,214.98329016173827,2410.0965354401037,35411.34654360283,57.397688459179264
88,177.35486680154435,2215.0990543835974,31450.030551282427,57.54405439243168
89,128.89134209300636,1445.6744759413982,21020.57119342482,38.48481484224127
90,260.511433263747,2846.05088407254,40350.167527260055,81.16725820476614
91,350.04519247283207,3894.9591357064182,53008.65098697572,126.30747282758892
92,328.0924386052924,2915.979888073244,42166.81075084655,111.35938403654534
93,192.53835362142704,1931.5746994072783,25612.143045643803,51.435166347412455
94,214.74752090560708,2189.9008615879084,29218.29129183793,68.77325537512516
97,155.19656721661997,2237.7452551279166,26077.62505280645,37.38525518081981
98,167.05157484460966,2336.56165545908,26453.27090218113,34.713885317940615
99,218.80372585616536,2523.0637280021283,29442.03405461972,73.0632028625255
100,162.83558156512476,1891.3619987713848,22995.93551942659,52.359039195298514
101,215.0826861361517,2665.126047180944,30539.25378942978,69.65235897455823
102,102.72816822176254,1474.2880491956923,16016.917657000373,30.960661802150792
103,205.59209330833227,2562.715729520988,28204.043678558955,77.10657837359047
104,181.66780334651028,2060.7644681279958,24420.31627726256,61.30750393268222
105,174.01973021841883,2507.824195842539,26601.37229657093,49.19237076141948
106,201.1927235526805,2311.0121310734385,25713.84076427969,71.40025603524998
107,254.52183802483967,3092.686179904876,34323.38152322757,78.25801698448828
108,301.8711608268111,3889.462814444887,47465.097828595965,67.98833776259792
109,369.46946973115627,4138.027106176752,65411.053454878784,84.4261960827917
110,224.63300703200457,2328.565746949749,33274.83727682228,50.08488680669757
111,179.36995818136376,1766.8036560114865,24731.496242288227,38.9540864657343
112,194.2837462837745,2214.9574356508974,27676.825849285004,46.69473389482422
114,226.43188179293665,3030.820516202802,35484.31251672225,72.58303184097626
115,162.64462074087797,2557.8355849662894,28302.7998634302,54.41979787582658
116,177.43792678124123,1928.738922794889,22260.546255946712,51.38819145028767
117,203.03422189861905,2366.160481951857,27006.51776623775,66.75017120530765
118,171.2536156084888,2117.471607186537,23899.388097514173,47.87222441791931
