,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
4,150.2859161355672,72.31979329341502,6229.546205486717,13004.806788749942
5,159.96531406560416,117.31427465903288,5821.224589100923,7809.989850349895
6,184.9878378497658,86.45818318886037,9859.608653111032,11945.219941583124
7,227.8520078272512,83.88636247945688,10795.656077493752,12616.95686601835
8,227.2613645295824,121.06294898680284,10403.349575876824,11883.1957162395
9,179.68189172006586,179.5126695985207,7127.911367648375,7939.540170545362
10,188.0863874566733,101.73234700735247,12142.391233326163,13338.895744042746
11,273.8748834462272,115.7305420312507,13983.826233619378,15250.146203539489
12,178.5722504523776,88.16798328796,10005.683669401216,10819.780546202168
13,188.0696858988465,150.28771551051062,11348.252671752132,12201.489615101582
14,363.3704539346333,171.48366941250026,18243.6611659785,19468.16875923985
15,205.77243664063823,192.05293984046304,9528.436506750024,10350.665858098511
16,162.7116623353465,85.82293416212275,8218.960847846312,8280.344969979935
17,131.5096553998601,86.12448617757357,5507.6343241019895,5898.460642247701
18,195.4659790853574,96.50045438891053,9924.09460376284,10586.492499980332
19,295.86226313511963,92.3879034665714,15287.498905395858,16267.358085365904
20,260.6674529512165,115.78359293170664,12936.025775758048,13473.777932336485
21,159.11311946936837,77.12576230576845,9681.38535563662,10231.686322952371
22,340.60743448189885,183.6090177710474,16270.113370536268,17018.65893938629
23,273.2095889497417,105.9531834373078,15670.537121411391,16196.400761179912
24,171.17644866709097,101.03022215915703,9471.582027927388,9822.873054891794
25,248.2468574261281,136.81918189735077,10938.353631173048,11303.934402149678
26,174.30015051723683,107.65493694453578,7034.640825272218,7315.303593085197
27,105.62008025292047,53.48475360340741,6211.972207011982,6476.5100124601
29,137.80209436193766,41.92016030617669,11898.114014386088,12309.848392881251
30,195.54127693018577,88.01585687206457,9585.346474530208,10022.271787583668
31,110.36769855781633,83.10539492157304,4843.016058184782,4925.869844587191
32,207.41154705878915,127.29381912749496,8748.172896076201,9070.275261874973
33,300.532347143636,127.36640161552796,15218.419214305535,15740.465654898731
34,135.22104655698,80.19785661658555,5843.364540594917,6071.076587890837
36,154.150592500935,54.62132453029582,12582.54822903612,13141.065061128536
37,156.3485242913383,102.93220655397364,11451.74808665838,11790.379967036662
38,203.35839411355545,194.5895921583161,9375.654198501905,9613.070110463332
39,135.39475326241794,107.3438385697664,6977.363307415924,7248.402169278774
40,218.10147129856648,141.49168962507062,10207.374620940334,10646.896406416115
41,302.8654491106845,124.25078425292236,14291.28948741171,14895.168438604982
42,261.7262155068513,136.8122380097234,11581.07860371537,11878.507595828223
43,156.58828600042165,38.87271012018076,6601.008326109979,6864.79894497893
45,258.07019529944955,169.43254119207828,13722.20190036669,14133.076240711272
47,230.1412701903712,125.70063442625768,9887.176833149582,10257.855505573189
48,131.42875777414153,81.82781544918697,6773.393817492354,7084.105935949333
49,133.60600878860558,64.24216601425077,6708.412912094665,6940.551735404459
50,367.59861831523807,181.33938607012985,17070.492699929157,17567.69455375192
54,83.46970265727262,40.08440930493485,14909.755030824776,13257.044036940846
59,300.76479950876274,130.01922637822622,13235.320145004009,13697.15404545636
60,180.6988123214195,103.78355989969968,21336.81196324863,22011.28680593367
61,195.62586634986536,114.36869297753742,8295.117697775255,8627.555291445575
62,285.97473665198515,118.38489827519412,13813.827324165575,14311.992412445634
63,204.72105093750372,127.09363993827112,10572.11262034928,10742.82599063621
64,203.6050932868497,82.3113178439584,10217.784717168754,10485.508152249156
65,195.1489983355921,89.02037998803058,12047.780129935,12361.07093143866
66,156.1123534197378,85.29378043807424,6736.099472670766,6961.8012022577
67,104.59468512912498,76.49941602156787,5358.29135865718,5512.263746176272
68,359.5603648486878,233.22687364755575,10122.228308918056,10470.487226841042
69,192.73553624691857,61.80025981276107,9761.802981269651,10109.077419637875
70,54.74956103774964,57.36387408095624,2730.3520293604997,2825.4187220012227
71,187.37727145273516,119.1498477768938,9463.438206546232,9701.29369713814
73,190.7469938759071,110.49953579843306,11428.777029623208,11786.347346484648
74,230.2609851510205,119.92214379576312,12495.673965972315,12897.959124743107
76,122.13308533639722,73.15644505498705,6806.558921104096,7073.196322020203
77,88.76867424017502,47.45669472294588,3723.503015652409,3827.915625377601
78,162.15148963070294,136.33898647885113,6409.935136470466,6551.07074671333
80,256.30176264467855,128.871643458003,13213.923432868056,13492.148067934691
81,160.0837236448817,49.34795628530903,9286.836884173876,9684.288528895824
82,224.46160029189545,94.79559055174686,10413.855347667524,10649.74159580972
83,320.241257418774,138.96104567277095,13656.37892226733,14181.158406099425
84,97.09378145266484,106.88032872123117,4796.581960921558,4983.595969829587
85,104.7065871150394,50.122193187667165,15216.92463108182,15661.313874379495
88,130.12789336186054,102.05389893737689,5917.002114658784,6109.806885676377
89,279.7293607067912,125.69587813729775,12143.479113460358,12533.952026205883
90,395.05263263067087,161.05920295067176,13406.219503751729,13932.338962791786
91,120.37349005059752,59.63219296402778,5859.554153943383,6010.308966721313
92,381.1453931704667,215.48037712258767,14981.431299982898,15364.000999343943
94,352.0390731242639,180.91572201735903,17299.77683650423,17837.483877369563
95,336.4435217425782,246.6557369157686,12316.04422434137,12702.71440887333
97,162.53678672517046,87.59730496493945,8607.68805726903,8840.028665735937
98,162.68086585969206,117.08852696591704,7358.606709950487,7555.506762698024
99,223.2258115133628,118.23260142052926,11874.722151562086,12299.177935998085
100,182.2391325657024,75.25949943902268,15260.074561227126,15673.61020528228
103,176.04398970981094,98.84305056129816,9277.629685713317,9563.63688686521
104,334.24525871622296,111.65196571708236,16521.377942366125,17057.51757996338
105,122.84047940413868,86.44437667039583,6458.563307452282,6652.201728447069
106,309.6294810267795,124.47450018251745,16358.468122690723,16906.9917948375
107,147.674358455509,84.07200452883194,8896.216043840046,9163.54642022461
108,90.68161707684446,76.59128028046409,3788.391097722328,3892.4854062244376
109,143.987449702672,82.2458086052321,6174.36240756387,6336.574811502456
110,70.83201523137974,85.21816076085605,2956.761218918994,3052.0023129941947
111,210.98125714242724,112.09263030623396,9360.739712363584,9607.604677900164
112,238.2336455318752,118.42840667830126,10798.663260203612,11122.048267166943
113,87.26015535942562,62.52714975737159,4215.850437296917,4359.741233708663
114,357.1375318561765,134.75154304530082,17245.57395301304,17742.640644669023
115,319.76910630154435,197.22102069740632,23948.925399285246,24682.996741317475
116,239.3594153976157,185.79866772098865,9437.734929247486,9811.369857471682
117,144.4277397936105,79.52646314950832,6613.582434819077,6860.479487573258
118,249.27646946679323,140.90465501548357,10323.831627168054,10615.39358859072
119,151.9547856468829,72.41445770377815,7031.657147172655,7247.689850885505
120,132.85026642661418,56.452200440961775,6630.822046956466,6820.3474767121015
121,178.93982679310454,68.76788753156906,10374.766337126544,10596.675859796052
122,192.13998395719844,121.52263892994694,7976.607348977152,8249.608437490051
123,69.81474173556353,63.8303615908396,2883.5866884038437,2978.8135537831804
124,203.44823698524183,89.3881238588673,9370.544304079824,9665.092117553597
125,147.88930519650836,59.41119353610102,7726.281403920644,7996.79038343318
126,147.6532429971633,72.35080754303122,6289.549171868278,6483.191997965021
127,197.72001004323988,82.0695327983176,8379.660725770684,8643.942292441348
128,161.71049814877557,76.99994053390012,8048.241844734074,8348.2310585381
129,130.1386164813477,68.4890896582809,5602.984373112848,5765.631827323075
130,234.38701875908757,81.40703546270765,12310.211381330571,12830.348459685856
131,229.85807309600952,146.3028459012247,7818.509536560787,8107.601673234665
132,147.41914065344022,94.28964420911538,7190.294318610285,7476.528860666815
133,166.16572485596743,78.76660177793961,9045.598933787278,9461.416731427948
135,182.2046493089144,111.022968577848,9443.741472697717,9824.133286497772
136,206.7871168531309,113.08330596479648,12040.4385021149,12518.91623366722
137,181.37074018555944,106.55739708812422,7126.913482704965,7447.958326875105
138,110.34647243729242,61.77713114459949,4884.203450848604,5081.953981218942
139,115.3911218431426,95.5476984277512,6712.6592047205695,6959.556953743223
140,216.060834095651,124.95915555698164,9657.709484352288,10097.952454034485
141,172.75900617531585,73.41209766483624,7662.350447296744,7958.128799237826
142,229.14016323257584,101.32259658952944,14878.270202068928,15464.391242195106
143,190.2823115553363,94.5572506339455,8452.061039330416,8828.723494723738
144,210.59861271833967,117.30096474041632,10056.617966409058,10449.73653464656
145,208.67545689368507,154.76802873459422,8966.798724438966,9345.90565520342
146,352.3698066695636,143.49972654758145,16570.675571576903,17167.444538721105
147,271.7578087713546,103.83227050660902,13764.065254076291,14346.187163627486
149,220.0221517006872,119.28102659948422,8977.108037927419,9344.569559320042
150,161.02525988124896,123.72241976236955,6199.143226898817,6411.578125488028
151,232.4187481797872,108.2304930933077,11434.542660933312,11956.329951502254
152,172.70677843183748,86.14486430716283,6610.746150877884,6840.82643446321
153,200.53357177971336,101.6573491274291,9837.793961715495,10274.59672609929
154,132.41673857047704,93.13992386171556,5536.988296385925,5838.564541071986
155,174.35206747707443,100.09897737795768,8848.052692206766,9224.902270747907
156,252.7795812538208,106.95422550341036,13174.163472004995,13758.99365815458
158,224.92740366267904,100.61753217643052,10789.043817927544,11313.481000793245
160,231.78106110371112,93.52727172454424,12610.990889269617,13089.473534605517
161,144.875340331877,71.75213904352239,7287.604459262582,7685.277762492909
162,147.45292764655971,94.2532905598338,6860.297456521508,7132.09896353765
163,255.74051352527795,99.3552776859721,11793.81829080484,12236.241966158235
164,171.2026458450674,91.45250993159284,7088.091010152232,7275.880114387741
165,164.04532896549347,83.85425963114304,8000.961414330532,8345.593744442254
166,247.2816797216507,130.51239077050903,13265.391054985676,13758.830209213156
167,158.01540827431913,96.01363287110073,7840.271735070255,8170.529900693089
168,224.4007522939759,137.35085395965064,9503.82793230884,9897.318608083384
169,142.81678668212786,67.90889801459178,7386.294091299571,7743.6751355149245
170,312.4745959173174,115.97781212044492,17018.534555517745,17897.567058864464
171,232.5482024908028,134.59601921381375,9208.962824888797,9671.940616749776
172,205.2935955998589,170.1644641156772,11560.887038013889,12037.932188614534
173,214.1114591231678,125.56854016051008,9646.277672695476,9976.70851387728
174,201.03619002186903,96.95951516312702,8968.755761911589,9452.31046452819
175,306.4729571455464,149.73953113843737,13243.230424810325,13753.109168296693
176,287.63901819587613,146.99773529554793,10429.500398610864,10764.07993588388
177,224.4795601516329,95.7666126823024,10198.179161708817,10559.186222413498
178,244.34486342155895,79.08153153550185,12121.862375654253,12598.985151443563
179,319.2936645320336,193.92772348376647,14679.256146796017,15206.763492154572
180,107.53558322968668,75.8817708015781,5476.152845801294,5705.219962308316
181,122.0594376810695,67.12955921030971,5843.239020225883,6087.407273922402
182,243.30945283059583,149.2254399882648,10713.244414066092,11115.004712306874
183,290.036524017938,126.60659073969532,14391.745129070006,15099.007189408352
184,142.1965400368014,76.76801555662402,6641.827157574065,6907.627169567215
185,248.73541849631,111.29942124651626,12243.005522496258,12655.423870308055
186,102.00476181652786,88.46738784298608,4666.606832330081,4780.847663800646
187,277.0178116762375,126.2727392785322,12206.592680454029,12840.4083885026
189,190.9991906821145,101.37826277424094,9406.90420920088,9822.42057587886
191,349.8802669029304,195.2689871866724,14122.671298859355,15209.26909813656
197,315.4350224910118,168.42140941769316,13510.405434155784,13936.95135326057
198,346.8528735321858,150.4433606587138,13413.089701141293,13810.156541428816
199,300.3289486754551,121.6595782116415,15289.958563035698,15746.84201568499
200,267.6230545109617,112.92633564965725,13030.30224489086,13429.409653883811
201,277.8696933413546,122.9032279856084,12852.576895724764,13263.37516731645
202,95.4224087796427,90.03491935901667,4538.073848508504,4673.401211279892
203,328.4178869995525,159.11408880259071,17594.21919537022,18177.87148938858
205,290.47343366392874,190.4726859792815,11293.684896381206,11727.695623596928
206,106.42015413191736,72.86077946197975,4387.418167143736,4511.550599461051
207,123.29878575061946,69.00633699533445,6340.688944737991,6537.097394064017
208,311.11037546082065,169.46745787625852,13990.47052354553,14412.71297826942
209,323.60281534618906,126.24432364957585,14691.120129642875,15183.983134581778
210,216.673334944442,87.67933022045918,8507.616736576838,8739.849459729545
211,308.86796000633933,191.56988212589465,12442.55437228476,12849.74068507712
212,125.74379087490632,93.00262801112024,6001.138600067123,6182.79726303976
213,149.69944396940429,111.1216758351376,6722.46841861789,6918.967639519589
214,279.34808266983373,141.31387894670124,12079.06530209084,12417.99317498004
215,391.9391496580998,177.4687605963432,16834.31158348977,17323.7774118337
217,225.588163219044,79.82434008643659,11219.53016955588,11554.244915971658
218,226.1265839059693,109.94279753599416,9680.009669264293,10154.481578752646
219,168.75044066778278,94.01874095734782,7562.941763769695,7670.714640167571
221,155.33364511867393,93.26338249088047,8306.454787650993,8686.956772748423
222,120.40246651621756,84.682386938601,5121.753570830248,5307.870236830328
223,196.80307072427192,74.25318953601678,10134.282729270884,10450.914646761346
224,149.84827199689016,108.59856394050806,6489.426297896305,6724.373940618888
225,194.15289186468272,94.34155823996318,9589.851410649446,9915.569430390258
226,395.1475981321315,173.03025129620434,18057.09569904557,18512.627786629488
227,63.86727143275537,89.8946757619384,4951.336707727394,5075.5488935528
228,185.9015070612437,130.5044538875866,8054.779393241326,8341.466308278252
229,159.0062399842464,72.06795728762073,8208.567119377423,8499.724592397803
230,173.88782035548206,44.51991598621265,8522.14006898777,8904.415850368285
231,137.56491987843012,84.0489567370354,6625.250852947754,6830.308023576927
232,220.7711434904604,96.71164011298724,10694.042963572929,11062.088075208818
233,153.25738893582883,74.48557906554524,7103.442117258558,7425.37390292699
234,182.95339476237027,105.22300910288378,7246.107770437328,7472.774734565059
236,177.65314070462333,175.06304248376128,8864.803391422029,9197.46447899742
237,218.28321489154217,141.61744551055978,9243.71467127881,9442.0973570829
238,200.98793168460213,71.49372328222589,12537.76182673442,12886.147339848678
239,182.6915430948332,54.423791728395614,10049.12260157309,10457.933481119322
240,85.62587697530395,85.00147648131761,3200.5533802980603,3276.660206885829
241,164.29090353311776,76.78811437919367,11526.568656910764,12027.261024433055
243,178.9577465949206,73.1735144477436,9954.035396776397,10313.745750274684
244,288.85275364312685,105.73716586342992,15040.307257086488,15566.938861146657
245,221.91183662000904,81.02589377546377,7938.31609594496,8183.977807591056
