,Delta_C1,Delta_C2,Delta_C3,Delta_C4
189,41775.45590557675,40172.50076691194,40563.15931659012,33882.56112390675
190,36183.91784853733,34733.894797886016,56067.92367902613,46473.97138275703
191,37236.17677258337,38126.11147901451,32242.404627686712,43009.04496920937
192,40424.1673295624,39547.84921755936,79188.54481253317,80868.90120789874
193,41918.0349335217,41958.72328893095,49979.750976790296,47223.12416932032
194,57781.121073151095,53965.66578679515,61164.23062738743,51440.503878418
195,48024.007549498834,50459.817351438905,73893.84762024684,85523.60360279003
196,63633.22532291798,61769.85646704052,70228.52213429575,63132.8343377092
197,52783.516667987125,53260.56844583684,50991.067784663486,51950.650340218
198,70530.35815116133,69150.97246200626,73504.30528449816,74458.58389237679
199,58652.7028778094,58533.6429934282,59946.29696556059,61366.159408198335
200,51533.590967878896,51263.503808649584,52777.36482237816,53999.58839965051
201,81559.2051732248,81227.71708708469,82531.93483933112,82426.88829979266
202,85148.70724977706,84246.79437863306,85591.37556476286,85590.38239110248
203,89151.57831776584,89045.21980993761,86437.18045044238,86226.91003165218
205,78030.83631016737,77696.78241409002,77304.3923956225,77365.29373805785
206,101804.27527118806,101668.47512090876,104849.18671813577,104856.36806768947
207,84742.87786999124,84465.49615423521,88947.04755678102,88545.25425956736
208,109724.61778503936,109446.030849731,112955.21745282658,112827.0079228338
209,92225.7613037634,92134.12357916222,94792.47869122792,90484.26087922152
210,95555.48347890054,94225.70439774488,159644.41641143736,160663.46916697454
211,99773.70670989656,98843.17585972036,104310.20155051169,102159.99224492333
212,129473.79333311274,127882.72078421515,135158.72567063404,136050.38404570738
213,133827.21196953225,132261.24209932165,139436.44971659916,138906.26484963382
214,111236.24048559756,110849.54102003288,118396.31019221796,119197.18369033984
215,143940.46629979508,143032.4971198414,151507.38627905078,158251.73098369766
216,97681.4495661209,90001.52827850971,91585.31709744668,92279.465906035
217,124166.9100204803,123482.92131517736,127167.28356582353,126252.59086134956
218,159251.77496184057,160557.4224644505,158211.64809227982,162731.57750776169
219,110578.24775373343,109414.02808783088,115783.63002267091,107567.64168097016
220,138214.0951891124,138933.83763141857,282645.9974975364,288603.815617247
221,178939.5202289477,177309.91716745187,179581.33501785205,178217.30794574597
222,147173.91255680783,146623.666140074,150760.5353801988,150222.19190623178
223,189745.41735001036,189428.26799193036,190435.54972117805,190288.11771635083
224,195710.24618589715,196321.03599120895,202947.87351408764,203691.62372546707
225,201129.06986844187,202389.3395070489,202191.41633285244,202421.8238939099
226,166286.41984950632,166507.5746326779,171938.2809751772,173462.76540207132
227,214911.02729120367,214949.3181027732,213236.0886320811,215381.69374563143
228,219852.4538403499,220872.59809887665,239421.3566475943,239937.5165734645
229,226441.64310498128,226521.91154158628,247450.0626498189,249847.8969092951
230,234736.97058691317,234407.7259840225,400260.6828629801,401912.7093255572
231,191938.1328011181,189967.75834154343,209358.31972020608,208972.18040415455
232,197758.38232706345,195966.9955826922,227611.49597686963,223992.25247123308
233,202744.4424505189,203284.16154333463,204691.33363483343,203750.8120293812
234,209400.99168998748,207623.4256779851,291278.5564301711,292263.35442743934
236,221281.23031348395,221904.7791634132,265976.5328137867,265024.6382436966
237,283997.03873060487,283708.7570000698,291518.4695768951,293723.5657955498
238,193599.8344472483,193083.4556089462,204868.0535907056,205148.1825048455
239,299381.2742222942,299720.98951880966,283255.7527944603,284280.77817310434
240,245765.12740842,246506.56436502413,248799.5049016724,249531.1330708132
241,252628.37913547544,251380.82777749,337374.6039243137,334450.20760525845
243,15.36133479795805,13.566357973870206,8425.914172484045,8300.093402180786
244,66.3678706392151,50.034540562209806,1827.3078596248547,1843.3683255297256
245,303.86611251890446,257.8054779178211,2402.4210336241854,2499.4943408813774
246,459.8796788428932,483.0058826134558,75425.56545807305,78213.39865415556
247,816.143689570376,925.9288783572916,324120.49718920013,336704.4937595648
248,1453.8722543339218,1611.576802028526,37189.48876380529,38764.2644155591
249,1629.7080245188015,1855.9760519180927,34787.60037165084,36876.30091745181
250,2599.8143645010505,2517.837402502357,4170.296959769279,5910.495408319475
251,2647.91447135543,2609.26321976552,7799.734892917618,7153.211027553976
252,4168.6068306297975,3940.4389343122143,7316.5299995489795,6226.128562382446
253,5159.289602131725,5120.954684856224,5338.69002963751,5270.486384627662
254,4927.0264344008,4769.120525928352,5378.317563776895,5838.451215754218
255,5808.470917794611,5670.463882134934,6806.36247773045,7286.218729241591
256,8447.58579765297,8712.394750355354,19301.26109463797,17712.142687790903
257,8101.53171662568,7858.13060486685,18333.70795641078,20015.68423577073
258,9032.019633404669,8761.546804543226,11750.744490108176,10635.954016348796
