,Beta_C1,Beta_C2,Beta_C3,Beta_C4
4,126.8967693814118,66.2754750384621,3993.340015296388,8756.45962502206
5,144.3482586368299,65.03112437690285,6024.106699798172,8041.127453548133
6,126.67299783910208,58.5500405069591,6654.945620649103,8124.640778632455
7,282.5726397502418,65.60060722529482,14612.476558254632,17266.084603331998
8,186.7442561793436,92.30272273647142,11477.25815936297,13162.856995404249
9,223.0580527803789,135.86706096754747,9344.295155584536,10507.87940636131
10,228.56717475546705,78.71950686371544,10676.931234656176,11848.744475665502
11,156.8132591737209,94.11184145108196,8633.040044168509,9408.836128266024
12,194.7244675959541,62.23434732974859,11094.483130675111,11962.300346121056
13,202.0595957309205,88.33657798398482,10318.067382685902,11092.961346172502
14,144.79816468607598,49.44776847939406,8143.337606403114,8729.528556118321
15,170.39558971744378,52.17464132059876,8794.085381449579,9336.563757617709
16,211.4934885755781,74.6816723394356,10854.062846290111,11280.50439049656
17,192.27841835073724,76.82227775971252,11844.436257889614,12512.129289240933
18,207.41331867081172,120.2533179095029,10755.693539117652,11308.246896714509
19,181.6098033538307,89.5147769950601,10332.1809737416,10838.980366360256
20,210.40789886912933,57.67429307785039,10616.582799882664,11140.21940790474
21,131.78396573894827,85.64470015227795,9463.709711803847,9903.446346940918
22,349.66624736673225,99.33576721362846,19132.13126272649,19969.775830344228
23,265.6007859151472,93.0398259880679,15327.084861944732,16043.877794236723
24,116.19987762151858,80.77741485893387,4848.43889242209,5019.490188643771
25,182.8790461890876,62.598608308590784,10391.680570743169,10830.00414175626
26,153.339363464193,92.60934852587704,7705.444392980765,7990.986236702051
27,226.73613174366773,72.26784923537573,12193.743164570042,12611.010355579236
28,397.8343255476396,110.13509838636112,19749.657585978137,20662.70115952671
29,185.19684232163925,126.77229029628184,13700.338815966945,14157.0584636655
30,143.83606789451002,76.10508123715839,7960.732398243977,8255.902897940685
31,209.4266385117621,78.85847374098536,12635.648249954827,13143.24244581324
32,133.81072624119676,89.35225200617357,6317.385087105835,6480.06760436081
33,208.7364213138395,85.60958213957863,10555.691365608944,10917.388687710683
34,227.22131947317345,65.08549842211137,13430.670134108928,13864.090957768774
36,376.03168047320383,86.84362190939135,19304.75163737673,19969.41156139474
37,211.9111445808487,92.88235830720647,11416.43531681424,11786.128453580057
38,167.56715375427743,133.49438834567877,9433.19642026695,9740.790268722243
39,188.1433123788761,60.29307912501452,9668.157601609231,9979.794120704128
40,339.6976582060766,98.38964465546562,15608.042425470428,16160.817636400789
41,236.1628982615621,63.06142061497703,12494.988182209374,12859.924595509146
42,101.02179396083454,83.54285940762895,4735.355263044211,4878.166755796766
43,358.2915035319557,135.80847284292085,21368.856910766943,22032.651522123757
45,130.16429737951694,88.61007106791072,6203.586005050979,6455.655253474726
47,183.63331982422696,92.34280381476148,11200.081180433595,11557.413284138693
48,331.33885043674104,101.9037751127647,17262.217820641945,17801.429544211467
49,207.7726380694256,86.22074159639162,10749.68833472144,11078.734145052524
50,128.81304968533348,79.34851829795008,7199.663854761295,7432.471493217005
52,221.74262420535672,116.25005745038176,11977.864559528683,12444.508013550614
54,112.98781726005504,109.49333029385822,24863.018446597856,22845.14943661471
55,139.11258449575897,84.17568095297406,13773.6914225224,14203.479839902217
58,199.6439549136795,65.4118432947695,21317.22977846691,21912.844102292493
59,177.23860318708464,78.84139300599472,10491.13046013494,10715.753565325253
60,290.8794564021501,114.07930508407254,22472.58134834273,23106.736989176057
61,255.60980783901556,124.15215594649828,11985.781143710534,12417.237005376688
62,270.63493655745714,116.85324934580107,15541.489013560782,15983.899428614966
63,278.09100568936344,57.10667709548554,15248.322564273169,15682.08012423027
64,137.52181594282186,87.84369093293229,8923.50580552423,9204.493327030616
65,286.1654024223537,99.77801628784108,17139.422588307058,17624.34761956454
66,155.55879769299565,72.18447063354402,11162.971458111417,11449.609178685409
67,121.3789303118668,76.11654228610386,5659.541721485193,5839.5780051660695
69,174.62073239718896,87.90069677036708,8028.462356063433,8231.53863249616
70,121.2031581479186,66.02203932795088,5533.437368276122,5699.344407919313
71,240.1443825318412,73.29539113083395,13307.856636297009,13733.679006317145
73,315.27187548077427,67.60879033615738,17750.17100951665,18254.14056112068
