,Delta_C1,Delta_C2,Delta_C3,Delta_C4
97,310530.0754407583,357816.0563879814,361238.5982871617,346932.84635912266
98,316460.84523411706,310366.0536334915,309434.7793650096,312083.5478252056
99,333702.7566769248,330876.5612984297,332243.836771738,331109.110791042
100,1.7383544191778042,55.86852022128272,66.44529361926809,58.21374056327385
101,47.73891845393277,182.102938030066,217.12203173417123,186.975903682583
102,160.3378842180959,1193.588078110974,1399.0887682418972,1355.009685725175
103,304.33529378474776,10769.272351734518,12682.345316902658,12745.45524054248
104,570.3984337574782,5168.690022069438,5998.085327684411,5816.0223587619
105,908.5962809930054,16777.30630401056,19106.850176591382,19209.266845246228
106,1251.304911588819,4057.8096069681264,4486.703560410323,4266.013891172282
107,1615.0298144875649,108262.90577121738,130353.0210232792,130138.24261974813
108,2221.7599095884866,9856.302652625334,11319.221872799124,11266.579362848444
109,2721.254800660394,7662.193019617618,9046.33455531065,8690.426259078244
110,4465.535402487231,6701.586637282475,7329.567459071409,6885.982768103117
111,4096.10346799206,4484.540648451811,4782.327179221466,4455.237106742777
112,4752.085870968867,4771.836364066447,4944.983325611156,4483.039177761547
113,5538.110134570894,6050.909298520314,6358.736072840886,6086.2028812278295
114,6396.952852248264,7381.445188369458,7787.935810342571,7215.679500518692
115,7407.698853006259,8005.018008296579,8558.23881043978,7828.438988188343
116,8384.951001055313,12434.819029483951,12989.49962478012,12361.667437542666
117,9441.65179256346,10377.559793486143,10625.582024120273,10074.89742238582
118,14132.463051148032,13834.526794615744,14090.706040763558,13482.337299497112
119,11726.047584078462,11425.179437833214,11272.780321713852,10843.588977087858
120,12990.6336799139,12398.120378093196,12380.526445232124,12153.45114705219
121,14410.021172787548,13831.36811736126,13863.626431067778,13386.730011444732
122,15806.079961954289,107283.19207357377,119676.79905701472,119410.02383991252
123,13762.429132160492,13696.259468612656,13627.32349518031,13066.67017550546
124,19154.27181111894,20155.07643982783,20496.18571761263,19917.901009542267
125,20879.180147463387,21451.99902425386,21599.88673730625,20999.71659914884
126,22467.05588947512,22751.44879423436,23463.116895429997,22449.65738393692
127,24168.37569639138,51427.59620944253,53428.18861069967,53420.55998189506
128,26003.14444284923,44117.15013703448,47450.062958585535,46006.42837111562
129,27778.79335804613,30205.85999902548,30916.64194946346,30055.713618054036
130,29902.18416026659,39497.10341176185,39986.34645525472,39872.4629876832
131,31806.27775319403,31277.182014228503,31044.533765579752,30230.05461572196
132,33744.15024150737,32839.692859278985,33174.1508836649,32799.95734573059
133,47956.355672286736,47817.34998850281,48183.38309971227,47629.465005618615
134,37988.978591286126,38577.40589870626,38967.12906164677,38624.634550993454
135,40267.65149220608,39619.145188054405,40068.64809142826,39495.79134394712
136,42324.662745026726,47312.6953489097,48730.71425301126,47774.0297311192
137,45144.645901473385,41857.01818750258,42459.096681238334,41133.48036342628
138,47623.46856586094,50463.04527038623,51615.68296712479,49889.45866708495
139,50280.38854950964,52519.183095485445,52983.70797197735,52380.76445580385
140,52920.99584372156,52569.69776066076,53181.40395896714,52423.23875051658
141,55287.60828424665,54289.43509521578,54964.125023171386,54738.31062467701
142,58089.109845431005,59092.25798384783,58850.89555996226,58316.53478526668
143,60999.87530500684,60995.448514394775,61449.18978882803,60402.66009785143
144,63896.657342529696,64048.83236613894,64202.24941855571,63654.13473717077
145,66570.17003224597,64610.589009232,65218.01883005234,64714.72701061337
146,69776.38134719084,71689.63897811004,72899.6849362339,72241.42950606694
147,73190.67911392372,72004.62100729231,73939.60803334718,72297.71925377304
148,76505.3727476476,72094.59184229757,73676.02873494416,74349.56993117734
149,79520.38510288234,76392.1603936612,78630.98910040638,76264.58350313234
150,82822.5021842058,82009.02093256821,82059.96458692625,81690.22683576765
151,85860.45955020066,87545.89120831453,88374.32809963023,88921.90605214275
152,89260.45688567184,87862.75843858732,89747.7710232796,89497.73685139933
153,92882.2340048926,92231.43031968204,92869.30375731154,92159.1362131028
154,95853.20108825984,108749.35787206098,111782.08124434543,111234.30084187184
155,99843.78252562952,106950.18605122589,108408.10524850436,107183.15670345082
156,103836.5121615522,102026.46885529518,102759.2040619374,101515.5761476944
157,85999.73006905064,93027.912895278,95034.42716341156,93541.04627965704
160,119352.436755504,119021.84290484738,118306.81695529966,116483.65141744728
163,131644.0681434646,132860.04785717797,133847.06968650885,132418.91488783233
164,135893.40760529193,135812.92535060106,137330.49301732844,136602.8351931737
165,140484.22522246238,141063.69653807575,140803.2127169061,139968.4993215215
166,144665.68629686555,144910.13865724803,145332.51928964732,143839.8712065816
167,149186.38939538263,151868.1207752279,152913.88989734274,151916.9701966083
168,153810.54615385382,151209.25781027993,151632.43426061678,150643.72329825416
169,158248.8392331783,157723.52286203994,157832.1092440138,156965.71038552554
171,166136.489332878,192299.60116381888,193368.5355068557,191467.51969243184
173,180330.43266782825,149357.31115499017,151905.42329375097,151089.52668634878
174,183986.21244493205,181307.31572502755,182567.6066433679,182706.43217212768
175,188316.0769679369,180911.9880876516,182325.37230410395,180873.7063999675
176,194074.59009943355,210452.088186814,216389.1407153446,216086.54341655585
177,198362.89141866416,226156.79243944824,229598.03747260035,228182.7900844417
178,200469.4222654077,232625.52238679328,235182.97913405683,234958.1743456894
179,208805.2044155512,211919.12928473923,214149.7092209865,213155.84778194092
184,235099.78391001667,82454.73032422172,71346.42506769933,70002.07531148841
185,240470.1739347964,377609.7679517549,382226.2066515144,377554.2954746922
187,251857.39971596465,241969.75288750045,241351.6564776546,239597.01639729075
188,255422.3512108416,97602.12782582176,82659.37895643312,80290.88109132579
189,264382.34262432164,98506.97088551694,84250.7288749658,82462.9605648853
190,270288.9752462141,94696.13646161256,89158.25035808793,87846.52308015071
191,274218.0893754569,101583.07393219916,88531.18642040735,87452.03435956368
192,281001.2337676572,98221.8239101119,87928.67625761636,87025.15319478094
193,287801.5711049726,98007.9202897734,90841.7524457426,90515.70979748164
194,294187.8790224696,104548.0137057218,94677.0223953536,94332.95298425552
195,299703.8794818063,105701.06028129705,95482.99503051685,94933.01911346284
196,307094.7751211916,113700.34200907874,102695.50303736673,101862.99537223944
197,314166.52236470155,132744.17213329006,116490.45251156758,114400.0646225834
198,320126.1937895993,116969.25372302496,109764.64321374553,109221.7704081919
200,19.309874701814884,51830.94043762094,53829.51786073505,54086.455513014494
201,97.35691611538482,53001.9401091014,54861.803862595705,55164.61866016759
202,198.57670008375308,36790.34726715032,39586.9755094944,39926.59991409647
203,511.48556797665896,41453.58582240546,42578.68349965323,42665.23560709428
204,962.8407629081888,14428.221309770031,25322.814567926565,26654.911875551188
205,1202.977353305816,42015.64862300871,41275.09784451224,41289.687970338775
206,1632.7681005871077,39383.27672649011,38397.67976954332,38330.236358666334
207,2110.6292452595208,33332.85652422671,36683.09705066199,36774.07232972547
208,2673.6922788523134,34032.40217323588,35115.535968544384,35189.295586850654
209,3230.741977914865,56732.55071183384,63858.59193597304,64957.79412007773
210,3961.334980130845,5753.659250202164,6094.4749571600805,6352.984700037128
211,6119.271461338359,29166.248548995783,33854.9017341548,34552.83243877887
212,5393.985818341246,7184.217572538897,9514.786614337516,10093.944261434
213,6305.4941211388,10671.598174276762,13999.77544197052,14783.15391120474
214,7363.542295899099,7527.798913399345,10532.376047175734,11114.71383497675
215,8182.049384810725,13402.93692762206,18106.05746963037,18601.19803939025
216,9280.54952707578,23272.90300241965,28124.69232233285,28499.687941757365
217,10400.723721379942,151281.45752882806,188141.49888532667,191786.2339478234
218,11539.744104227291,23373.49556991242,26614.86288576247,26386.352126701207
219,12704.21561835782,19993.15985755749,20065.41012920853,20197.20227981444
220,14004.222460435298,14685.962129359412,13312.172408765666,13226.938442200362
221,15438.769307391214,12756.751724315376,12650.722076573536,12654.954313995777
222,16528.861189981664,11319.2373610143,11738.04523019974,11768.588010206971
223,18365.56340143323,9849.50553349574,10074.263627047068,10129.363728687396
224,19901.00898541808,9054.341004532753,9241.077945890383,9312.807373283027
225,21491.175560073312,8118.573374810951,8170.333844857551,8245.532271213597
226,23230.68861223537,472507.3379449904,478669.904740652,476041.65644393617
227,25003.206505501465,338372.46293471253,362060.3330957503,347178.4964002077
228,27744.15548870789,24615.34628791289,25861.829623454832,24716.326230021903
229,23646.749486614463,32059.7125758165,24196.915027221283,34053.154428556125
230,31531.10827642545,30390.502892064254,37166.52949222936,29882.20401439124
231,33366.45001014956,33848.85505872695,38095.677690162745,33373.9373522032
232,35513.17328019592,33329.58429612691,35078.39053491051,34069.35353582529
233,37572.53322693329,38842.73427858111,39602.12880308317,39188.40002945888
234,39760.99684983638,39527.98666619314,40291.14255946164,39489.47977561655
235,42085.23049860112,96483.21012069916,102170.78187521912,101893.62992883264
236,44628.10753989035,48104.44799947905,48123.06448899669,47087.763951284345
237,63298.14568522144,123653.40648769312,127185.6034636438,129137.43211704446
238,49233.2093738591,49259.81622413745,49871.34971224556,50147.2644697746
239,51995.41144593053,67573.86926115474,69672.597447448,70326.70780908593
240,54400.59533431387,56080.40025948501,56885.026272938034,56801.084199485456
241,57331.18811614934,93839.41766847324,97319.21071460296,96876.55456457792
242,58835.47636801203,22759.09046079068,23056.623200093432,22828.35433042157
243,62653.64834707711,67438.56959049006,67771.68869943627,67264.4417665485
244,65462.18661966272,70737.47432134817,71122.7921638992,70828.70176485213
245,69443.96888912308,81595.68640132948,83007.42156302715,82620.64828947917
246,71841.37398043637,146805.266857519,153047.40394267676,153354.05833111267
247,75136.81982820074,77243.27531781122,78466.73097264391,77937.71418965061
248,79045.99704447096,85921.77606893709,87539.01929709663,87211.23928575846
249,81253.21708609918,87586.05864394376,89141.6253636831,88008.9472243536
250,112640.30423173789,119967.02939489578,121698.31782261757,120485.39454704298
251,87848.06502218511,162949.2248321116,168732.5731210212,168054.4837799065
252,90538.23819772748,67901.22256495111,68436.05523199521,67189.35734870043
253,96436.68855733162,177066.92756200428,184061.247569078,183311.0957727726
254,98567.6525502596,100834.829401572,102870.9775777078,102126.77573203844
255,102281.28081221148,139612.1099661333,142572.4463197088,142034.2144662508
256,105689.44145777564,136578.17174150978,140052.83240874228,139096.46645279444
257,109621.49337556698,106218.5610762226,107033.04255997,105986.39218413892
258,113057.97087565174,120770.39189843887,122102.01417986384,121590.95433892336
259,116980.6116418348,128898.25586580382,131045.49125847184,130321.4881729976
260,120692.63551093404,115186.75911511548,116256.0864377602,115589.61948185778
261,125159.51166529424,116989.77059212004,117448.50234228151,116649.46618528957
262,128896.66254513268,128895.7685415774,130367.64503271796,129498.87557063055
263,133344.41706966312,142527.870656275,143548.429055785,144035.4350391791
264,139011.69045090384,151553.52321317088,148985.21433058722,152151.7016790996
265,142640.88344701027,150082.208424886,151978.28208188454,145442.9263690967
266,145161.69642309993,149084.25949508004,151799.2575919422,147111.30065738232
267,119993.6640807191,114846.8884151016,115793.57692305263,116197.0742815872
268,156196.4382004127,160979.07005036162,161733.27947800187,162786.74325178989
269,160146.622912601,150150.92535113142,151256.89783308518,152258.1521163284
270,164695.75930616906,154908.40464535085,156084.24541702904,157307.20130678106
271,169564.32495274523,187681.4776667762,189612.9861183964,190306.70074487836
272,174590.6405554333,179363.80771252193,181181.88369562328,180668.78389567672
273,179137.08327385172,186536.57300637857,188338.0419735688,188432.40768270567
274,183857.0319405536,198312.2921026003,200131.3703256312,200170.62619251027
275,188750.92934054,185882.09556402653,186587.90688691425,185544.67705213028
276,193186.720628444,313301.75498575193,323122.1546133918,323801.62325377064
277,198656.4982817965,197272.1149149693,198794.7637902056,197928.3773547825
278,203390.10412108744,200417.24048138756,201274.48496753705,200990.76922118536
279,208782.3201298048,212847.08607809333,213795.45364626325,214091.50419087292
280,284811.81633041165,285645.5869530377,288198.48174074,289574.7172873879
281,219562.1031685512,222802.84991535696,224750.3841522001,225179.6781617741
284,237720.60024706015,212069.20316714744,208448.5355253289,211840.38493210956
285,243776.9973111575,414741.3895388493,400976.44516798784,404988.4015645621
286,246390.5572307445,246784.2395703363,259041.8447224512,259420.0276796836
287,252476.40127160092,253471.8874699055,258208.6706651555,260030.15236825525
288,257469.6044235089,262347.9915774856,262487.66230281966,267857.17910744064
289,263850.7746781521,256624.47359988248,259418.89437120128,262683.84391401795
290,215860.6979176309,228484.54349735007,230578.7445006023,227262.54717445764
291,278146.6090611828,277659.18818288925,276000.4944580172,276376.1521282261
292,284085.07062754093,296176.5448958788,301063.9445197192,276357.8849590276
293,290580.3241564292,293044.6769775217,296728.35887160146,285314.0495306801
294,296600.77922278846,288247.96258422325,293328.94388901594,290447.01208152995
295,302990.1861470798,298155.4309228694,300101.96991467336,302385.8744967282
296,309311.11199096614,306932.7934942243,309897.63639855577,306107.178300248
297,315621.2308983492,314732.4189167311,313066.75566292804,312365.56290243
298,322286.45075700246,329258.5783366125,330856.6631701465,330553.29327106435
300,26.765555170302417,273.0170919257025,359.26135259130854,292.5481323481366
301,111.54996723343528,3031.857679086457,3025.715873857256,3130.0441178561555
302,277.4015835581685,230.90622267070023,327.3634870049475,316.35609702673105
303,686.3063004679731,2789.234337867126,2658.114646581064,2959.541536038217
304,775.3415736382332,680.2635181040985,788.7653332839502,647.7919548335017
305,1132.1222178876903,1152.352522080713,1190.7863758560093,1146.2328337517831
306,1567.8493211593827,19788.828976883186,20759.327497801063,21061.802166476467
307,2120.1123610981376,26798.321216663226,27738.55161831764,27830.751333931603
308,2518.1174724448547,34567.414728494216,35768.311365840294,36213.0312957135
309,3359.1783293804183,5316.612469647601,5606.824418748533,5848.077298134351
310,3939.389273559559,36116.15757412896,37804.42556983196,38304.40737379673
311,4392.628049114179,29792.92007464537,32154.03754220145,34025.61436023938
312,5513.514279733993,13350.421409752142,14114.099891881357,13698.243980730447
313,6280.711113515481,6756.105672671473,6963.92673159172,6757.133757120406
314,7271.551032128264,7137.232356540768,7277.237041821124,6928.156079866608
315,8257.182176797678,8250.270546977064,8291.325190465028,8164.169980166928
316,9326.287633218788,9677.252645731303,9961.930300140471,9893.61218590228
317,10574.93474853365,54416.085058570745,55724.40314016199,55643.08219490705
318,11606.025841454062,46085.85323556195,48511.96134669684,49012.20529477339
