,Theta_C1,Theta_C2,Theta_C3,Theta_C4
3,3.2792042926208933,122.82656622668604,176.84708422745624,170.6436326753905
5,4.599977926041184,410.1719733341398,680.553291218379,663.2834199849905
9,4.647526423379822,292.7676434756334,412.7961838994026,432.255689005538
10,4.883767744682373,6278.377247701957,9264.854278495795,9154.03661429793
11,5.87116192666134,2074.074060878725,2971.38957994022,2946.8734143867537
12,2.6653950180511514,1913.662963708441,2848.878290532899,2841.539764957957
21,6.191082791506644,290.5259067318466,346.79003126255213,365.5456430374575
22,30.16251276237802,1118.2520174389504,1411.6715369627443,1440.393626323411
23,5.273708887186428,467.6746304357092,641.9260528330477,637.3353676147341
24,4.848851016538887,1798.9550907644052,2332.120169987541,2340.190465991743
27,1.3882315407293997,1377.1154209868275,1676.9034802434826,1701.7705108725725
28,8.495809535187092,2207.5316431028164,2668.514931159916,2722.558383418328
29,5.611154552691101,1702.1372676386773,2087.444481993601,2110.5069227432587
30,6.150442694781937,5796.42034132076,7223.346925789549,7224.998753179098
31,2.242426893299704,1130.9421418262043,1402.022677285055,1437.651998040437
32,3.90779434564762,705.7791589072899,874.738128368761,867.0856709099351
33,2.259969955036727,1156.3903911580985,1451.3843552542403,1437.4061689426412
35,36.99789095735287,707.0731303539203,861.7999460028695,873.8652678401638
36,26.53405821786401,4080.670168078468,4937.717659620962,4960.116000135462
37,26.716803502590984,2616.69880361605,3301.134138296622,3314.432474942488
41,46.65591901041817,1731.1969105273306,2049.78074309719,2053.2175143971285
42,50.88047519226621,4732.4724933208745,5670.625547563257,5684.68271051992
43,6.059059391781513,310.1077936833768,343.3728300542678,343.46663575101974
44,37.55708274111125,6738.882864005151,8199.6369754339,8246.600103860888
46,7.305962910408565,2538.339301995693,3061.39201524248,3073.861031123082
47,27.45651803276589,4132.869176096151,4955.320956392974,5003.44746508207
48,24.47696006534824,2846.3822320935656,3420.469375447178,3439.656293650036
49,2.7521375787159155,75.52971804624667,90.44066897379034,91.65989668625012
50,3.554853682831455,2207.7695998462145,2648.613238370244,2640.112589440638
54,4.0636827916772935,3938.591086779769,4602.31379692852,4623.541998537154
55,27.848279413723063,2840.251939602744,3188.04574286171,3244.255260396389
57,10.256358960513786,1267.3240386840675,1483.7081643239717,1481.2061985307928
58,28.504133497926556,618.711662553295,695.1947307705935,712.0467506504459
59,37.72108331934619,2671.9114114571844,3014.136882372617,3065.736939896476
62,3.3932849421973077,125.59370002044574,128.52852778835253,130.33145676323522
63,3.149882098636187,68.19724011222843,69.84035413600358,74.94767290866044
64,15.052304153678955,89.92439482782217,111.767395021763,111.63161803244326
66,29.796813829944824,2452.03072173705,2790.155671320252,2813.205023036837
67,15.981287711062617,1022.9518265604836,1152.5962501215588,1158.0838137540811
69,39.43519000467568,1080.2355406593597,1261.0918848089711,1267.0841766291642
70,5.710583140279638,1035.3050283536872,1172.4061637828067,1166.0704287728777
71,2.5345087821675194,363.19455595728783,426.1822855834097,438.19135536901047
72,3.7541924962475672,3671.058312523061,4251.458153456298,4266.35886285245
76,4.000690073401647,1438.643901670336,1721.4538670935267,1715.107805716822
77,23.16662423825326,412.7422642084407,454.81870338218096,458.3896882764552
79,8.727206010816559,7889.592424525896,8734.909708287329,8817.110158855563
80,2.2524743479781533,2117.8240379967338,2365.395095785172,2368.197360861651
82,7.607611228150182,6229.172043481169,6947.255374858138,7017.319117315757
83,1.4748565423825877,268.8392815064243,280.35048696102695,279.43282696690034
84,4.795592758950968,3928.659498494305,4452.624602214826,4489.204084117534
85,2.3666819894844084,1040.9622974045171,1141.2549299250843,1144.3692233271108
86,2.196072869995247,394.3045768734976,449.9448836510619,450.761632265754
87,2.540542436676392,1485.687148475018,1718.7248178551793,1718.2926721984668
88,1.8444564205587104,296.2011116953872,317.1583285302731,323.37712933501547
89,5.097491133409493,900.5965294963005,1039.6743183583897,1035.4130704909246
90,3.041005275797728,73.63176127670894,104.80955301409966,108.06834706281468
91,2.306494701103025,272.37560795632584,308.2144792233612,310.48610028062706
92,3.281226371437352,461.708056060793,469.4020307426614,478.16291908962086
93,3.1050704083471885,96.35918274043853,128.23587775322773,112.95572346155454
94,4.082191432113373,94.89889005794774,117.66639260834086,120.10172742628498
95,3.000835875436381,75.46320737948591,75.12221822698588,80.20713290214408
96,9.6536899269063,3218.7528926023424,3577.677908907944,3581.462048674831
97,4.823286658151632,327.21973212739766,341.4113176954062,345.4095296640354
98,3.778557593247881,139.41085471727192,146.87415826409233,145.78762082664252
100,2.816675357232119,37.87981904916983,39.65182703309419,41.81210774609685
101,1.7701284220294526,93.03743400892664,97.85439195939298,99.88969414855882
102,1.875400201807,613.3774932666557,701.137407140092,711.4091783525126
103,10.18388832938518,8238.609486174553,9195.565733825972,9170.841679823783
104,3.140420361185574,615.9724268560934,659.018805923868,663.0967241557498
105,5.215737044634914,3254.9670739258413,3603.932273154567,3632.423884240452
106,2.408684206985596,447.1208626622128,524.928464793015,528.6399480041217
107,1.6067600690072523,3887.867650982812,4378.771980475077,4364.144067597644
108,4.0492855977846505,486.5180568322632,531.9917973407668,538.2870003331722
109,2.0189006653032173,732.9655406724412,797.6613090446724,798.5621383248399
110,1.275051855715126,1711.592311216428,1810.677747660588,1805.0730026100252
111,2.216117610468245,62.44070718204014,74.68240809648215,73.27897641106202
112,1.851864367132493,898.4839312644368,1004.5530300464004,1003.8458491890692
113,2.5644760708895817,970.7943386107338,1018.1518793874116,1028.2947826979348
114,2.1490132814340845,78.52938226781731,99.94608992572437,97.21956255006484
115,1.647539424103281,122.90428659230643,143.45318623115872,142.80410000167598
116,1.4709774900752348,218.67791288068872,251.9654102060514,252.5038667125757
117,1.9407335047997707,700.5013283978581,793.8310103040621,807.6583922326801
118,1.293319201197286,170.53551093283093,174.1358368887382,177.10179928249474
119,2.3997636182393447,288.8665679246177,321.7568324735048,326.93663003294233
120,2.2161479147319474,418.5852333993628,432.387814699192,436.1030759253104
121,1.6881820309279445,276.2183368244534,280.4258915113377,283.3608481489045
123,2.818078726860973,138.4912026388375,143.87878114828112,145.60168895594754
124,1.8471586504832684,140.03112055671096,151.8964586660184,148.6564297488353
125,2.320886084042608,101.88081292344144,103.30839712417624,97.59919474276012
126,3.249518573915368,72.02772149874323,79.53897689703126,78.56743685827635
127,4.723582103778197,5199.386998814751,5669.445941987215,5688.387590873794
128,12.657335602352529,8613.580576641552,9283.775393062951,9337.477180371008
129,4.046939932024765,262.08825646776694,275.3784214338632,276.1023596316882
130,5.790139827854939,2880.8486898682054,3104.13599618642,3110.930819490865
131,3.662221885498723,89.65447508197187,95.02969539470143,101.41516830870908
132,7.433776902632108,173.44404126516628,183.02407993123165,185.8339605119411
133,4.105809483630089,933.6420162633806,1066.8948969540147,1057.8243856712545
134,1.9516331205500768,54.526213364811895,51.12045822757202,53.17000565361525
135,2.900967899194523,121.53698029684578,121.5214664319042,130.05753277855035
136,3.144315931652187,67.71329385258112,64.08172551958882,61.34395079919168
137,5.692207774864513,1209.8087700838855,1343.0733008274835,1377.2512240576314
138,1.8197598365208432,675.7942162846668,699.5515904296151,706.6107332517241
139,3.4754021628971814,180.48742317002603,198.0733218444022,199.5529980558584
140,1.9319450241489355,75.97478077048439,81.39761229162228,84.9357165996555
141,3.879881769114748,125.648467729091,103.88416887329424,102.70204125356564
142,3.156438529543947,194.2734550164202,200.0312511722255,216.25044434775847
143,3.4989809039708,98.75590790403572,115.7163269149335,118.49810584297646
144,2.8941475046115723,45.90742686671887,42.06789486784472,40.738430707138605
145,3.375518763344308,66.78976615863117,71.24629457190454,74.22436452355902
146,2.374039101210398,133.46387156180626,181.25267326585603,186.32150256743935
147,32.45815410291599,410.6076424381787,452.6822277419871,449.24862698385095
148,10.205608706151242,285.7227198566476,309.457741798902,310.1457710353608
149,8.769009912194566,138.52273983571686,148.6396812962452,146.6792041450473
150,6.829477750894767,99.51675965014186,114.7095459977066,108.56108289212716
151,4.223037938121362,51.581931490545706,54.90736454636921,50.81233343181627
152,2.627396905897574,69.20683438972387,74.01808674400836,70.41708465718588
153,4.626226414768461,272.99726344496446,313.8853290810638,312.0431191985738
160,3.894359435355288,119.32452871116048,118.48704859746526,121.4053135354506
163,3.2676717471380448,105.58578007244635,93.23823204128828,92.98203310187276
164,3.7981432366908456,395.93607767086326,415.428419677,417.91386766550096
165,3.62947835119044,151.246211161275,147.71938829120876,149.3495992705914
166,4.035386677042057,242.0636819481609,268.40316486391043,265.7445485189842
167,3.841822397753877,376.6520771432863,389.9678594203655,393.4015860834595
168,1.8541782788800052,74.443044574333,84.80775925951123,86.58332236789781
169,4.07512420459252,110.51201838075716,118.89845920773097,124.86624799008024
171,4.435921392997607,2954.8551919708943,3323.2099868577097,3287.7301753186766
174,6.912037191214312,91.90707897213574,113.56742682544932,106.6017873967019
175,4.459529866097697,283.9397706232179,296.68505182162374,296.56834630823045
179,3.6967334313800775,809.3294529217388,834.4481811645747,857.1168154349666
184,2.589177836607861,564.6707589747471,212.21998814811724,195.0226539220576
188,8.534402813476351,2005.9914497490952,1954.7576177184744,1891.6925275444985
189,5.4858522762261135,1386.815951588626,1117.993024056345,1024.5643845612208
190,12.104068194122949,6220.572135735439,4065.2705326794808,3833.517521809802
191,3.887240468369836,332.7881152235456,201.11834240633817,180.7587847526768
192,4.6835536419766495,160.52328637718443,91.81631419755092,84.86162031892374
193,1.818932401558918,77.04715015386185,62.603569295527095,56.53455341366134
194,5.062883295033373,74.4576335510366,51.36879103076647,48.778090077473024
195,6.93360026868044,665.4208793815054,216.36784764253088,178.5005985289475
196,2.9208035485905075,149.48958295970635,96.75985508125868,89.10924918802144
197,38.02050329854322,3258.4300244756914,1524.3028792691714,1418.9292322705835
198,8.13786090798743,449.4672337855974,203.5626104292832,190.13533133835367
200,2.992065882061256,120.40011968259267,57.73935692821914,53.98762019504368
201,8.735565925252992,418.8907567690904,218.0457442636173,204.53144981908625
202,1.9281031365676244,316.6785864842377,188.49892550205095,187.0020943014272
203,6.948979690026816,456.4141484311037,64.57890775774166,62.74237650556832
204,7.797706109030833,415.99960871750943,268.0870371521621,267.996726004333
205,3.7713005248146487,100.32885211715866,44.61288633467509,47.12929239863433
206,2.6918141702638443,133.42573301759808,48.248115124619865,50.88879961090662
207,1.8082045210933275,104.02108456542406,55.32425256238863,52.68734868173667
208,3.44835364320986,214.0672597539688,83.1248132202955,85.00377400487037
209,8.572012311383197,2088.8868222731817,2285.725449527902,2317.5192448121084
210,1.2349484995909403,401.8559081323537,428.0261965223063,443.6718868981074
211,12.78590314997255,8978.819536924779,9402.165847871242,9290.066457130692
212,9.011613312623858,2855.906923275914,2822.0108245892743,2795.5417043774305
213,21.729198363084823,6078.231679840918,5621.285039146362,5596.5541354432735
214,17.757394171094194,3515.92938900609,3075.8736358152387,2910.678617758491
215,3.3913095412267733,457.09279142922543,384.7989005772637,351.74959071730063
216,2.691830885672017,727.1607691323904,595.3197495835736,544.8457818083659
218,4.169507511542452,3701.596546254724,3610.689092907502,3513.019170285369
219,14.135094742703354,1696.979246014174,873.982479552229,804.0330537161906
220,22.070826426565485,3628.362408623073,2571.7171262554034,2499.2094726317023
221,5.08430087352196,201.3458770203408,133.04716352958624,133.36644324884992
222,5.274140776699756,73.97068054229491,43.43118497687869,45.76390189726245
223,2.033589158124598,71.58467965308182,45.82143848542474,49.25319644353828
224,3.371385462715516,93.88667360829535,63.36850275871215,66.16976969395819
225,1.6051663572039163,91.55376357928124,63.56582481084196,65.00556430585604
229,44.184396616065726,1119.7043092786853,1183.376114578382,1180.2876162115424
230,18.23531255164666,383.26334500767007,384.6381249900176,384.2457928361217
231,5.625514247105064,173.53753733975938,188.9923682203149,179.82499672613278
232,6.463845124872186,200.95918236712305,204.09730247440496,211.46431818830024
233,2.053033232915603,63.18759670015692,56.34108903923367,54.72462252095889
234,5.205528124172194,143.76233190444762,150.19944112700335,146.29070867186596
236,5.381613428528722,413.3809326035788,436.8494561721748,434.1933723404829
237,9.199993328737106,4450.1331283575455,4716.07765369635,4716.361105042753
238,1.329940117254628,174.97990786866566,189.44966838126263,191.11351311209285
239,2.3962070626487173,1543.054749239859,1566.7743164077783,1585.956639951701
240,2.3490877221865856,434.2086223818226,434.6266429684659,443.3375868985776
241,8.38448561638091,2462.1486400708063,2632.1554625039307,2622.620288126901
242,4.346979347291671,2078.728107735792,2117.869461454603,2131.131098847851
243,5.018304457097502,402.05207553933576,438.0783280868228,437.1037995961957
244,3.114298321604734,252.58650946293324,238.64405587980357,254.2760409789619
245,3.452887033571003,635.8971717500049,672.2526235346677,676.0957089729706
246,19.035329761277836,9869.807688415587,10364.556506221988,10431.291611614311
247,3.880012400931976,604.155372279225,587.442114033754,599.8782631822712
248,2.097925546044136,531.7175751965914,533.958268870299,525.5455453927609
249,1.4704096649509886,626.0118146039072,636.9675086540375,651.0426812969434
250,1.8826888453168944,85.37611080489185,97.78801335377923,97.82168415381368
251,2.3923645534142866,600.6153566122318,645.2967680556966,650.536121676792
252,2.5967547685065377,315.1387377307166,306.8744612886914,320.9380076609899
253,6.892317983901355,2060.858814988855,2119.949834279579,2135.828066407485
254,6.998253179846569,4747.323984802574,4931.6784926302025,4977.348493630028
255,5.289878755634268,3109.431537034111,3200.9205113736566,3227.9085655081058
256,2.903942714913509,1041.280371285019,1080.156266771272,1099.5686396985009
257,2.7362781242313385,228.23497965843077,219.5686665191725,219.85276247529103
258,3.5417657700152225,2358.929013867024,2421.3519589563407,2462.541618001131
259,3.876398179571227,227.0144605343632,258.3182723154046,255.7594396937544
260,4.456322665882029,1204.550894917577,1217.9942291022628,1220.0699525240348
261,2.612890858726548,374.2629181500984,392.25060639420514,390.05811310794
262,2.8115908497340354,237.2725721227309,250.93860665063443,251.380135770913
263,14.17383775507098,3065.297658168401,3232.562564290367,3245.577161157573
265,24.440934326589584,1497.8998705023323,1521.591928897376,1547.4135964957911
266,6.249759456240598,766.2072100694968,769.3188249407074,783.8798395388765
267,9.312305894553806,198.33384544950013,203.5760239038488,210.45823936439643
268,4.376404641822309,125.00149994646304,131.15846515887486,126.1617986252788
269,6.128376450492503,156.4877350583855,148.09629136337932,153.65567841740463
270,2.917724745375371,80.51438094909204,86.75815127912443,85.82331119496124
271,4.735305945331021,4833.005524650924,5019.764094420687,5050.403447739869
272,2.1963576128014397,166.1269910583854,173.64928159216953,170.5109901174663
273,3.9056363047834255,235.677291924031,243.78787213658097,249.3759651250413
274,2.560628675832857,333.04833100229934,347.9804120008501,353.54461017984613
275,2.495887285617264,97.01198427177124,102.5559226320528,99.6164057748295
277,3.065246326369828,175.49033597231218,168.13043786714525,177.16525386030105
278,2.5141938535912605,82.00363509545419,74.30244345406146,85.9801911410357
279,3.363466079540541,85.31771799419319,93.1104330874682,88.17135213487963
280,3.7199065589502953,306.4112379906833,303.42887696084745,302.0669740288878
281,29.1742835321854,554.2272712009452,592.7263577197377,590.6702398937209
286,5.573159500405954,924.1290006663436,915.7261674217746,933.1374844571188
287,3.761881018842217,86.10290425480301,94.40981702197482,99.82551478861568
288,6.059989811255809,269.27596150843544,268.2774125980651,270.33056599554027
289,20.39711959460025,958.1557747499996,982.4127989499352,999.434537618505
290,14.570927180449036,985.73795042932,1027.227481179948,1035.4734710626649
291,7.910754867226586,160.63736687520102,170.50235617282402,169.3319784277511
292,9.639935069358264,478.0914894573882,488.81117796090825,499.14830276463823
293,5.393477472406743,331.4598454517556,345.3553049201963,348.28506960483435
294,2.8067392193865124,208.46261545348383,186.21744815457512,193.0542459739155
295,4.8754135144680895,285.5749398483947,292.76947594051285,300.0342625730432
296,3.296299052068772,424.5642590733,440.41796490231707,460.6644678185322
297,4.733210746163808,117.80975019417376,133.7201311493179,145.44891595083675
298,21.917232395198408,834.5876511095934,853.7432938112714,849.0811401135396
300,3.59642719602886,282.88010189612703,295.8146787977984,291.8544113213495
301,15.718295035515236,3100.9983018051294,3145.153979160408,3184.2107044396503
302,4.151601685748077,263.1150415931989,274.7680934208731,271.25185888011026
303,38.95936502773699,395.6376342366639,402.0913246238131,413.7566408454575
