,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
0,1.6704957554157036,1.6666470027683689,1.673858024054976,1.7444986652608914
1,1.3725849970012909,1.4118166543824573,1.3957807388048924,1.4738226747823395
2,0.9553485311800122,0.966564880046854,0.9740224275322652,0.9812231953806192
3,0.9720506480207244,0.9890256438853566,0.968519819986138,0.9834565045626334
4,1.431396249314813,1.4211653629277656,1.438102408276124,1.4374418262991937
5,1.9537633217605763,1.9973954978285016,1.9692814123415403,1.932607437666897
6,2.120021729532574,2.10530576119721,2.210880805986417,2.1820098678820075
7,1.6438428436687698,1.6981247023085135,1.6882592875049347,1.7317983459407589
8,1.4080485989658276,1.4130887651226811,1.395153275229176,1.4039938652738024
9,1.2237035568656889,1.259732705371973,1.2087492038524632,1.256093719938176
10,2.002068037998953,2.050970399082554,2.0418177291719344,2.021665139872272
11,1.8325555943107052,1.8598095644980612,1.7782467748856607,1.865245879220848
12,1.832091715356372,1.795583886090411,1.838195723666584,1.8818222623392475
13,1.0891599033447317,1.0525217116860155,1.0648153057301215,1.080694734157102
14,2.451675515943637,2.49676301288072,2.411317593965596,2.428960422189363
15,1.7391479028589154,1.746436786824496,1.7538812121380811,1.780241651245281
16,1.7872898248413551,1.800040582932928,1.82863063037588,1.8365174372726485
17,1.5272163528694025,1.5561177604118253,1.5037784081305332,1.5220644279164477
18,1.0562943044911155,1.0565537828476337,1.0894970207624275,1.095217184559975
19,1.883284426356274,1.90988770350394,1.949740499290976,1.934046340199116
20,2.877057071710992,2.894532255371709,2.8438396033897524,2.8543580938828
21,1.4181751851010496,1.4519707795563723,1.3897024133999794,1.3992799353429235
22,1.9545369587351888,1.9610955062637985,1.9646377658331795,1.9635355059700208
23,1.6730400163658186,1.7344652745584777,1.733726599291301,1.7898814087291175
24,1.687840593359172,1.6947944816803158,1.6631818244599454,1.6704568581302486
25,1.9340490797393992,1.93181978516232,1.913880381802928,1.8762269614157927
26,1.856342757917272,1.8778268226167416,1.8528240708872843,1.859774995254433
27,1.609260236378037,1.6280001182456154,1.604311016755603,1.5938211916114091
30,1.4063371461453855,1.414048864910708,1.4158804286274618,1.4384539333653457
32,1.492905753067747,1.5019811258266935,1.48029623346758,1.5010407600357616
34,2.0615951316470795,2.0840217379137824,2.0920970795980414,2.1411834481180283
35,2.724306752881857,2.774678767658918,2.768735043563131,2.7935619093168063
37,2.3585573588981705,2.366818273328429,2.3599320025233137,2.361003536196268
38,2.1282811938717794,2.124275592227515,2.154441475688684,2.062563117622753
39,2.083216929960469,2.1042452892307466,2.046448653729361,2.07067427784412
40,1.9383114009092128,1.9446119920761744,1.943897082489942,1.9551075153665065
41,1.698124445734643,1.697854087811068,1.6998001303881798,1.7010816939458664
42,1.599847247422435,1.5718395283840112,1.5393691270059842,1.557743834950791
43,2.016310295098044,2.0482308015838417,2.024076001560368,2.067563275522505
44,2.0864995003051847,2.183686580702575,2.191776608451439,2.2166799619757738
45,1.528230383798878,1.6023172797295309,1.5372962491340203,1.6251981441005592
46,1.7075474919184166,1.732401402714811,1.7179153503848985,1.7212479610745215
47,2.0643010143715,2.077268759005431,1.9923412331150645,2.056093836537451
48,1.696112613109722,1.70138580600677,1.6844727650843012,1.8333083967180888
49,2.037058822008012,2.1356036305241908,2.049472164192178,2.267299888617166
50,2.563755430999219,2.566382329211196,2.605701102380863,2.5454343428308
51,2.103180108806351,2.136359932862373,2.14166029009831,2.134019402067765
52,1.891936815025708,1.8785515482093635,1.8889083422185824,1.886166854881508
53,1.7336168930718143,1.7296180669620036,1.7246007265707637,1.767647227430169
54,1.806827318104918,1.8288825971958969,1.864030060788783,1.8814906606254256
55,1.8227940225273631,1.796604519774249,1.811636494398184,1.7554101925105774
56,2.0597452405345607,2.084903999368449,2.108093904557751,2.0571240923232144
57,2.0933166671513024,2.097035877623086,2.0982080634812195,2.108365144809772
58,1.899509245803058,1.9048996609031823,1.9264416394291468,1.9090659614125345
60,0.9419412428763306,0.9128671405611312,0.9472763724123332,0.9436614640226532
62,1.894909171938143,1.89982332940703,1.917763932226011,1.8922689261587653
64,2.754956253506445,2.812009715317208,2.7915312862256534,2.848730701635217
65,2.3133470291396674,2.357115069185692,2.4039686945023626,2.4380798393971803
66,1.8587289299865308,1.8814711573222047,1.8566912961920528,1.879757993040003
67,1.6849779884821106,1.7063345303729556,1.7248383686640505,1.7306843697304777
68,1.1806658546194853,1.1883554220438373,1.1890351733589926,1.2075475105489109
70,2.9399527737370628,2.943942387827234,2.920646932604084,2.9150707079607447
71,2.655684438682255,2.652008609928839,2.7290382987338493,2.6744919994099083
72,1.792498814015389,1.8156651503688248,1.7936104445529564,1.8015806999193749
73,1.5364192777517387,1.542525356153973,1.5464644287065474,1.4507756132153389
74,1.6058855070110498,1.6274991635706644,1.5977568922801642,1.6546825097427194
75,0.7745207930345822,0.774760275214057,0.7737795408983933,0.7746501004021319
76,1.7369102918249877,1.732349239529752,1.7238652112008097,1.7351565551184485
77,1.9377290110633807,1.982873314759681,2.0157670888492976,2.0531382140084498
78,1.5567516765771905,1.5719969726844718,1.5611947513548534,1.5675073663658576
79,1.833765711685973,1.8482984222558807,1.8612615438552569,1.85073984802519
80,1.9293953266057944,1.9580287725622283,1.9533170712932388,2.000811975603252
81,1.4211718366908868,1.4048344988150565,1.468166665842764,1.452502127988106
82,1.7455262315851412,1.759416443935787,1.7402670602704244,1.7203407604052818
83,1.7014522363056526,1.7047626112315517,1.687200948194626,1.70786306383898
84,1.844028884261521,1.8744395119875088,1.8549409496899156,1.876496933329106
85,1.8355377875207104,1.829033600246157,1.8284049797589776,1.9228287255012335
86,1.678415735050568,1.703685414471021,1.7033380320866178,1.693559937086211
87,1.6272784505434732,1.6078658246393536,1.5889718083867337,1.5997520561975034
88,1.5602873244154962,1.5755671050515996,1.548570207832848,1.5748951819431007
89,1.8034783370884293,1.8269577586187005,1.806333535271823,1.843695984230696
90,1.7817653783624117,1.7499901207982318,1.7999332488959372,1.8113210839209972
92,1.8751882038698804,1.9156232088368577,1.8910936752322451,1.8894757804731788
93,3.1862860962361506,3.221132217792139,3.171484524920137,3.19729521776848
94,1.9159512515876265,1.9003023542095203,1.876864047434913,1.8717787724512052
95,2.2692874844412287,2.282648867989076,2.302360303808584,2.273712632989546
96,2.450447367737976,2.4936439639349217,2.438354806261564,2.4545666403938555
97,3.2607089155395026,3.273163030892956,3.2794298141338905,3.26671410580625
98,2.462182169151374,2.4772320774566605,2.4357982950536625,2.4496085615024965
99,2.256706769586541,2.26087594462182,2.243219842443996,2.259874135253652
100,2.417846389517595,2.369074414373148,2.3932759362336085,2.387459516539704
101,2.517676886943498,2.527923271628671,2.503571118035109,2.529927594575465
102,2.7765844958066936,2.7804850716731253,2.6927053746206484,2.7027927315397537
103,2.227332662993303,2.2216639960937448,2.249925242085208,2.249633659368128
104,2.4912611328885563,2.510300130468058,2.508312314416243,2.5451807838329152
105,2.0814441458914628,2.109881113471374,2.083176558909016,2.115015086268268
106,2.1607092893681137,2.155577094474352,2.180295723419688,2.1743686911454336
107,1.809378123552696,1.830646924666466,1.7897692300175263,1.814856366177312
108,1.53619693574861,1.5555917166932236,1.5466758747005944,1.5974825704996938
109,2.5277917576189948,2.547703741405898,2.505357950502477,2.562618564448588
110,2.312172143280181,2.337429284781809,2.387423072291426,2.334693629707254
111,2.436316478613252,2.4589131654693017,2.455126870747127,2.4655003013169026
