,Theta_C1,Theta_C2,Theta_C3,Theta_C4
1,209.3449380718788,2410.2110620464764,2539.9953474338004,2090.4668640367395
7,89.71188361086672,760.5995123170094,735.5838552443713,670.6112078235009
9,252.84939157527504,1276.1041945877705,1321.1507727459766,1109.4151053088272
10,72.0571289072735,524.5097626654665,530.3893598522978,462.0145604118156
11,991.914860246276,7948.16213763539,8103.338139760632,7198.871594401531
12,141.79265212796054,897.0606973947514,938.0327759878044,835.3407515695557
13,24.49829046024951,105.79490915294406,100.93754574620964,98.15171129440552
14,514.1014388041692,2729.8488799357465,2763.3645842312817,2470.4058376671364
15,117.70277765906296,684.4544030322952,689.1495502182246,614.9961766434019
16,52.7870056696597,177.66360805191562,182.13831651047053,161.9000468486891
17,20.564893258563075,78.74697617315346,91.95783573429046,80.33529113516914
18,285.5965721624151,1988.6543642094543,2075.7883121542723,1859.6065440246143
20,83.92792205849715,444.2159137091718,470.9377992602957,429.7487457449379
23,68.41500423056208,327.40595699896403,330.116866000957,290.3906805208878
24,155.10556340881786,673.4576306525679,696.0140040410548,645.7185575162159
25,90.41715657751747,307.9181015666751,261.64378574069445,256.7114831614501
26,503.1770120853716,2763.770971498589,2758.205336034432,2522.669736758667
28,157.00800587244973,625.0349414797348,661.6787882424577,635.8683077709115
29,15.17967811994561,61.62939505982095,62.571234149784175,62.539288091170505
30,84.67929540119181,286.7277105344085,278.7848264956099,257.3483886087974
31,119.3281857470289,456.3816293771854,463.3515322301703,417.74996712076745
34,32.813972034583244,108.4547444158732,109.72598050321976,95.47757961863029
35,2113.0157295518293,9031.150054549287,9397.803742830874,8548.80514930046
40,571.520850230962,1750.744343965812,1791.269032979552,1622.095011240323
42,742.226178653577,2793.0337382950934,2849.1621298858763,2654.4392186878767
43,71.94347134439928,187.69560233822733,183.6873881933938,184.35956110011824
44,63.61650510521408,146.08212786068134,149.07535417829206,133.0828691336101
45,61.07382909148816,130.3273212003071,143.46966588061784,125.74416418128364
46,28.33644226403537,74.09798385929062,80.3943033975829,74.64567569626506
47,97.7194321517329,271.032270969327,266.8180048698458,249.1044786837217
48,65.33225956963689,146.24731275638652,134.33719981030885,128.82243754359862
49,50.47506833725369,115.1675245002404,115.77175953576926,105.36394996022796
50,34.410111606737466,74.96284275494729,77.74754928588354,72.61574335069949
51,34.13146105220298,72.54179112578967,74.9213818804733,70.11801148585916
52,154.19396979152472,442.2624255167087,461.72379351951247,425.107328920304
53,44.36367327649026,102.03254328741544,98.21153795379487,93.1851987363044
54,112.2971484121469,311.1735987018818,315.8566550637717,291.5736641358536
55,872.0916533568362,2036.4699284448504,2074.1702524738,1936.9174072270791
56,112.2923139037984,246.9284481005864,243.6548225862717,228.48341999760945
57,265.5965185301794,609.2143528512174,597.6981517652422,567.4902109367841
58,379.1197772209162,759.5089952287292,782.6107043556755,753.4482293577455
59,76.65016950553068,187.9417935605786,188.6716751473604,185.89641189899447
60,209.6566553333344,396.8302546501572,394.9853192326215,356.3155019893121
61,253.88206278573185,582.8549394544012,578.3825422803922,530.3774035244542
62,569.5233020181065,1590.7048616284685,1561.5117390321907,1474.5602713221847
63,1104.7923453031249,2546.517030274499,2524.887851977519,2433.0594956908217
64,1079.5165932878656,2850.189203521729,2798.899285349776,2669.743386872629
65,180.89813873408295,351.9960046722523,343.4984137722523,320.41987255771943
66,36.16373573240158,78.57232441383553,81.79278919082971,72.99579279784976
67,27.360744520749968,61.32393738756862,58.5288074499991,60.35570637998023
68,37.258765435998086,74.57140002997856,68.0127410737781,75.86327214047652
69,32.0690823418708,63.36750975638529,83.70359772174197,78.62721066041294
70,22.825957515808877,48.20776027681501,42.90953634917149,45.13081924514856
71,100.92955062990418,203.8162364803489,185.63163488200567,175.73009259735147
72,57.381697230645074,114.48276473243942,122.94122634078032,125.36163854376368
73,36.49184603846973,69.1747255624615,74.77562877327091,72.51637074767056
74,151.83351232974027,371.8107397595698,382.7439780573595,360.7319803049795
75,139.90731146615252,344.9314972786587,320.5362235618968,314.5923407847052
76,1712.2901119229648,4564.372109421367,4620.20794882426,4368.360684945958
77,361.0037355630736,710.6271494230697,724.7132307079327,677.8953649111179
78,214.3541056449556,373.3369915024716,359.8872419476916,339.3351177919427
79,84.26655462716013,168.05414988407446,153.3490570728636,148.62927365422337
80,148.3956208332135,293.03007823666576,262.0299046139082,257.1191148219264
81,42.241459807307976,79.50014628447035,83.590742079797,80.39786140574716
82,50.45329321672772,96.93571439467492,94.47792885320035,90.43958289823938
83,36.04795845082906,50.007799833097565,50.937651002780505,44.90277324145977
84,45.00896848167267,88.17221450463234,78.51601970512394,73.47357044011255
85,27.529696258919508,51.0197441680192,51.73937677854597,53.09010325736826
86,44.64221083550632,83.85597491879915,79.07799756481182,67.3860669557526
87,60.25873653172691,98.19689319786887,107.5931822422323,111.10779969302835
88,144.8019762173194,316.6454407566014,314.94487994036143,299.5391668723297
89,49.92476010758871,85.3373583407449,92.51892109732954,79.98852537605727
90,73.91198945004194,113.94615554803228,124.40568247296328,118.9765588258393
91,49.56279422634603,77.61419919716302,75.6589900588757,77.9989926379883
92,44.406636077930685,79.26675967172355,86.45431884199934,83.15759494654536
93,25.60478518464018,47.627268279172206,42.60830589718512,40.15378861021004
94,39.66700226142433,75.25486442639325,77.67791513261983,71.54979325331857
96,62.92185988286229,105.94194342904588,94.36108284338692,92.1398528763176
97,43.62553925627909,71.81147699341533,74.20794125593488,76.88120433602354
98,57.03446492618555,94.78153468362667,91.28414243249034,86.97001547909912
99,93.34540392051386,154.14108472858243,160.71087236574328,148.85525385121915
101,56.5215567698256,98.4189740891197,90.0552204176339,87.27997979834433
102,73.05777754189211,122.01291854997856,127.02324506459672,126.64071772705348
103,86.04399422040291,146.63971334599808,139.6485546247684,135.9835908513876
104,64.87875670607194,108.93775381958622,119.20244766671765,106.92012210058869
105,67.11750139138472,112.19354448102688,100.21662130545296,92.1513945507907
106,58.70719376893578,112.40962187803538,84.17600926189314,94.89521419802112
107,276.4105798083399,528.1203998606317,506.370606041931,472.4599042450761
108,249.7991833650472,526.910859112915,530.5845987680009,501.3167979647966
109,938.7550967612246,2082.994212696184,1966.7270530767455,1981.1961511434693
110,110.4260726063922,195.65499820742212,188.08972643287373,193.0274528745963
111,69.64851726566908,142.55416985181125,142.92402437844822,130.46037602123326
112,35.28461205065592,67.86441077103576,59.97183691146094,55.28676363700761
113,87.37186552049772,160.5745446071552,165.2396547199647,153.0834640474312
114,300.2130407230713,683.5330665753198,624.3132738005955,620.1014790600346
115,155.41636438539035,340.2392262246462,330.8795839086046,320.3295692503747
116,45.45925374868678,72.5830372058128,81.3065610590384,78.53426037016985
117,25.83576937332341,39.90992284367292,39.71134903890349,36.77393203579545
118,48.61066069656432,93.88261358146956,98.65239632878942,87.69097193389254
119,832.8482538425245,1528.90019173553,1537.9962022568848,1457.371714914403
123,2806.210565216318,5981.022610053244,5910.192135076666,5692.151248017175
124,1063.3881007327802,2179.073912247909,2072.181636101327,2003.347345368655
125,472.9686321028965,947.4568163260968,980.2277496457588,889.9214316416551
126,2861.2842946759847,5888.439606555661,5694.004791917144,5483.593036491503
127,19.895639804748548,32.16517113322233,40.93283922066513,42.27472216757821
128,41.5450378462035,61.55119381223895,66.7909010351616,57.32752763427536
129,2375.626233842652,4790.06741119872,4595.667200301977,4384.606852839208
130,216.99180674791813,387.3785661911714,405.5798164633532,387.65413512993615
131,79.71218765412415,128.06601523325395,111.87807226858888,108.5701483946731
132,52.63123288887169,85.8633649983025,83.29400377419691,79.58724750942834
133,637.6698151706697,1016.21290112074,1037.4401981291794,963.789122790779
134,61.712788518480906,106.33485663463324,108.188714463,98.1879611128235
135,89.96031928321071,131.62546495501556,113.1121401320757,115.1617838717428
136,80.36337926957384,125.11411908256576,128.56127583530127,130.40539533482507
137,762.0315897124659,1292.9349165307624,1265.884622623803,1206.3071384322975
138,2520.578661253763,4184.045847986761,4051.9073287145607,3943.1516811361007
139,139.59096173906926,238.6764839940027,220.1627115391004,220.22816343161608
140,299.11692907913715,551.8296527405014,556.4906198743238,506.0385266689564
141,5001.6752066023255,9502.383144788717,9000.51064690162,8610.821921940571
142,114.92613010604812,178.0243124913483,180.61139749400664,171.12972751295302
143,2294.351444536985,4401.208693312656,4400.912868203666,4198.000514764643
144,62.99778278041276,108.30865512497483,110.7252251344296,98.02763265582117
145,52.50719068000241,74.23493704452679,89.82802010906184,82.62151956801895
146,37.90958678433728,66.38439398779887,69.08528862570856,67.15182142971281
147,2951.924097959133,5974.46844285919,5775.253408093108,5563.512027311026
149,336.5280918463528,567.9124889704811,582.7037686741762,550.2818489468941
150,317.7555908282703,513.1897438659328,489.5941128480253,487.77788535758606
151,89.88866332960131,128.97831836465568,138.37870886628372,130.2982706818426
152,71.53769065502036,116.521639325319,109.50959758078588,111.98441870322272
153,86.22970200893548,127.31494060098488,128.04787352384676,135.6133678240762
154,93.49360940226735,159.6220634899442,126.07059114821476,127.91165907047748
155,414.38831650950215,707.0888770055608,697.4217531830491,657.747315490824
156,208.8006951445204,402.0914363509698,367.38324335597633,369.3870720446205
159,4866.277444625644,9104.22677967944,8720.652859021862,8355.343542975203
160,2794.3736935954107,5184.29830806487,5132.551122987711,4905.147310049946
163,162.27260213794912,239.75648768392332,226.30907943172684,225.00416383699348
164,40.631552766810216,56.264108632477935,64.60505210761731,54.425391193852604
165,54.45195887873831,100.17897559823412,70.1928255830106,79.07746819048343
166,164.53338420529911,272.19657467141906,274.3696774688862,262.64114508158667
167,154.43795746819063,263.32191590947343,254.7680732834521,232.63707468260665
168,387.127034363792,646.6507767449543,669.7375668752439,633.9137688893773
169,99.55099088905432,167.40248351698185,166.9480310185981,160.81928784920294
170,4614.196556540059,8080.3656857104015,7769.891102248783,7515.10124426249
172,2204.047093681299,4032.7755835806033,3869.116461547893,3795.398709103341
173,261.8535293763419,407.0149259418629,429.22196427604695,423.6756580439177
174,320.06421525624785,541.6962624115399,554.8492305140652,483.1645217248927
175,383.6495209911943,599.8266725160852,608.8762308563066,585.8606174852699
176,604.3627832561467,981.183455147624,989.265392747462,974.4444728344702
177,4478.534884686983,7966.039919439953,7759.488571043222,7487.223085162657
178,4542.265597393014,7881.013266512012,7711.04964049413,7391.848462940101
179,155.33254699811872,242.490517227964,231.20395200654383,220.4746464195582
180,1289.3547666411037,1965.26440054074,2004.532835483764,1892.9556762084485
181,71.58313789392318,104.99171202022498,104.15965865893756,96.88518180550346
182,146.8549789748008,238.8598733005498,223.19808696189693,228.67292788500745
183,143.46203855684928,227.78266335957105,235.39377030119616,211.07682892272825
184,92.53966833667565,170.47980675936782,132.9637060315448,142.53579376282903
185,85.25160062517656,124.62416019109546,112.91213538554328,105.47026337453735
186,951.6175059280856,1501.9777357273013,1395.056839110757,1408.8340915542522
