,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
1,130.30200289393912,792.8686126532796,822.2656414254636,662.4289791884747
7,163.89556685730116,850.4729097520078,846.3527350864879,773.1371347989106
9,295.7303622875183,1149.5109134811464,1158.8446966250317,1006.8278108799764
10,205.27474443824977,772.2507553075957,835.9285923511014,708.2570731825467
12,208.00949261943083,760.1307211217153,784.5547824946098,666.1702814158117
13,62.53553729925926,211.0745763137272,206.25041352357644,185.25528705204036
14,160.6253958850877,652.1217063545387,655.6845133429296,590.9949407242067
15,79.11435410911822,318.0417783867545,321.1114957330754,296.38252514395333
16,78.72945912482125,267.12368490137635,270.64797266165624,245.18300265975247
17,99.67742984275566,315.57523496539943,330.37575678221583,288.85879283181873
18,94.22725930972176,372.0444928341159,380.3901265896957,341.5736829429448
20,112.93397373081734,358.877814645204,349.8071892476305,332.50084995026555
23,108.66224537781312,357.6806995659979,350.1124245486353,326.49694444573424
24,158.07050277204695,457.2194657549994,453.58540566447056,408.7614402337683
25,63.40284280724555,191.42055695390275,184.40387755253124,176.59888011786822
26,501.9403123060822,1449.4299716306116,1396.6827579373128,1308.79587356579
28,273.9552280479969,756.0606669962744,776.2940599236686,715.6231972625746
29,120.37027425484123,349.8217423980666,349.05308375106847,325.4489885846226
30,85.74369412643256,226.41774102842757,233.37092884833825,195.7012963153383
31,172.8636581561464,474.9356754399489,497.9810430859271,455.632974333398
33,485.08896027931326,1841.70801005162,1811.6455842724288,1693.6222723639405
34,173.51710605893516,440.9304920780405,456.4439682907377,397.4763955644972
35,816.0910325744528,2590.696060827983,2647.035473852705,2472.295789580582
40,211.9627435376961,533.7897099861029,525.832556799049,481.7322582651362
41,1075.5139974081744,3237.145887821477,3246.230756685332,3004.6675886941684
42,497.4473056510474,1275.4070297089168,1249.5726512946262,1152.4479671178676
43,72.14120597738443,154.3503843292169,147.43087855917386,140.98063114362864
44,154.0443261425308,358.0755192923987,353.93240360247944,329.67404556500105
45,110.64814549306372,249.86340371922745,268.3624336586845,247.931063378338
46,143.90252707937384,324.6262140110028,302.3478575990404,283.8611544446757
47,220.14568216766705,525.4157565579205,495.8268920388053,472.5147791648232
48,203.14893281269957,431.11686890689975,425.6411144073769,412.2351363603816
49,90.46041688891584,164.34967386625726,167.7597690175037,153.30113538530753
50,170.6898001085173,390.584193617974,389.189712444585,361.4453462644673
51,149.0090718235163,310.3587572431091,298.7401045806443,281.8203226939229
52,143.09352019907217,321.0341417890153,330.3979688804408,322.3099082235112
53,160.71592657366492,352.98722609566386,369.8050355848866,343.1268959435623
54,501.221676546214,1038.6269779622794,1079.9262721999687,1008.2109872683692
55,1024.648966261736,2219.52375764568,2188.6597795951748,2076.201558343201
56,181.73347919168248,373.6906169744234,379.4215392740328,374.90209781912193
57,634.9456828844473,1332.675487176631,1294.3693222585762,1212.921668343561
58,436.2967037568024,874.4849976391611,872.222103285593,820.0117335512825
59,179.98349604922868,358.3861783981518,359.8679443773486,335.7846056287372
60,245.17178291746376,510.2608645589737,503.0954131848364,461.58108054606765
61,162.17326946332977,342.5183434037458,336.71756769678456,307.8480504804873
62,470.8703312581928,979.5262499597204,1015.8228208165032,953.1367031187442
63,1015.2219014730013,2052.893672805945,2103.246154118819,1907.7454428731735
64,1016.5484893793875,2035.8148125163084,2038.086920646709,1911.2281120410232
65,331.6876764601193,668.2432084892159,675.8312778307943,630.3285022051166
66,205.2790597463834,402.79043257151216,411.2490050379772,382.1705729742901
67,236.73349478904248,422.1028851691264,429.41288277570777,379.896247231848
68,130.04379957874946,250.49499443430145,244.37200008003572,247.43269603816287
69,130.3967009233864,238.2604345245777,249.7153869394629,241.2212381170915
70,75.14053986492726,134.65654612050977,138.05769401301114,132.6847618112235
71,125.34885371919546,237.94331547798188,237.95795645422143,208.83123361355663
72,273.9990812436536,530.2214232509293,531.8858781334739,516.7501340430581
73,76.85538302684367,150.82088776468115,156.74029104206284,151.4262709356998
74,168.18130383482975,334.52098724109914,348.1753037559476,317.1973521655278
75,198.87894288815704,373.9812784709468,365.6228141126745,345.92749705747053
76,534.4734282206338,1024.85377058388,1054.3855466784214,979.9941494751675
77,378.384383662712,758.2296479061594,762.3343993631106,723.5314430888616
78,625.3548970554962,1144.4633808877888,1126.415677079868,1067.0134008334514
79,123.72262955624812,222.7827388219073,220.05455094639075,208.2899101840306
80,331.0437918906048,614.8594207947642,574.6448108253985,539.9983981314452
81,137.6237691100129,266.0515984647621,263.3084503622292,272.1311734109801
82,100.37074826654852,196.29744358445728,189.5085286820845,180.19984409324067
83,153.7885970484137,253.98422019786156,252.01421058043184,249.44939370619048
84,119.98693791908562,211.96943323425535,220.63953667005225,211.05747226086973
85,159.55363052095575,302.0599174734915,284.3345121987194,283.5882879956335
86,129.5156819077327,229.60572200197777,258.824407361446,210.15614424600244
87,173.74768191982656,304.3476300017263,296.1663408824269,292.2459224626563
88,180.8567065497276,322.28130980039145,310.53337843250586,297.9391515801634
89,234.14323488106717,403.7765108791701,393.9714909955754,371.2867825064608
90,89.32122485625361,154.42810294895872,156.79686593001531,159.29259318443744
91,222.2681942899167,397.3138039598148,362.5352338845137,367.66849272696254
92,144.5933803105674,242.9311908324598,235.7452590878328,233.51316421544587
93,118.19787298227448,213.91839055964516,217.0828590396711,207.24824771507576
94,83.96467871360453,150.22773629831062,146.21485444881867,140.29384276956532
95,1752.0032945314504,3730.8882160114185,3676.21906331824,3493.689782832907
96,147.69753632345973,256.2231956964478,216.72396792186544,232.7411102406489
97,86.53639422926585,152.29678546741513,129.3400149324886,126.0615733205019
98,174.15650835818397,282.1579772359245,291.754190951343,277.8146601194628
99,128.6246231761492,222.3781104644552,220.17285351830304,209.39866009087976
101,92.7042764455285,163.24475415348098,141.56422898626676,163.64100968139184
102,182.6997974772984,318.85999026216405,310.7995675516035,311.4632716204772
103,102.39821890245952,181.22392884993968,175.43332458912113,161.8098598685304
104,291.3830601974844,506.6760008202717,503.807124519256,486.732781990358
105,242.34537496289988,418.3721966563669,402.2226381432187,375.89218164015534
106,138.29642690390347,238.31073749574543,238.2519879713253,227.4104109635584
107,473.8227872145519,793.2404366054885,812.6028884857653,752.2579172834029
108,153.3772173923042,292.95884046682033,281.68337917214853,278.57496485339414
109,875.5818773070534,1830.950830840257,1697.537659451879,1675.0175176666862
110,86.48606014453509,142.38177665308623,137.06234914893244,145.9955159373339
111,243.22696949886276,429.43293951884857,426.2942624968598,405.4164901044491
112,118.7669049055172,196.73965048398117,185.2059372459335,170.7060143159867
113,89.54509697633313,151.51526885311932,160.84609094873065,140.75002040753844
114,49.460910997992194,99.45719539605916,92.7189312265559,93.77258152003088
115,322.4491402034754,559.3243462075061,559.5527405773269,541.6307634241646
116,91.05404934634582,153.15825741121776,142.62037533331326,142.28667022374844
117,117.30240298565876,177.9904371553627,180.95027985912105,180.04197234104765
118,117.228720791867,194.12766322958555,198.68672449014804,184.73616902220323
119,1786.0460384609987,2846.4246555227905,2765.3247908263797,2585.232329309977
122,2059.5743348850697,3404.537957240296,3285.5788779538134,3210.533179568088
123,1132.9023648820412,2038.7600349237275,2014.668751359466,1901.409358032224
124,392.7421177167436,679.73074598386,662.8199334939047,642.1693935990398
125,281.722212228676,509.29413019127503,486.8269830519299,467.1159466964939
126,517.5477030930365,896.9861108944523,873.9848069394119,833.760257182986
127,123.71423126054302,190.4792518414729,180.0124125441307,158.5647603064749
128,149.50983151284572,237.39054389742236,232.88678962911223,213.51361517574705
129,904.95078628542,1686.331336484058,1669.7139460801989,1577.5233264345638
130,642.8934774738852,1017.5480926687504,991.2331180910747,935.176034083464
131,321.8292090196424,492.3132650193728,500.2089017012704,475.74551227886354
132,172.12615546640475,274.00662888360847,262.4487385953443,252.34439165312148
133,859.2985629686106,1355.2138233528703,1371.0817325156156,1261.6869430270729
134,186.12420464662603,279.49435970638706,278.4761578867938,273.5884676097649
135,121.03763452135983,190.9996578369393,175.4866411627801,179.43069605748096
136,183.30349987855328,278.2673750403592,274.62068388293403,264.47589851587526
137,616.9871859658568,950.8551538565044,963.0233275960212,884.383975855308
138,605.4298004574559,898.2580771917317,925.7874097608408,897.0181117099635
139,167.65354997383872,250.71212764449427,244.2879847226729,240.55641865524268
140,251.21610034489257,377.23174150321233,404.0676949342256,372.5393123959101
141,822.2441253017837,1391.887793645159,1375.9540101916846,1289.8519111669632
142,229.48253900417063,356.71194248490656,345.64790299074645,332.8352703064122
143,522.3720119067112,873.850773282038,868.9763360590375,824.934753193308
144,108.34603656320064,161.36852876885408,146.34702842400543,142.4676875818443
145,218.75420144655,318.03964498807085,346.80916241157263,336.2565741932466
146,149.11374746654752,212.0378485646984,222.63158752513644,208.0302414625483
147,1277.224492205493,2303.8385835679564,2257.9723457244304,2203.824933683201
149,384.4501412349048,587.969378683432,556.1254567836274,537.6069711264322
150,700.1399990346418,997.8689315353356,1026.1711654088272,990.9501439317398
151,289.22327709586386,432.6977786975839,405.7011422033282,391.5222081814677
152,164.8607654037102,246.37929190508504,223.9790284803269,227.90704756655865
153,187.1958432353061,274.1037930741163,263.3166026181809,265.0150076903452
154,270.6498027138056,398.5592714356894,397.2868019001028,410.0055692357985
155,406.42073543284033,641.6037792992585,622.142437195072,590.8516986027057
156,282.38504663785164,444.4350882725317,425.6751974313054,401.04573721449583
159,1764.896331720834,2979.5126482599912,2907.4550092677227,2785.553968817698
160,518.221228417322,851.4699479644178,832.5145475236186,795.9899317202795
161,2005.6604802747927,3437.911477599604,3272.482688971181,3153.7638287484765
163,139.23928754956054,201.2977919991449,199.77256213313825,191.55643661459305
164,445.4802818189164,658.1859044606841,620.9596956983166,589.7567004413811
165,145.42379492171827,232.82421644610707,205.91787238526075,215.89871344796708
166,188.2253154781851,271.9285783331292,286.8869922067568,274.7137276019501
167,246.99703730567305,376.1056968335578,354.73884657667566,344.38240413045025
168,183.2014044449932,265.0769287730259,265.9863939712126,268.96462304606433
169,119.73460892046282,192.76311335635225,179.3549197743167,177.5061043117731
170,1974.3185410768083,3103.553009478286,3021.829914104265,2973.4519209531536
172,769.0767421427126,1188.554679312518,1134.2598916458956,1131.1492608281917
173,387.8314947154077,575.2268689207353,545.7849429998597,535.1424785846366
174,313.5756914802164,447.6140796632211,423.8925905306612,398.3853240035789
175,857.2506455763192,1291.751045344227,1263.9862857211788,1217.7470841834695
176,866.8124574515674,1299.188326561566,1253.229538040464,1190.9450625670568
177,1536.439554954511,2399.0078593245908,2292.7972978898647,2209.854798988192
178,1549.9834901741986,2526.54364157287,2447.669423167089,2347.3983118761994
179,168.79908545459313,252.4373634010628,240.95942610263108,239.7037547390221
180,230.67920796382637,345.5994575491968,325.45237500778063,326.92615986938046
181,128.6279326048733,179.67160585870505,190.4302763919204,179.95144997600497
182,252.13252085241865,359.47522106890426,349.61013698180534,318.5053035036248
183,323.96771395886446,460.3167957686761,445.0844945991579,400.4510567656666
184,242.32054569044124,353.77677246007624,318.88359706221775,302.5271002052343
185,210.88220518344195,316.05026342189325,287.81484739681565,282.9144607437128
186,1069.6547299200497,1566.751778051587,1532.1679725016609,1502.542505756937
187,742.2025233935708,1086.9010920193025,1044.833320053939,1012.257718176386
188,562.9563304656208,831.7032629165693,788.7946657881988,746.1794832675068
189,238.28750216404265,354.2490283137266,327.2047839041184,321.17077319581523
190,403.538737896792,569.9347840998233,558.4543458964645,507.9175315958842
191,1716.1505608072052,2635.6647671702594,2540.905827051877,2445.777696333017
193,666.9303981604303,945.6369027378756,898.7214590870161,913.1616304562928
194,682.4852398112039,960.89310548845,919.074560513317,852.2488079810272
195,586.3553364663694,892.4719491013003,837.2659957039929,798.4022074943872
196,582.0598889059161,831.1426798079303,769.7873695890964,727.6081300773818
197,129.42440778601537,171.51525360075073,143.37570236649913,135.9185282796402
198,264.5087668431603,370.8759925588436,370.4116483930268,351.87067485483027
200,316.5923333391536,459.6979145359809,430.1089118894444,424.5816962372882
201,148.08204603042486,215.71929377680272,193.50526420293372,188.66940937036065
202,267.85543987776435,375.1199972175908,367.27859322707934,330.7952949832634
203,482.1204895509659,678.835436779091,641.7621560277028,613.2930337771459
204,122.5175509142872,168.88880349721595,161.08488585192498,155.85524883733655
205,101.61805905291952,150.09194179182936,144.87254079970023,128.57420479604855
206,66.25334544238169,90.18312090352528,89.7791353017219,80.52734288600357
207,181.32647271456688,245.01415959146857,245.65746078239616,224.0391546095608
