,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
1,4.574617215313885,23.498675125037057,24.643044928010408,19.351211868643265
2,4.382769394419306,24.3547263022773,25.941749355729787,20.120628197222917
7,3.7033055729637576,14.368483375020531,15.020174457866656,11.893878280700433
9,3.440699972003596,13.071520738760809,13.477143114217608,10.876866869159548
10,4.02628784210841,15.07906498239258,15.984871887150303,13.14787310007562
11,4.526602506239921,19.53252825992603,19.8860116498276,16.78465231887588
12,7.510551017290629,29.103422838298822,29.72361165363683,24.842906205570568
13,6.357595884204045,21.9786484470364,22.70180902595697,18.919759968039973
14,4.066428117619481,13.876961255981954,14.63818045866652,12.36106590596482
15,3.619509621107172,12.666461052892403,13.067051480028796,11.006839285526008
16,2.396927272879251,8.149033336967749,8.242686623234661,7.110304882696074
17,6.17956619918652,20.23618668120696,20.455858669212414,17.54712877065504
18,5.048292489183929,15.51090711087539,16.14296901546325,13.62597163525504
19,5.257299987573632,18.99589964035069,19.50064343741196,16.549541901891548
20,6.095829839147524,18.922180409054544,18.89640454670936,16.382472333436997
22,2.953043479170007,15.078457015771086,16.596045195368294,9.295166343181172
23,10.867647954489048,31.358492950163388,31.84350094416664,27.32214487280798
24,4.1441015919949535,11.51987297600248,11.733777923046668,10.106749985631064
25,3.387332181237792,9.713729334975657,9.841280021151436,8.623729707885174
26,4.963440601550713,14.197212757945712,14.57052957300753,12.74034720596542
27,5.818398881037237,17.755082328697835,17.827739407380562,15.604205996066202
28,4.381284450991236,11.401301300725905,11.531919933329885,10.50011832047644
29,3.1559587594506677,8.510090946123777,8.552978015948854,7.639985129570397
30,6.97980596518952,18.661923341168315,18.271425840090824,16.019343795552185
31,5.240071122669892,13.1606187454549,13.404154530058426,11.77331724175269
33,4.397469044108521,11.528166073659948,11.676653991301128,10.141996565324495
34,4.8866262881338445,12.11654334813764,12.476198813007644,10.874618567569184
35,7.610099087332409,18.989614043905,18.83921858565502,16.522986112337076
36,7.493296844230207,28.365284213112936,30.867080692295914,22.454140677734124
39,13.286379122259564,33.62507901838417,33.50120977924759,29.74209185120477
40,6.743960431272971,16.116517597790708,16.21486410633735,14.287790279757637
42,8.058658966939298,19.721872171379463,20.207927165484527,17.823666909186237
43,5.927857256724384,13.509811009587157,13.52859107445179,12.000532289374544
44,3.512555437487348,7.735867164264903,7.996263285334074,7.20137626311453
45,6.313504754200603,14.083643480607243,14.21692496973277,12.541255855088854
46,8.151074455721893,18.09397553651825,18.238524432193127,16.425546882877796
47,7.047686207241006,15.204704990584926,15.02951570201856,13.568021610561187
48,4.096468514577422,9.039568259642468,8.986130371553807,8.068247422806142
49,4.088540291387419,8.547758729572276,8.680008171064037,7.835691939155926
50,4.808766233908295,10.615468440175228,10.528333490068452,9.529327370631874
51,3.7166982384266296,7.725577962362046,7.759407738977925,6.8219860287277285
52,2.967774278395896,6.4610456793105,6.355685166353218,5.761337896980309
53,7.100784341618216,14.819649387557556,14.683497110179124,13.26848645197878
54,5.489509418115175,11.834168682367814,11.992425008603004,11.17440847724672
55,5.375351433384134,11.193189604256885,11.107910733755489,10.11442555914202
56,2.792446191672005,6.09059890811115,6.193713432582764,5.528398091166253
57,6.944762582309896,14.685314460307788,14.514668853588423,13.20935083006404
58,11.756904792763756,24.038688453297866,23.536227735162203,20.91057126796133
59,12.527322801293792,25.362131541029115,25.567425836686564,22.85257515860357
60,4.782672706343024,9.345278593377058,9.133420156113075,8.186288267182347
61,6.176529721652864,12.024487351993278,12.131815805925028,10.916878480787384
62,7.909627790469741,15.603218667706455,15.34607661290262,14.036887833452528
63,7.518810445781539,15.17625637759451,14.82579480391934,13.5715392689372
64,6.676388423900123,12.890096037099111,12.82458882716792,11.678346495643476
65,7.367305854998265,14.261827372167524,14.218471220113123,13.199182032362522
66,6.239368692618863,11.770243032773028,11.602989190753949,10.659625041578636
67,5.837130166636327,10.678306952280328,10.60321226499128,9.882157562123288
68,3.170435711172679,6.13163151811742,5.915293934695912,5.426538008234154
69,6.431173547803242,12.18366502455593,12.114098785181882,11.031335330397305
70,9.383030862203732,17.694929471924514,17.55175791980653,15.930404803980826
71,4.475780388744495,8.443022121873128,8.122448372100958,7.483350697363178
72,6.626974707712674,12.415517012955837,12.651680662349523,11.45454179393885
73,5.9508991855247535,10.893609890850906,10.923211200717525,10.039186701759157
74,5.055117086691714,9.148034156210924,9.328305262316125,8.43648852335986
75,5.81945009098511,10.974942611154225,10.654760488796397,9.76607270978402
76,6.601616122101032,12.325129545295242,12.42796032706546,11.373236565614103
77,10.666655480485058,20.34444377015073,19.945555156221893,18.32382150335491
79,4.84745692035484,9.266949042876666,9.136228527080917,8.410658337162662
80,4.565858753409384,8.12355885957227,8.298857673401924,7.463947899444307
81,5.662715238783291,9.9680520472007,9.9960779171161,8.993554090814163
82,7.111820884477464,13.521792538863414,12.589159630786146,11.628851421102503
83,5.780781742049754,10.592193131714131,10.5124781391013,9.524447813316854
84,5.737741540374705,9.973392424512197,9.964818885158929,8.999523530365964
85,5.488837829117658,9.470994565682762,9.346973131440627,8.50255747044456
86,6.610766631808505,11.519771724706764,11.559993006848282,10.29508861557806
87,5.291098863130133,9.069978446617403,9.561491231497977,8.72603168138643
88,3.608487213694018,6.492825056018858,6.59428273209741,5.888234542436361
89,7.790970486022766,13.361919823368924,13.13275542501912,12.10704322787857
90,6.36945638990449,10.84572746996652,10.848999401130326,9.75873017964301
91,9.37723287488788,16.12319194867614,16.194754558484547,14.891632593271932
92,4.610824672604445,7.868518836079203,7.798741467477256,6.8925395980886135
93,4.820617496124081,8.410533010630708,8.255458398213504,7.565678086568077
94,10.811357512555864,18.72049679392505,18.434399218787604,16.905739991430046
95,9.304050793394516,17.244258658524956,17.211110336652318,15.750784246105846
96,4.476269468337825,7.45503341240249,7.298505899991438,6.898050911927837
97,7.207896852404968,11.794450649926285,11.62790702781514,10.681561297094255
98,4.849138626822806,8.108019278331446,8.141739091192497,7.653017188412768
99,4.099206956400955,6.7332616468582405,6.591256879471924,6.078967751714861
101,2.605213679118198,4.365536317351691,4.307180414394063,3.910495031869873
102,7.363557736040859,11.879188003220836,11.794625567165305,10.737540893269186
103,6.8834092829440525,11.6764724012467,11.613987104485648,10.70173130120164
