Datetime,valueTemp
2024-10-09 13:30:38.033650,27.01
2024-10-09 13:30:40.033750,27.01
2024-10-09 13:30:42.033840,27.01
2024-10-09 13:30:44.033930,27.01
2024-10-09 13:30:46.034020,27.01
2024-10-09 13:30:48.034120,27.01
2024-10-09 13:30:50.034210,27.01
2024-10-09 13:30:52.034300,27.01
2024-10-09 13:30:54.034390,27.01
2024-10-09 13:30:56.034490,27.01
2024-10-09 13:30:58.034580,27.01
2024-10-09 13:31:00.034670,27.01
2024-10-09 13:31:02.034760,27.01
2024-10-09 13:31:04.034860,27.01
2024-10-09 13:31:06.034950,27.01
2024-10-09 13:31:08.035040,27.01
2024-10-09 13:31:10.035130,27.01
2024-10-09 13:31:12.035230,27.01
2024-10-09 13:31:14.035320,27.01
2024-10-09 13:31:16.035410,27.01
2024-10-09 13:31:18.035510,27.01
2024-10-09 13:31:20.035600,27.01
2024-10-09 13:31:22.035690,27.01
2024-10-09 13:31:24.035780,27.01
2024-10-09 13:31:26.035880,27.01
2024-10-09 13:31:28.035970,27.01
2024-10-09 13:31:30.036060,27.01
2024-10-09 13:31:32.036150,27.01
2024-10-09 13:31:34.036250,27.01
2024-10-09 13:31:36.036340,27.01
2024-10-09 13:31:38.036430,27.01
2024-10-09 13:31:40.036520,27.01
2024-10-09 13:31:42.036620,27.01
2024-10-09 13:31:44.036710,27.01
2024-10-09 13:31:46.036800,27.01
2024-10-09 13:31:48.036890,27.01
2024-10-09 13:31:50.036990,27.01
2024-10-09 13:31:52.037080,27.01
2024-10-09 13:31:54.037170,27.01
2024-10-09 13:31:56.037260,27.01
2024-10-09 13:31:58.037360,27.01
2024-10-09 13:32:00.037450,27.01
2024-10-09 13:32:02.037540,27.01
2024-10-09 13:32:04.037630,27.01
2024-10-09 13:32:06.037730,27.01
2024-10-09 13:32:08.037820,27.01
2024-10-09 13:32:10.037910,27.01
2024-10-09 13:32:12.038010,27.01
2024-10-09 13:32:14.038100,27.01
2024-10-09 13:32:16.038190,27.01
2024-10-09 13:32:18.038280,27.01
2024-10-09 13:32:20.038380,27.01
2024-10-09 13:32:22.038470,27.01
2024-10-09 13:32:24.038560,27.01
2024-10-09 13:32:26.038650,27.01
2024-10-09 13:32:28.038750,27.01
2024-10-09 13:32:30.038840,27.01
2024-10-09 13:32:32.038930,27.01
2024-10-09 13:32:34.039020,27.01
2024-10-09 13:32:36.039120,27.01
2024-10-09 13:32:38.039210,27.01
2024-10-09 13:32:40.039300,27.01
2024-10-09 13:32:42.039390,27.01
2024-10-09 13:32:44.039490,27.01
2024-10-09 13:32:46.039580,27.01
2024-10-09 13:32:48.039670,27.01
2024-10-09 13:32:50.039760,27.01
2024-10-09 13:32:52.039860,27.01
2024-10-09 13:32:54.039950,27.01
2024-10-09 13:32:56.040040,27.01
2024-10-09 13:32:58.040130,27.01
2024-10-09 13:33:00.040230,27.01
2024-10-09 13:33:02.040320,27.01
2024-10-09 13:33:04.040410,27.01
2024-10-09 13:33:06.040510,27.01
2024-10-09 13:33:08.040600,27.01
2024-10-09 13:33:10.040690,27.01
2024-10-09 13:33:12.040780,27.01
2024-10-09 13:33:14.040880,27.01
2024-10-09 13:33:16.040970,27.01
2024-10-09 13:33:18.041060,27.01
2024-10-09 13:33:20.041150,27.01
2024-10-09 13:33:22.041250,27.01
2024-10-09 13:33:24.041340,27.01
2024-10-09 13:33:26.041430,27.01
2024-10-09 13:33:28.041520,27.01
2024-10-09 13:33:30.041620,27.01
2024-10-09 13:33:32.041710,27.01
2024-10-09 13:33:34.041800,27.01
2024-10-09 13:33:36.041890,27.01
2024-10-09 13:33:38.041990,27.01
2024-10-09 13:33:40.042080,27.01
2024-10-09 13:33:42.042170,27.01
2024-10-09 13:33:44.042260,27.01
2024-10-09 13:33:46.042360,27.01
2024-10-09 13:33:48.042450,27.01
2024-10-09 13:33:50.042540,27.01
2024-10-09 13:33:52.042640,27.01
2024-10-09 13:33:54.042730,27.01
2024-10-09 13:33:56.042820,27.01
2024-10-09 13:33:58.042910,27.01
2024-10-09 13:34:00.043010,27.01
2024-10-09 13:34:02.043100,27.01
2024-10-09 13:34:04.043190,27.01
2024-10-09 13:34:06.043280,27.01
2024-10-09 13:34:08.043380,27.01
2024-10-09 13:34:10.043470,27.01
2024-10-09 13:34:12.043560,27.01
2024-10-09 13:34:14.043650,27.01
2024-10-09 13:34:16.043750,27.01
2024-10-09 13:34:18.043840,27.01
2024-10-09 13:34:20.043930,27.01
2024-10-09 13:34:22.044020,27.01
2024-10-09 13:34:24.044120,27.01
2024-10-09 13:34:26.044210,27.01
2024-10-09 13:34:28.044300,27.01
2024-10-09 13:34:30.044390,27.01
2024-10-09 13:34:32.044490,27.01
2024-10-09 13:34:34.044580,27.01
2024-10-09 13:34:36.044670,27.01
2024-10-09 13:34:38.044770,27.01
2024-10-09 13:34:40.044860,27.01
2024-10-09 13:34:42.044950,27.01
2024-10-09 13:34:44.045040,27.01
2024-10-09 13:34:46.045140,27.01
2024-10-09 13:34:48.045230,27.01
2024-10-09 13:34:50.045320,27.01
2024-10-09 13:34:52.045410,27.01
2024-10-09 13:34:54.045510,27.01
2024-10-09 13:34:56.045600,27.01
2024-10-09 13:34:58.045690,27.01
2024-10-09 13:35:00.045780,27.01
2024-10-09 13:35:02.045880,27.01
2024-10-09 13:35:04.045970,27.01
2024-10-09 13:35:06.046060,27.01
2024-10-09 13:35:08.046150,27.01
2024-10-09 13:35:10.046250,27.01
2024-10-09 13:35:12.046340,27.01
2024-10-09 13:35:14.046430,27.01
2024-10-09 13:35:16.046520,27.01
2024-10-09 13:35:18.046620,27.01
2024-10-09 13:35:20.046710,27.01
2024-10-09 13:35:22.046800,27.01
2024-10-09 13:35:24.046890,27.01
2024-10-09 13:35:26.046990,27.01
2024-10-09 13:35:28.047080,27.01
2024-10-09 13:35:30.047170,27.01
2024-10-09 13:35:32.047270,27.01
2024-10-09 13:35:34.047360,27.01
2024-10-09 13:35:36.047450,27.01
2024-10-09 13:35:38.047540,27.01
2024-10-09 13:35:40.047640,27.01
2024-10-09 13:35:42.047730,27.01
2024-10-09 13:35:44.047820,27.01
2024-10-09 13:35:46.047910,27.01
2024-10-09 13:35:48.048010,27.01
2024-10-09 13:35:50.048100,27.01
2024-10-09 13:35:52.048190,27.01
2024-10-09 13:35:54.048280,27.01
2024-10-09 13:35:56.048380,27.01
2024-10-09 13:35:58.048470,27.01
2024-10-09 13:36:00.048560,27.01
2024-10-09 13:36:02.048650,27.01
2024-10-09 13:36:04.048750,27.01
2024-10-09 13:36:06.048840,27.01
2024-10-09 13:36:08.048930,27.01
2024-10-09 13:36:10.049020,27.01
2024-10-09 13:36:12.049120,27.01
2024-10-09 13:36:14.049210,27.01
2024-10-09 13:36:16.049300,27.01
2024-10-09 13:36:18.049390,27.01
2024-10-09 13:36:20.049490,27.01
2024-10-09 13:36:22.049580,27.01
2024-10-09 13:36:24.049670,27.01
2024-10-09 13:36:26.049770,27.01
2024-10-09 13:36:28.049860,27.01
2024-10-09 13:36:30.049950,27.01
2024-10-09 13:36:32.050040,27.01
2024-10-09 13:36:34.050140,27.01
2024-10-09 13:36:36.050230,27.01
2024-10-09 13:36:38.050320,27.01
2024-10-09 13:36:40.050410,27.01
2024-10-09 13:36:42.050510,27.01
2024-10-09 13:36:44.050600,27.01
2024-10-09 13:36:46.050690,27.01
2024-10-09 13:36:48.050780,27.01
2024-10-09 13:36:50.050880,27.01
2024-10-09 13:36:52.050970,27.01
2024-10-09 13:36:54.051060,27.01
2024-10-09 13:36:56.051150,27.01
2024-10-09 13:36:58.051250,27.01
2024-10-09 13:37:00.051340,27.01
2024-10-09 13:37:02.051430,27.01
2024-10-09 13:37:04.051520,27.01
2024-10-09 13:37:06.051620,27.01
2024-10-09 13:37:08.051710,27.01
2024-10-09 13:37:10.051800,27.01
2024-10-09 13:37:12.051890,27.01
2024-10-09 13:37:14.051990,27.01
2024-10-09 13:37:16.052080,27.01
2024-10-09 13:37:18.052170,27.01
2024-10-09 13:37:20.052270,27.01
2024-10-09 13:37:22.052360,27.01
2024-10-09 13:37:24.052450,27.01
2024-10-09 13:37:26.052540,27.01
2024-10-09 13:37:28.052640,27.01
2024-10-09 13:37:30.052730,27.01
2024-10-09 13:37:32.052820,27.01
2024-10-09 13:37:34.052910,27.01
2024-10-09 13:37:36.053010,27.01
2024-10-09 13:37:38.053100,27.01
2024-10-09 13:37:40.053190,27.01
2024-10-09 13:37:42.053280,27.01
2024-10-09 13:37:44.053380,27.01
2024-10-09 13:37:46.053470,27.01
2024-10-09 13:37:48.053560,27.01
2024-10-09 13:37:50.053650,27.01
2024-10-09 13:37:52.053750,27.01
2024-10-09 13:37:54.053840,27.01
2024-10-09 13:37:56.053930,27.01
2024-10-09 13:37:58.054020,27.01
2024-10-09 13:38:00.054120,27.01
2024-10-09 13:38:02.054210,27.01
2024-10-09 13:38:04.054300,27.01
2024-10-09 13:38:06.054400,27.01
2024-10-09 13:38:08.054490,27.01
2024-10-09 13:38:10.054580,27.01
2024-10-09 13:38:12.054670,27.01
2024-10-09 13:38:14.054770,27.01
2024-10-09 13:38:16.054860,27.01
2024-10-09 13:38:18.054950,27.01
2024-10-09 13:38:20.055040,27.01
2024-10-09 13:38:22.055140,27.01
2024-10-09 13:38:24.055230,27.01
2024-10-09 13:38:26.055320,27.01
2024-10-09 13:38:28.055410,27.01
2024-10-09 13:38:30.055510,27.01
2024-10-09 13:38:32.055600,27.01
2024-10-09 13:38:34.055690,27.01
2024-10-09 13:38:36.055780,27.01
2024-10-09 13:38:38.055880,27.01
2024-10-09 13:38:40.055970,27.01
2024-10-09 13:38:42.056060,27.01
2024-10-09 13:38:44.056150,27.01
2024-10-09 13:38:46.056250,27.01
2024-10-09 13:38:48.056340,27.01
2024-10-09 13:38:50.056430,27.01
2024-10-09 13:38:52.056520,27.01
2024-10-09 13:38:54.056620,27.01
2024-10-09 13:38:56.056710,27.01
2024-10-09 13:38:58.056800,27.01
2024-10-09 13:39:00.056900,27.01
2024-10-09 13:39:02.056990,27.01
2024-10-09 13:39:04.057080,27.01
2024-10-09 13:39:06.057170,27.01
2024-10-09 13:39:08.057270,27.01
2024-10-09 13:39:10.057360,27.01
2024-10-09 13:39:12.057450,27.01
2024-10-09 13:39:14.057540,27.01
2024-10-09 13:39:16.057640,27.01
2024-10-09 13:39:18.057730,27.01
2024-10-09 13:39:20.057820,27.01
2024-10-09 13:39:22.057910,27.01
2024-10-09 13:39:24.058010,27.01
2024-10-09 13:39:26.058100,27.01
2024-10-09 13:39:28.058190,27.01
2024-10-09 13:39:30.058280,27.01
2024-10-09 13:39:32.058380,27.01
2024-10-09 13:39:34.058470,27.01
2024-10-09 13:39:36.058560,27.01
2024-10-09 13:39:38.058650,27.01
2024-10-09 13:39:40.058750,27.01
2024-10-09 13:39:42.058840,27.01
2024-10-09 13:39:44.058930,27.01
2024-10-09 13:39:46.059030,27.01
2024-10-09 13:39:48.059120,27.01
2024-10-09 13:39:50.059210,27.01
2024-10-09 13:39:52.059300,27.01
2024-10-09 13:39:54.059400,27.01
2024-10-09 13:39:56.059490,27.01
2024-10-09 13:39:58.059580,27.01
2024-10-09 13:40:00.059670,27.01
2024-10-09 13:40:02.059770,27.01
2024-10-09 13:40:04.059860,27.01
