Datetime,valueACC
2024-10-09 13:30:42.163670,"[-1, 17, 61]"
2024-10-09 13:30:42.194920,"[-1, 18, 60]"
2024-10-09 13:30:42.226170,"[-2, 18, 61]"
2024-10-09 13:30:42.257420,"[-2, 17, 60]"
2024-10-09 13:30:42.288670,"[-2, 17, 60]"
2024-10-09 13:30:42.319920,"[-2, 17, 60]"
2024-10-09 13:30:42.351180,"[-2, 18, 60]"
2024-10-09 13:30:42.382430,"[-2, 19, 60]"
2024-10-09 13:30:42.413680,"[-2, 19, 59]"
2024-10-09 13:30:42.444930,"[-2, 19, 59]"
2024-10-09 13:30:42.476180,"[-3, 18, 59]"
2024-10-09 13:30:42.507430,"[-3, 18, 60]"
2024-10-09 13:30:42.538690,"[-2, 18, 60]"
2024-10-09 13:30:42.569940,"[-2, 18, 60]"
2024-10-09 13:30:42.601190,"[-2, 18, 60]"
2024-10-09 13:30:42.632440,"[-2, 18, 60]"
2024-10-09 13:30:42.663690,"[-2, 18, 60]"
2024-10-09 13:30:42.694940,"[-3, 18, 60]"
2024-10-09 13:30:42.726190,"[-3, 18, 60]"
2024-10-09 13:30:42.757450,"[-3, 18, 60]"
2024-10-09 13:30:42.788700,"[-3, 17, 60]"
2024-10-09 13:30:42.819950,"[-2, 18, 60]"
2024-10-09 13:30:42.851200,"[-2, 18, 60]"
2024-10-09 13:30:42.882450,"[-2, 18, 60]"
2024-10-09 13:30:42.913700,"[-3, 18, 60]"
2024-10-09 13:30:42.944950,"[-3, 18, 60]"
2024-10-09 13:30:42.976210,"[-3, 18, 60]"
2024-10-09 13:30:43.007460,"[-3, 18, 60]"
2024-10-09 13:30:43.038710,"[-3, 18, 60]"
2024-10-09 13:30:43.069960,"[-3, 18, 61]"
2024-10-09 13:30:43.101210,"[-2, 18, 60]"
2024-10-09 13:30:43.132460,"[-3, 18, 60]"
2024-10-09 13:30:43.163710,"[-3, 18, 61]"
2024-10-09 13:30:43.194970,"[-2, 18, 60]"
2024-10-09 13:30:43.226220,"[-2, 18, 60]"
2024-10-09 13:30:43.257470,"[-2, 18, 61]"
2024-10-09 13:30:43.288720,"[-2, 18, 60]"
2024-10-09 13:30:43.319970,"[-3, 18, 60]"
2024-10-09 13:30:43.351220,"[-3, 18, 60]"
2024-10-09 13:30:43.382470,"[-3, 18, 60]"
2024-10-09 13:30:43.413730,"[-3, 18, 60]"
2024-10-09 13:30:43.444980,"[-2, 18, 60]"
2024-10-09 13:30:43.476230,"[-2, 18, 60]"
2024-10-09 13:30:43.507480,"[-2, 18, 60]"
2024-10-09 13:30:43.538730,"[-3, 18, 60]"
2024-10-09 13:30:43.569980,"[-3, 18, 60]"
2024-10-09 13:30:43.601230,"[-3, 17, 60]"
2024-10-09 13:30:43.632490,"[-3, 17, 61]"
2024-10-09 13:30:43.663740,"[-3, 18, 61]"
2024-10-09 13:30:43.694990,"[-3, 17, 60]"
2024-10-09 13:30:43.726240,"[-2, 17, 60]"
2024-10-09 13:30:43.757490,"[-2, 17, 60]"
2024-10-09 13:30:43.788740,"[-3, 18, 60]"
2024-10-09 13:30:43.819990,"[-3, 18, 60]"
2024-10-09 13:30:43.851250,"[-2, 18, 60]"
2024-10-09 13:30:43.882500,"[-3, 17, 60]"
2024-10-09 13:30:43.913750,"[-3, 18, 60]"
2024-10-09 13:30:43.945000,"[-3, 18, 60]"
2024-10-09 13:30:43.976250,"[-3, 17, 61]"
2024-10-09 13:30:44.007500,"[-3, 17, 60]"
2024-10-09 13:30:44.038750,"[-3, 17, 61]"
2024-10-09 13:30:44.070010,"[-3, 17, 61]"
2024-10-09 13:30:44.101260,"[-3, 18, 60]"
2024-10-09 13:30:44.132510,"[-3, 18, 60]"
2024-10-09 13:30:44.163760,"[-3, 18, 60]"
2024-10-09 13:30:44.195010,"[-3, 18, 60]"
2024-10-09 13:30:44.226260,"[-3, 18, 60]"
2024-10-09 13:30:44.257510,"[-3, 18, 60]"
2024-10-09 13:30:44.288770,"[-3, 17, 60]"
2024-10-09 13:30:44.320020,"[-3, 17, 60]"
2024-10-09 13:30:44.351270,"[-3, 18, 60]"
2024-10-09 13:30:44.382520,"[-3, 18, 61]"
2024-10-09 13:30:44.413770,"[-2, 18, 60]"
2024-10-09 13:30:44.445020,"[-2, 17, 60]"
2024-10-09 13:30:44.476270,"[-3, 17, 60]"
2024-10-09 13:30:44.507530,"[-2, 18, 61]"
2024-10-09 13:30:44.538780,"[-3, 17, 60]"
2024-10-09 13:30:44.570030,"[-3, 17, 61]"
2024-10-09 13:30:44.601280,"[-2, 17, 60]"
2024-10-09 13:30:44.632530,"[-2, 17, 60]"
2024-10-09 13:30:44.663780,"[-2, 18, 60]"
2024-10-09 13:30:44.695030,"[-3, 18, 60]"
2024-10-09 13:30:44.726290,"[-3, 17, 60]"
2024-10-09 13:30:44.757540,"[-3, 17, 60]"
2024-10-09 13:30:44.788790,"[-3, 17, 60]"
2024-10-09 13:30:44.820040,"[-3, 17, 60]"
2024-10-09 13:30:44.851290,"[-3, 17, 60]"
2024-10-09 13:30:44.882540,"[-3, 17, 60]"
2024-10-09 13:30:44.913790,"[-2, 18, 60]"
2024-10-09 13:30:44.945050,"[-2, 18, 60]"
2024-10-09 13:30:44.976300,"[-3, 18, 60]"
2024-10-09 13:30:45.007550,"[-3, 18, 60]"
2024-10-09 13:30:45.038800,"[-3, 18, 60]"
2024-10-09 13:30:45.070050,"[-3, 18, 60]"
2024-10-09 13:30:45.101300,"[-3, 18, 60]"
2024-10-09 13:30:45.132560,"[-3, 18, 60]"
2024-10-09 13:30:45.163810,"[-3, 18, 60]"
2024-10-09 13:30:45.195060,"[-3, 18, 60]"
2024-10-09 13:30:45.226310,"[-3, 18, 60]"
2024-10-09 13:30:45.257560,"[-3, 18, 60]"
2024-10-09 13:30:45.288810,"[-3, 18, 60]"
2024-10-09 13:30:45.320060,"[-2, 18, 60]"
2024-10-09 13:30:45.351320,"[-3, 18, 60]"
2024-10-09 13:30:45.382570,"[-3, 18, 60]"
2024-10-09 13:30:45.413820,"[-3, 18, 60]"
2024-10-09 13:30:45.445070,"[-3, 18, 60]"
2024-10-09 13:30:45.476320,"[-3, 18, 60]"
2024-10-09 13:30:45.507570,"[-3, 18, 60]"
2024-10-09 13:30:45.538820,"[-3, 18, 60]"
2024-10-09 13:30:45.570080,"[-3, 18, 61]"
2024-10-09 13:30:45.601330,"[-3, 18, 60]"
2024-10-09 13:30:45.632580,"[-3, 18, 60]"
2024-10-09 13:30:45.663830,"[-3, 18, 60]"
2024-10-09 13:30:45.695080,"[-3, 18, 60]"
2024-10-09 13:30:45.726330,"[-3, 18, 60]"
2024-10-09 13:30:45.757580,"[-3, 18, 60]"
2024-10-09 13:30:45.788840,"[-3, 18, 60]"
2024-10-09 13:30:45.820090,"[-3, 18, 60]"
2024-10-09 13:30:45.851340,"[-3, 18, 60]"
2024-10-09 13:30:45.882590,"[-3, 18, 60]"
2024-10-09 13:30:45.913840,"[-3, 18, 60]"
2024-10-09 13:30:45.945090,"[-3, 18, 60]"
2024-10-09 13:30:45.976340,"[-3, 18, 60]"
2024-10-09 13:30:46.007600,"[-3, 18, 60]"
2024-10-09 13:30:46.038850,"[-2, 18, 60]"
2024-10-09 13:30:46.070100,"[-3, 18, 60]"
2024-10-09 13:30:46.101350,"[-3, 18, 60]"
2024-10-09 13:30:46.132600,"[-3, 18, 60]"
2024-10-09 13:30:46.163850,"[-3, 18, 60]"
2024-10-09 13:30:46.195100,"[-2, 18, 59]"
2024-10-09 13:30:46.226360,"[-3, 18, 59]"
2024-10-09 13:30:46.257610,"[-3, 18, 61]"
2024-10-09 13:30:46.288860,"[-3, 18, 60]"
2024-10-09 13:30:46.320110,"[-2, 18, 59]"
2024-10-09 13:30:46.351360,"[-3, 18, 61]"
2024-10-09 13:30:46.382610,"[-3, 18, 60]"
2024-10-09 13:30:46.413860,"[-3, 17, 60]"
2024-10-09 13:30:46.445120,"[-3, 17, 61]"
2024-10-09 13:30:46.476370,"[-2, 17, 61]"
2024-10-09 13:30:46.507620,"[-4, 18, 59]"
2024-10-09 13:30:46.538870,"[-4, 18, 61]"
2024-10-09 13:30:46.570120,"[-3, 19, 62]"
2024-10-09 13:30:46.601370,"[-1, 19, 61]"
2024-10-09 13:30:46.632620,"[-1, 19, 59]"
2024-10-09 13:30:46.663880,"[-2, 20, 59]"
2024-10-09 13:30:46.695130,"[-3, 20, 60]"
2024-10-09 13:30:46.726380,"[-5, 20, 59]"
2024-10-09 13:30:46.757630,"[-5, 21, 59]"
2024-10-09 13:30:46.788880,"[-3, 20, 59]"
2024-10-09 13:30:46.820130,"[-3, 19, 59]"
2024-10-09 13:30:46.851380,"[-3, 19, 59]"
2024-10-09 13:30:46.882640,"[-3, 19, 60]"
2024-10-09 13:30:46.913890,"[-4, 19, 60]"
2024-10-09 13:30:46.945140,"[-4, 18, 60]"
2024-10-09 13:30:46.976390,"[-3, 18, 60]"
2024-10-09 13:30:47.007640,"[-3, 18, 60]"
2024-10-09 13:30:47.038890,"[-3, 18, 60]"
2024-10-09 13:30:47.070140,"[-3, 18, 60]"
2024-10-09 13:30:47.101400,"[-3, 18, 60]"
2024-10-09 13:30:47.132650,"[-3, 18, 60]"
2024-10-09 13:30:47.163900,"[-3, 18, 60]"
2024-10-09 13:30:47.195150,"[-3, 18, 60]"
2024-10-09 13:30:47.226400,"[-2, 18, 61]"
2024-10-09 13:30:47.257650,"[-2, 18, 60]"
2024-10-09 13:30:47.288900,"[-3, 18, 59]"
2024-10-09 13:30:47.320160,"[-3, 17, 60]"
2024-10-09 13:30:47.351410,"[-3, 17, 61]"
2024-10-09 13:30:47.382660,"[-2, 18, 61]"
2024-10-09 13:30:47.413910,"[-2, 18, 60]"
2024-10-09 13:30:47.445160,"[-3, 18, 60]"
2024-10-09 13:30:47.476410,"[-3, 18, 60]"
2024-10-09 13:30:47.507670,"[-3, 18, 60]"
2024-10-09 13:30:47.538920,"[-3, 18, 60]"
2024-10-09 13:30:47.570170,"[-3, 19, 60]"
2024-10-09 13:30:47.601420,"[-3, 19, 60]"
2024-10-09 13:30:47.632670,"[-4, 18, 60]"
2024-10-09 13:30:47.663920,"[-3, 18, 60]"
2024-10-09 13:30:47.695170,"[-3, 18, 60]"
2024-10-09 13:30:47.726430,"[-3, 18, 60]"
2024-10-09 13:30:47.757680,"[-3, 18, 60]"
2024-10-09 13:30:47.788930,"[-3, 18, 60]"
2024-10-09 13:30:47.820180,"[-3, 18, 60]"
2024-10-09 13:30:47.851430,"[-3, 18, 60]"
2024-10-09 13:30:47.882680,"[-3, 18, 60]"
2024-10-09 13:30:47.913930,"[-3, 18, 60]"
2024-10-09 13:30:47.945190,"[-3, 18, 60]"
2024-10-09 13:30:47.976440,"[-3, 18, 60]"
2024-10-09 13:30:48.007690,"[-3, 18, 60]"
2024-10-09 13:30:48.038940,"[-3, 18, 60]"
2024-10-09 13:30:48.070190,"[-3, 18, 60]"
2024-10-09 13:30:48.101440,"[-3, 18, 60]"
2024-10-09 13:30:48.132690,"[-3, 18, 60]"
2024-10-09 13:30:48.163950,"[-3, 18, 60]"
2024-10-09 13:30:48.195200,"[-3, 18, 60]"
2024-10-09 13:30:48.226450,"[-3, 18, 60]"
2024-10-09 13:30:48.257700,"[-3, 19, 60]"
2024-10-09 13:30:48.288950,"[-3, 19, 60]"
2024-10-09 13:30:48.320200,"[-3, 18, 60]"
2024-10-09 13:30:48.351450,"[-3, 19, 60]"
2024-10-09 13:30:48.382710,"[-3, 19, 60]"
2024-10-09 13:30:48.413960,"[-3, 19, 60]"
2024-10-09 13:30:48.445210,"[-3, 19, 60]"
2024-10-09 13:30:48.476460,"[-3, 19, 60]"
2024-10-09 13:30:48.507710,"[-3, 18, 60]"
2024-10-09 13:30:48.538960,"[-3, 19, 60]"
2024-10-09 13:30:48.570210,"[-3, 19, 60]"
2024-10-09 13:30:48.601470,"[-3, 19, 60]"
2024-10-09 13:30:48.632720,"[-3, 18, 60]"
2024-10-09 13:30:48.663970,"[-3, 18, 60]"
2024-10-09 13:30:48.695220,"[-3, 19, 60]"
2024-10-09 13:30:48.726470,"[-3, 19, 60]"
2024-10-09 13:30:48.757720,"[-3, 19, 60]"
2024-10-09 13:30:48.788970,"[-3, 19, 60]"
2024-10-09 13:30:48.820230,"[-3, 18, 60]"
2024-10-09 13:30:48.851480,"[-3, 18, 60]"
2024-10-09 13:30:48.882730,"[-3, 19, 60]"
2024-10-09 13:30:48.913980,"[-3, 19, 60]"
2024-10-09 13:30:48.945230,"[-3, 19, 60]"
2024-10-09 13:30:48.976480,"[-3, 19, 60]"
2024-10-09 13:30:49.007730,"[-3, 19, 60]"
2024-10-09 13:30:49.038990,"[-3, 19, 60]"
2024-10-09 13:30:49.070240,"[-3, 19, 60]"
2024-10-09 13:30:49.101490,"[-3, 19, 60]"
2024-10-09 13:30:49.132740,"[-3, 19, 60]"
2024-10-09 13:30:49.163990,"[-3, 19, 60]"
2024-10-09 13:30:49.195240,"[-3, 18, 60]"
2024-10-09 13:30:49.226490,"[-3, 19, 60]"
2024-10-09 13:30:49.257750,"[-3, 19, 60]"
2024-10-09 13:30:49.289000,"[-3, 19, 59]"
2024-10-09 13:30:49.320250,"[-3, 19, 60]"
2024-10-09 13:30:49.351500,"[-3, 19, 60]"
2024-10-09 13:30:49.382750,"[-3, 19, 60]"
2024-10-09 13:30:49.414000,"[-3, 19, 60]"
2024-10-09 13:30:49.445250,"[-3, 19, 60]"
2024-10-09 13:30:49.476510,"[-3, 19, 59]"
2024-10-09 13:30:49.507760,"[-3, 19, 60]"
2024-10-09 13:30:49.539010,"[-3, 19, 60]"
2024-10-09 13:30:49.570260,"[-3, 19, 60]"
2024-10-09 13:30:49.601510,"[-3, 19, 60]"
2024-10-09 13:30:49.632760,"[-3, 19, 60]"
2024-10-09 13:30:49.664020,"[-3, 19, 60]"
2024-10-09 13:30:49.695270,"[-3, 19, 60]"
2024-10-09 13:30:49.726520,"[-3, 19, 60]"
2024-10-09 13:30:49.757770,"[-3, 19, 60]"
2024-10-09 13:30:49.789020,"[-3, 19, 60]"
2024-10-09 13:30:49.820270,"[-3, 19, 60]"
2024-10-09 13:30:49.851520,"[-3, 19, 60]"
2024-10-09 13:30:49.882780,"[-3, 19, 60]"
2024-10-09 13:30:49.914030,"[-3, 19, 60]"
2024-10-09 13:30:49.945280,"[-3, 19, 60]"
2024-10-09 13:30:49.976530,"[-3, 19, 60]"
2024-10-09 13:30:50.007780,"[-3, 19, 60]"
2024-10-09 13:30:50.039030,"[-3, 19, 60]"
2024-10-09 13:30:50.070280,"[-3, 19, 60]"
2024-10-09 13:30:50.101540,"[-3, 19, 60]"
2024-10-09 13:30:50.132790,"[-3, 19, 60]"
2024-10-09 13:30:50.164040,"[-3, 19, 60]"
2024-10-09 13:30:50.195290,"[-3, 19, 60]"
2024-10-09 13:30:50.226540,"[-4, 19, 62]"
2024-10-09 13:30:50.257790,"[-4, 22, 59]"
2024-10-09 13:30:50.289040,"[-4, 18, 64]"
2024-10-09 13:30:50.320300,"[-3, 21, 57]"
2024-10-09 13:30:50.351550,"[-5, 18, 61]"
2024-10-09 13:30:50.382800,"[-2, 18, 60]"
2024-10-09 13:30:50.414050,"[-4, 19, 60]"
2024-10-09 13:30:50.445300,"[-2, 19, 60]"
2024-10-09 13:30:50.476550,"[-4, 19, 59]"
2024-10-09 13:30:50.507800,"[-3, 19, 59]"
2024-10-09 13:30:50.539060,"[-3, 19, 60]"
2024-10-09 13:30:50.570310,"[-2, 19, 61]"
2024-10-09 13:30:50.601560,"[-3, 19, 60]"
2024-10-09 13:30:50.632810,"[-4, 19, 60]"
2024-10-09 13:30:50.664060,"[-3, 19, 59]"
2024-10-09 13:30:50.695310,"[-2, 19, 60]"
2024-10-09 13:30:50.726560,"[-3, 19, 59]"
2024-10-09 13:30:50.757820,"[-4, 19, 60]"
2024-10-09 13:30:50.789070,"[-4, 19, 60]"
2024-10-09 13:30:50.820320,"[-3, 19, 59]"
2024-10-09 13:30:50.851570,"[-2, 19, 60]"
2024-10-09 13:30:50.882820,"[-4, 19, 60]"
2024-10-09 13:30:50.914070,"[-5, 19, 59]"
2024-10-09 13:30:50.945320,"[-4, 19, 59]"
2024-10-09 13:30:50.976580,"[-2, 19, 60]"
2024-10-09 13:30:51.007830,"[-2, 19, 60]"
2024-10-09 13:30:51.039080,"[-4, 19, 60]"
2024-10-09 13:30:51.070330,"[-4, 19, 60]"
2024-10-09 13:30:51.101580,"[-3, 19, 60]"
2024-10-09 13:30:51.132830,"[-2, 19, 60]"
2024-10-09 13:30:51.164080,"[-2, 19, 60]"
2024-10-09 13:30:51.195340,"[-4, 19, 60]"
2024-10-09 13:30:51.226590,"[-4, 19, 60]"
2024-10-09 13:30:51.257840,"[-3, 19, 60]"
2024-10-09 13:30:51.289090,"[-2, 19, 60]"
2024-10-09 13:30:51.320340,"[-3, 19, 60]"
2024-10-09 13:30:51.351590,"[-4, 19, 60]"
2024-10-09 13:30:51.382840,"[-3, 19, 60]"
2024-10-09 13:30:51.414100,"[-3, 19, 60]"
2024-10-09 13:30:51.445350,"[-3, 19, 59]"
2024-10-09 13:30:51.476600,"[-4, 19, 60]"
2024-10-09 13:30:51.507850,"[-4, 19, 60]"
2024-10-09 13:30:51.539100,"[-3, 19, 60]"
2024-10-09 13:30:51.570350,"[-3, 19, 59]"
2024-10-09 13:30:51.601600,"[-3, 19, 60]"
2024-10-09 13:30:51.632860,"[-3, 19, 60]"
2024-10-09 13:30:51.695360,"[-3, 19, 60]"
2024-10-09 13:30:51.726610,"[-3, 19, 60]"
2024-10-09 13:30:51.757860,"[-4, 19, 60]"
2024-10-09 13:30:51.789110,"[-3, 19, 60]"
2024-10-09 13:30:51.820360,"[-3, 19, 60]"
2024-10-09 13:30:51.851620,"[-3, 19, 60]"
2024-10-09 13:30:51.882870,"[-4, 19, 60]"
2024-10-09 13:30:51.914120,"[-3, 19, 59]"
2024-10-09 13:30:51.945370,"[-3, 19, 60]"
2024-10-09 13:30:51.976620,"[-4, 19, 60]"
2024-10-09 13:30:52.007870,"[-4, 19, 60]"
2024-10-09 13:30:52.039120,"[-4, 19, 59]"
2024-10-09 13:30:52.070380,"[-3, 19, 60]"
2024-10-09 13:30:52.101630,"[-3, 19, 60]"
2024-10-09 13:30:52.132880,"[-3, 19, 60]"
2024-10-09 13:30:52.164130,"[-3, 19, 60]"
2024-10-09 13:30:52.195380,"[-3, 19, 60]"
2024-10-09 13:30:52.226630,"[-3, 19, 60]"
2024-10-09 13:30:52.257880,"[-3, 19, 60]"
2024-10-09 13:30:52.289140,"[-3, 19, 60]"
2024-10-09 13:30:52.320390,"[-4, 19, 60]"
2024-10-09 13:30:52.351640,"[-3, 19, 59]"
2024-10-09 13:30:52.382890,"[-3, 19, 60]"
2024-10-09 13:30:52.414140,"[-4, 19, 60]"
2024-10-09 13:30:52.445390,"[-3, 19, 60]"
2024-10-09 13:30:52.476650,"[-3, 19, 60]"
2024-10-09 13:30:52.507900,"[-3, 19, 60]"
2024-10-09 13:30:52.539150,"[-3, 19, 60]"
2024-10-09 13:30:52.570400,"[-3, 19, 60]"
2024-10-09 13:30:52.601650,"[-3, 19, 60]"
2024-10-09 13:30:52.632900,"[-3, 19, 60]"
2024-10-09 13:30:52.664150,"[-3, 19, 59]"
2024-10-09 13:30:52.695410,"[-3, 19, 60]"
2024-10-09 13:30:52.726660,"[-3, 19, 60]"
2024-10-09 13:30:52.757910,"[-3, 19, 60]"
2024-10-09 13:30:52.789160,"[-3, 19, 60]"
2024-10-09 13:30:52.820410,"[-3, 19, 60]"
2024-10-09 13:30:52.851660,"[-3, 19, 60]"
2024-10-09 13:30:52.882910,"[-3, 19, 60]"
2024-10-09 13:30:52.914170,"[-4, 19, 60]"
2024-10-09 13:30:52.945420,"[-4, 19, 60]"
2024-10-09 13:30:52.976670,"[-3, 19, 59]"
2024-10-09 13:30:53.007920,"[-3, 19, 60]"
2024-10-09 13:30:53.039170,"[-4, 19, 60]"
2024-10-09 13:30:53.070420,"[-3, 19, 59]"
2024-10-09 13:30:53.101670,"[-3, 19, 60]"
2024-10-09 13:30:53.132930,"[-3, 19, 60]"
2024-10-09 13:30:53.164180,"[-3, 19, 60]"
2024-10-09 13:30:53.195430,"[-3, 19, 59]"
2024-10-09 13:30:53.226680,"[-3, 18, 60]"
2024-10-09 13:30:53.257930,"[-2, 18, 60]"
2024-10-09 13:30:53.289180,"[-3, 19, 60]"
2024-10-09 13:30:53.320430,"[-4, 19, 60]"
2024-10-09 13:30:53.351690,"[-4, 19, 59]"
2024-10-09 13:30:53.382940,"[-3, 19, 59]"
2024-10-09 13:30:53.414190,"[-2, 19, 60]"
