Datetime,valueEDA
2024-10-10 12:47:53.901000,4.497564
2024-10-10 12:47:54.151000,4.332668
2024-10-10 12:47:54.401000,4.458224
2024-10-10 12:47:54.651000,4.592747
2024-10-10 12:47:54.901000,4.815672
2024-10-10 12:47:55.151000,4.973257
2024-10-10 12:47:55.401000,5.077892
2024-10-10 12:47:55.651000,5.02152
2024-10-10 12:47:55.901000,5.068924
2024-10-10 12:47:56.151000,5.024083
2024-10-10 12:47:56.401000,4.952337
2024-10-10 12:47:56.651000,4.886997
2024-10-10 12:47:56.901000,4.876747
2024-10-10 12:47:57.151000,4.86906
2024-10-10 12:47:57.401000,4.861373
2024-10-10 12:47:57.651000,4.84728
2024-10-10 12:47:57.901000,4.819094
2024-10-10 12:47:58.151000,4.780659
2024-10-10 12:47:58.401000,4.747348
2024-10-10 12:47:58.651000,4.717881
2024-10-10 12:47:58.901000,4.77041
2024-10-10 12:47:59.151000,4.92287
2024-10-10 12:47:59.401000,5.104797
2024-10-10 12:47:59.651000,5.229071
2024-10-10 12:47:59.901000,5.275193
2024-10-10 12:48:00.151000,5.285443
2024-10-10 12:48:00.401000,5.255976
2024-10-10 12:48:00.651000,5.204729
2024-10-10 12:48:00.901000,5.153481
2024-10-10 12:48:01.151000,5.148357
2024-10-10 12:48:01.401000,5.163731
2024-10-10 12:48:01.651000,5.156044
2024-10-10 12:48:01.901000,5.149638
2024-10-10 12:48:02.151000,5.127858
2024-10-10 12:48:02.401000,4.268188
2024-10-10 12:48:02.651000,5.061658
2024-10-10 12:48:02.901000,5.056112
2024-10-10 12:48:03.151000,5.081736
2024-10-10 12:48:03.401000,5.172699
2024-10-10 12:48:03.651000,5.275193
2024-10-10 12:48:03.901000,5.330284
2024-10-10 12:48:04.151000,5.349502
2024-10-10 12:48:04.401000,5.321316
2024-10-10 12:48:04.651000,5.259819
2024-10-10 12:48:04.901000,5.198323
2024-10-10 12:48:05.401000,5.116327
2024-10-10 12:48:05.651000,5.094547
2024-10-10 12:48:05.901000,5.070205
2024-10-10 12:48:06.151000,4.501362
2024-10-10 12:48:06.401000,5.050987
2024-10-10 12:48:06.651000,5.03177
2024-10-10 12:48:06.901000,5.012552
2024-10-10 12:48:07.151000,5.07533
2024-10-10 12:48:07.401000,5.344377
2024-10-10 12:48:07.651000,5.574989
2024-10-10 12:48:07.901000,5.86784
2024-10-10 12:48:08.151000,5.975459
2024-10-10 12:48:08.401000,6.000515
2024-10-10 12:48:08.651000,6.001796
2024-10-10 12:48:08.901000,5.922363
2024-10-10 12:48:09.151000,5.826275
2024-10-10 12:48:09.401000,5.675096
2024-10-10 12:48:09.651000,5.520073
2024-10-10 12:48:09.901000,5.389394
2024-10-10 12:48:10.151000,5.30156
2024-10-10 12:48:10.401000,5.195222
2024-10-10 12:48:10.651000,5.137569
2024-10-10 12:48:10.901000,5.100415
2024-10-10 12:48:11.151000,5.072229
2024-10-10 12:48:11.401000,5.08376
2024-10-10 12:48:11.651000,5.113227
2024-10-10 12:48:11.901000,5.138851
2024-10-10 12:48:12.151000,5.1491
2024-10-10 12:48:12.401000,5.155506
2024-10-10 12:48:12.651000,5.152944
2024-10-10 12:48:12.901000,5.146538
2024-10-10 12:48:13.151000,5.129882
2024-10-10 12:48:13.401000,5.118352
2024-10-10 12:48:13.651000,5.106821
2024-10-10 12:48:13.901000,5.101696
2024-10-10 12:48:14.151000,5.145257
2024-10-10 12:48:14.401000,5.277218
2024-10-10 12:48:14.651000,5.470675
2024-10-10 12:48:14.901000,5.619292
2024-10-10 12:48:15.151000,5.6936
2024-10-10 12:48:15.401000,5.698725
2024-10-10 12:48:15.651000,5.700006
2024-10-10 12:48:15.901000,5.692319
2024-10-10 12:48:16.151000,5.6936
2024-10-10 12:48:16.401000,5.71538
2024-10-10 12:48:16.651000,5.705131
2024-10-10 12:48:16.901000,5.67182
2024-10-10 12:48:17.151000,5.452739
2024-10-10 12:48:17.401000,5.553952
2024-10-10 12:48:17.651000,5.532172
2024-10-10 12:48:17.901000,5.597512
2024-10-10 12:48:18.151000,5.664133
2024-10-10 12:48:18.401000,5.716661
2024-10-10 12:48:18.651000,5.729473
2024-10-10 12:48:18.901000,5.719224
2024-10-10 12:48:19.151000,5.644916
2024-10-10 12:48:19.401000,5.564201
2024-10-10 12:48:19.651000,5.525766
2024-10-10 12:48:19.901000,5.465551
2024-10-10 12:48:20.151000,5.425834
2024-10-10 12:48:20.401000,5.404054
