Datetime,valueIBI
2024-10-10 12:47:50.830910,0.7344089
2024-10-10 12:47:51.549690,0.7187833
2024-10-10 12:47:52.299730,0.7500348
2024-10-10 12:47:53.018510,0.7187831
2024-10-10 12:47:53.674790,0.6562805
2024-10-10 12:47:54.331070,0.6562803
2024-10-10 12:47:55.034230,0.7031577
2024-10-10 12:47:55.768640,0.7344091
2024-10-10 12:47:56.471800,0.7031574
2024-10-10 12:47:57.174950,0.7031577
2024-10-10 12:47:57.940610,0.7656602
2024-10-10 12:47:58.721900,0.7812862
2024-10-10 12:47:59.425060,0.7031577
2024-10-10 12:48:00.175090,0.7500346
2024-10-10 12:48:00.940750,0.7656605
2024-10-10 12:48:01.706410,0.7656605
2024-10-10 12:48:02.440820,0.7344091
2024-10-10 12:48:03.222110,0.781286
2024-10-10 12:48:04.003400,0.7812862
2024-10-10 12:48:04.769060,0.7656605
2024-10-10 12:48:05.597220,0.8281634
2024-10-10 12:48:06.441010,0.843789
2024-10-10 12:48:07.253550,0.8125374
2024-10-10 12:48:07.941080,0.6875319
2024-10-10 12:48:08.659860,0.7187833
2024-10-10 12:48:09.503650,0.843789
2024-10-10 12:48:10.206810,0.7031574
2024-10-10 12:48:11.034970,0.8281634
2024-10-10 12:48:11.722500,0.6875319
2024-10-10 12:48:12.581920,0.8594148
2024-10-10 12:48:13.269450,0.6875317
2024-10-10 12:48:13.956980,0.6875319
2024-10-10 12:48:14.644510,0.6875317
2024-10-10 12:48:15.425800,0.7812862
2024-10-10 12:48:16.238340,0.8125377
2024-10-10 12:48:16.925870,0.6875317
2024-10-10 12:48:17.660280,0.7344091
2024-10-10 12:48:18.519690,0.8594148
2024-10-10 12:48:19.300980,0.7812862
2024-10-10 12:48:19.988510,0.6875317
2024-10-10 12:48:20.691670,0.7031577
2024-10-10 12:48:21.410450,0.7187831
2024-10-10 12:48:22.285490,0.8750405
2024-10-10 12:48:29.754590,0.843789
2024-10-10 12:48:30.692130,0.9375434
2024-10-10 12:48:31.629670,0.9375436
2024-10-10 12:48:32.473460,0.8437889
2024-10-10 12:48:33.364130,0.8906662
2024-10-10 12:48:34.207920,0.843789
2024-10-10 12:48:34.911080,0.7031577
2024-10-10 12:48:35.692360,0.7812862
2024-10-10 12:48:36.551780,0.8594148
2024-10-10 12:48:37.411190,0.8594148
2024-10-10 12:48:38.223730,0.8125374
2024-10-10 12:48:39.083140,0.8594148
2024-10-10 12:48:39.958190,0.8750405
2024-10-10 12:48:40.786350,0.8281634
2024-10-10 12:48:41.614510,0.8281634
2024-10-10 12:48:42.489550,0.8750405
2024-10-10 12:48:43.364590,0.8750405
2024-10-10 12:48:44.067750,0.7031577
