Datetime,valueBVP
2024-10-10 12:47:54.530010,-21.24683
2024-10-10 12:47:54.545630,-23.60553
2024-10-10 12:47:54.561260,-25.7382
2024-10-10 12:47:54.576880,-27.02473
2024-10-10 12:47:54.592510,-26.85509
2024-10-10 12:47:54.608130,-24.83138
2024-10-10 12:47:54.623760,-20.97054
2024-10-10 12:47:54.639390,-15.72958
2024-10-10 12:47:54.655010,-9.869522
2024-10-10 12:47:54.670640,-4.162445
2024-10-10 12:47:54.686260,0.8185654
2024-10-10 12:47:54.701890,4.855171
2024-10-10 12:47:54.717510,7.997528
2024-10-10 12:47:54.733140,10.3746
2024-10-10 12:47:54.748770,12.07545
2024-10-10 12:47:54.764390,13.08116
2024-10-10 12:47:54.780020,13.33359
2024-10-10 12:47:54.795640,12.87609
2024-10-10 12:47:54.811270,11.91095
2024-10-10 12:47:54.826890,10.7552
2024-10-10 12:47:54.842520,9.753273
2024-10-10 12:47:54.858150,9.125694
2024-10-10 12:47:54.873770,8.879715
2024-10-10 12:47:54.889400,8.874825
2024-10-10 12:47:54.905020,8.886726
2024-10-10 12:47:54.920650,8.753464
2024-10-10 12:47:54.936270,8.452095
2024-10-10 12:47:54.951900,8.064026
2024-10-10 12:47:54.967530,7.69944
2024-10-10 12:47:54.983150,7.439278
2024-10-10 12:47:54.998780,7.261848
2024-10-10 12:47:55.014400,7.074104
2024-10-10 12:47:55.030030,6.776268
2024-10-10 12:47:55.045650,6.29406
2024-10-10 12:47:55.061280,5.641312
2024-10-10 12:47:55.076910,4.874733
2024-10-10 12:47:55.092530,4.050987
2024-10-10 12:47:55.108160,3.174377
2024-10-10 12:47:55.123780,2.230682
2024-10-10 12:47:55.139410,1.18306
2024-10-10 12:47:55.155030,0.02194214
2024-10-10 12:47:55.170660,-1.222878
2024-10-10 12:47:55.186290,-2.509331
2024-10-10 12:47:55.201910,-3.812592
2024-10-10 12:47:55.217540,-5.123009
2024-10-10 12:47:55.233160,-6.444702
2024-10-10 12:47:55.248790,-7.791969
2024-10-10 12:47:55.264410,-9.152397
2024-10-10 12:47:55.280040,-10.52498
2024-10-10 12:47:55.295670,-11.89661
2024-10-10 12:47:55.311290,-13.19227
2024-10-10 12:47:55.326920,-14.23689
2024-10-10 12:47:55.342540,-14.72546
2024-10-10 12:47:55.358170,-14.32398
2024-10-10 12:47:55.373790,-12.72575
2024-10-10 12:47:55.389420,-9.83255
2024-10-10 12:47:55.405050,-5.829353
2024-10-10 12:47:55.420670,-1.140823
2024-10-10 12:47:55.436300,3.672112
2024-10-10 12:47:55.451920,8.101929
2024-10-10 12:47:55.467550,11.79362
2024-10-10 12:47:55.483170,14.5963
2024-10-10 12:47:55.498800,16.48848
2024-10-10 12:47:55.514430,17.51452
2024-10-10 12:47:55.530050,17.72993
2024-10-10 12:47:55.545680,17.20657
2024-10-10 12:47:55.561300,16.08897
2024-10-10 12:47:55.576930,14.60919
2024-10-10 12:47:55.592550,13.06234
2024-10-10 12:47:55.623810,10.63274
2024-10-10 12:47:55.639430,9.851631
2024-10-10 12:47:55.655060,9.192223
2024-10-10 12:47:55.670680,8.43853
2024-10-10 12:47:55.686310,7.428429
2024-10-10 12:47:55.701930,6.095787
2024-10-10 12:47:55.717560,4.460876
2024-10-10 12:47:55.733190,2.606155
2024-10-10 12:47:55.748810,0.628334
2024-10-10 12:47:55.764440,-1.397194
2024-10-10 12:47:55.780060,-3.398285
2024-10-10 12:47:55.795690,-5.360405
2024-10-10 12:47:55.811310,-7.346802
2024-10-10 12:47:55.826940,-9.519463
2024-10-10 12:47:55.842570,-12.09867
2024-10-10 12:47:55.858190,-15.30389
2024-10-10 12:47:55.873820,-19.16655
2024-10-10 12:47:55.889440,-23.44383
2024-10-10 12:47:55.905070,-27.62343
2024-10-10 12:47:55.920690,-31.05594
2024-10-10 12:47:55.936320,-33.20139
2024-10-10 12:47:55.951950,-33.84336
2024-10-10 12:47:55.967570,-33.1606
2024-10-10 12:47:55.983200,-31.64849
2024-10-10 12:47:55.998820,-29.90402
2024-10-10 12:47:56.014450,-28.3564
2024-10-10 12:47:56.030070,-27.12658
2024-10-10 12:47:56.045700,-26.01474
2024-10-10 12:47:56.061330,-24.60983
2024-10-10 12:47:56.076950,-22.47645
2024-10-10 12:47:56.092580,-19.31245
2024-10-10 12:47:56.108200,-15.02146
2024-10-10 12:47:56.123830,-9.75626
2024-10-10 12:47:56.139450,-3.861614
2024-10-10 12:47:56.155080,2.192528
2024-10-10 12:47:56.170710,7.922077
2024-10-10 12:47:56.186330,12.93145
2024-10-10 12:47:56.201960,16.97655
2024-10-10 12:47:56.217580,19.95687
2024-10-10 12:47:56.233210,21.88936
2024-10-10 12:47:56.248830,22.85472
2024-10-10 12:47:56.264460,22.95162
2024-10-10 12:47:56.280090,22.32133
2024-10-10 12:47:56.295710,21.15878
2024-10-10 12:47:56.311340,19.74612
2024-10-10 12:47:56.326960,18.39109
2024-10-10 12:47:56.342590,17.40315
2024-10-10 12:47:56.358210,16.93974
2024-10-10 12:47:56.373840,16.96622
2024-10-10 12:47:56.389470,17.25473
2024-10-10 12:47:56.405090,17.46561
2024-10-10 12:47:56.420720,17.29829
2024-10-10 12:47:56.436340,16.60421
2024-10-10 12:47:56.451970,15.41853
2024-10-10 12:47:56.467600,13.91771
2024-10-10 12:47:56.483220,12.3256
2024-10-10 12:47:56.498850,10.77366
2024-10-10 12:47:56.514470,9.27203
2024-10-10 12:47:56.530100,7.701345
2024-10-10 12:47:56.545720,5.914911
2024-10-10 12:47:56.561350,3.814947
2024-10-10 12:47:56.576980,1.413494
2024-10-10 12:47:56.592600,-1.165169
2024-10-10 12:47:56.608230,-3.743299
2024-10-10 12:47:56.623850,-6.160894
2024-10-10 12:47:56.639480,-8.307154
2024-10-10 12:47:56.655100,-10.17627
2024-10-10 12:47:56.670730,-11.85345
2024-10-10 12:47:56.686360,-13.47367
2024-10-10 12:47:56.701980,-15.18442
2024-10-10 12:47:56.717610,-17.11354
2024-10-10 12:47:56.733230,-19.30877
2024-10-10 12:47:56.748860,-21.64812
2024-10-10 12:47:56.764480,-23.86101
2024-10-10 12:47:56.780110,-25.50266
2024-10-10 12:47:56.795740,-26.06369
2024-10-10 12:47:56.811360,-25.12279
2024-10-10 12:47:56.826990,-22.4803
2024-10-10 12:47:56.842610,-18.25599
2024-10-10 12:47:56.858240,-12.85702
2024-10-10 12:47:56.873860,-6.883108
2024-10-10 12:47:56.889490,-0.9635808
2024-10-10 12:47:56.905120,4.404772
2024-10-10 12:47:56.920740,8.904558
2024-10-10 12:47:56.936370,12.4253
2024-10-10 12:47:56.951990,15.00209
2024-10-10 12:47:56.967620,16.71893
2024-10-10 12:47:56.983240,17.68233
2024-10-10 12:47:56.998870,17.97759
2024-10-10 12:47:57.014500,17.71661
2024-10-10 12:47:57.030120,17.02342
2024-10-10 12:47:57.045750,16.06158
2024-10-10 12:47:57.061370,15.03385
2024-10-10 12:47:57.077000,14.1271
2024-10-10 12:47:57.092620,13.46627
2024-10-10 12:47:57.108250,13.07363
2024-10-10 12:47:57.123880,12.87716
2024-10-10 12:47:57.139500,12.74173
2024-10-10 12:47:57.155130,12.51802
2024-10-10 12:47:57.170750,12.09722
2024-10-10 12:47:57.186380,11.43432
2024-10-10 12:47:57.202000,10.55194
2024-10-10 12:47:57.217630,9.508211
2024-10-10 12:47:57.233260,8.327538
2024-10-10 12:47:57.248880,7.014412
2024-10-10 12:47:57.264510,5.519136
2024-10-10 12:47:57.280130,3.770824
2024-10-10 12:47:57.295760,1.714725
2024-10-10 12:47:57.311380,-0.6249828
2024-10-10 12:47:57.327010,-3.149012
2024-10-10 12:47:57.342640,-5.690851
2024-10-10 12:47:57.358260,-8.073328
2024-10-10 12:47:57.373890,-10.18396
2024-10-10 12:47:57.389510,-12.02698
2024-10-10 12:47:57.405140,-13.6927
2024-10-10 12:47:57.420760,-15.33227
2024-10-10 12:47:57.436390,-17.08075
2024-10-10 12:47:57.452020,-19.00416
2024-10-10 12:47:57.467640,-21.04596
2024-10-10 12:47:57.483270,-23.00559
2024-10-10 12:47:57.498890,-24.5172
2024-10-10 12:47:57.514520,-25.10967
2024-10-10 12:47:57.530140,-24.32082
2024-10-10 12:47:57.545770,-21.86138
2024-10-10 12:47:57.561400,-17.75449
2024-10-10 12:47:57.577020,-12.33288
2024-10-10 12:47:57.592650,-6.202576
2024-10-10 12:47:57.608270,-0.02006531
2024-10-10 12:47:57.623900,5.616329
2024-10-10 12:47:57.639520,10.33494
2024-10-10 12:47:57.655150,13.94775
2024-10-10 12:47:57.670780,16.42447
2024-10-10 12:47:57.686400,17.81703
