Datetime,valueACC
2024-10-10 12:47:56.141450,"[-59, 0, 25]"
2024-10-10 12:47:56.172700,"[-59, 0, 25]"
2024-10-10 12:47:56.203950,"[-59, 0, 26]"
2024-10-10 12:47:56.235210,"[-59, 0, 26]"
2024-10-10 12:47:56.266460,"[-60, 0, 25]"
2024-10-10 12:47:56.297710,"[-60, 0, 25]"
2024-10-10 12:47:56.328960,"[-59, 0, 26]"
2024-10-10 12:47:56.360210,"[-59, 0, 25]"
2024-10-10 12:47:56.391460,"[-59, 0, 25]"
2024-10-10 12:47:56.422710,"[-60, 0, 25]"
2024-10-10 12:47:56.453970,"[-59, 0, 25]"
2024-10-10 12:47:56.485220,"[-59, 0, 26]"
2024-10-10 12:47:56.516470,"[-59, 0, 25]"
2024-10-10 12:47:56.547720,"[-59, 0, 25]"
2024-10-10 12:47:56.578970,"[-59, 0, 26]"
2024-10-10 12:47:56.610220,"[-59, 0, 26]"
2024-10-10 12:47:56.641470,"[-59, 0, 26]"
2024-10-10 12:47:56.672730,"[-59, 0, 25]"
2024-10-10 12:47:56.703980,"[-59, 0, 26]"
2024-10-10 12:47:56.735230,"[-59, 0, 25]"
2024-10-10 12:47:56.766480,"[-59, 0, 26]"
2024-10-10 12:47:56.797730,"[-59, 0, 25]"
2024-10-10 12:47:56.828980,"[-59, 0, 25]"
2024-10-10 12:47:56.860230,"[-59, 0, 25]"
2024-10-10 12:47:56.891490,"[-59, 0, 26]"
2024-10-10 12:47:56.922740,"[-60, 0, 26]"
2024-10-10 12:47:56.953990,"[-60, 0, 25]"
2024-10-10 12:47:56.985240,"[-59, 0, 26]"
2024-10-10 12:47:57.016490,"[-60, 0, 25]"
2024-10-10 12:47:57.047740,"[-59, 0, 26]"
2024-10-10 12:47:57.078990,"[-59, 0, 26]"
2024-10-10 12:47:57.110250,"[-59, 0, 26]"
2024-10-10 12:47:57.141500,"[-59, 0, 26]"
2024-10-10 12:47:57.172750,"[-60, 0, 26]"
2024-10-10 12:47:57.204000,"[-59, 0, 26]"
2024-10-10 12:47:57.235250,"[-59, 0, 26]"
2024-10-10 12:47:57.266500,"[-59, 0, 26]"
2024-10-10 12:47:57.297760,"[-59, 0, 26]"
2024-10-10 12:47:57.329010,"[-59, 0, 26]"
2024-10-10 12:47:57.360260,"[-59, 0, 26]"
2024-10-10 12:47:57.391510,"[-59, 0, 25]"
2024-10-10 12:47:57.422760,"[-60, 0, 25]"
2024-10-10 12:47:57.454010,"[-60, 0, 26]"
2024-10-10 12:47:57.485260,"[-59, 0, 26]"
2024-10-10 12:47:57.516520,"[-59, 0, 26]"
2024-10-10 12:47:57.547770,"[-59, 0, 25]"
2024-10-10 12:47:57.579020,"[-60, 0, 25]"
2024-10-10 12:47:57.610270,"[-59, 0, 25]"
2024-10-10 12:47:57.641520,"[-59, 0, 26]"
2024-10-10 12:47:57.672770,"[-59, 0, 25]"
2024-10-10 12:47:57.704020,"[-59, 0, 26]"
2024-10-10 12:47:57.735280,"[-59, 0, 25]"
2024-10-10 12:47:57.766530,"[-59, 0, 26]"
2024-10-10 12:47:57.797780,"[-59, 0, 26]"
2024-10-10 12:47:57.829030,"[-59, 0, 26]"
2024-10-10 12:47:57.860280,"[-59, 0, 26]"
2024-10-10 12:47:57.891530,"[-59, 0, 26]"
2024-10-10 12:47:57.922780,"[-59, 0, 26]"
2024-10-10 12:47:57.954040,"[-59, 0, 26]"
2024-10-10 12:47:57.985290,"[-59, 0, 26]"
2024-10-10 12:47:58.016540,"[-59, 0, 26]"
2024-10-10 12:47:58.047790,"[-59, 0, 25]"
2024-10-10 12:47:58.079040,"[-59, 0, 26]"
2024-10-10 12:47:58.110290,"[-59, 0, 26]"
2024-10-10 12:47:58.141540,"[-60, 0, 25]"
2024-10-10 12:47:58.172800,"[-59, 0, 26]"
2024-10-10 12:47:58.204050,"[-59, 0, 26]"
2024-10-10 12:47:58.235300,"[-59, 0, 26]"
2024-10-10 12:47:58.266550,"[-59, 0, 25]"
2024-10-10 12:47:58.297800,"[-60, 0, 26]"
2024-10-10 12:47:58.329050,"[-59, 0, 26]"
2024-10-10 12:47:58.360300,"[-59, 0, 25]"
2024-10-10 12:47:58.391560,"[-59, 0, 25]"
2024-10-10 12:47:58.422810,"[-59, 0, 26]"
2024-10-10 12:47:58.454060,"[-59, 0, 26]"
2024-10-10 12:47:58.485310,"[-59, 0, 26]"
2024-10-10 12:47:58.516560,"[-59, 0, 26]"
2024-10-10 12:47:58.547810,"[-59, 0, 25]"
2024-10-10 12:47:58.579060,"[-59, 0, 26]"
2024-10-10 12:47:58.610320,"[-59, 0, 26]"
2024-10-10 12:47:58.641570,"[-59, 0, 26]"
2024-10-10 12:47:58.672820,"[-59, 0, 25]"
2024-10-10 12:47:58.704070,"[-59, 0, 25]"
2024-10-10 12:47:58.735320,"[-59, 0, 26]"
2024-10-10 12:47:58.766570,"[-59, 0, 25]"
2024-10-10 12:47:58.797820,"[-59, 0, 26]"
2024-10-10 12:47:58.829080,"[-59, 0, 26]"
2024-10-10 12:47:58.860330,"[-59, 0, 26]"
2024-10-10 12:47:58.891580,"[-59, 0, 25]"
2024-10-10 12:47:58.922830,"[-59, 0, 26]"
2024-10-10 12:47:58.954080,"[-59, 0, 26]"
2024-10-10 12:47:58.985330,"[-59, 0, 26]"
2024-10-10 12:47:59.016580,"[-60, 0, 25]"
2024-10-10 12:47:59.047840,"[-59, 0, 26]"
2024-10-10 12:47:59.079090,"[-59, 0, 26]"
2024-10-10 12:47:59.110340,"[-59, 0, 26]"
2024-10-10 12:47:59.141590,"[-59, 0, 26]"
2024-10-10 12:47:59.172840,"[-59, 0, 25]"
2024-10-10 12:47:59.204090,"[-59, 0, 26]"
2024-10-10 12:47:59.235340,"[-59, 0, 26]"
2024-10-10 12:47:59.266600,"[-59, 0, 25]"
2024-10-10 12:47:59.297850,"[-59, 0, 26]"
2024-10-10 12:47:59.329100,"[-59, 0, 26]"
2024-10-10 12:47:59.360350,"[-59, 0, 26]"
2024-10-10 12:47:59.391600,"[-59, 0, 26]"
2024-10-10 12:47:59.422850,"[-59, 0, 25]"
2024-10-10 12:47:59.454100,"[-59, 0, 25]"
2024-10-10 12:47:59.485360,"[-59, 0, 25]"
2024-10-10 12:47:59.516610,"[-59, 0, 26]"
2024-10-10 12:47:59.547860,"[-59, 0, 26]"
2024-10-10 12:47:59.579110,"[-59, 0, 26]"
2024-10-10 12:47:59.610360,"[-59, 0, 26]"
2024-10-10 12:47:59.641610,"[-59, 0, 26]"
2024-10-10 12:47:59.672860,"[-59, 0, 26]"
2024-10-10 12:47:59.704120,"[-60, 0, 25]"
2024-10-10 12:47:59.735370,"[-59, 0, 25]"
2024-10-10 12:47:59.766620,"[-59, 0, 26]"
2024-10-10 12:47:59.797870,"[-59, 0, 26]"
2024-10-10 12:47:59.829120,"[-59, 0, 26]"
2024-10-10 12:47:59.860370,"[-59, 0, 25]"
2024-10-10 12:47:59.891630,"[-59, 0, 26]"
2024-10-10 12:47:59.922880,"[-59, 0, 26]"
2024-10-10 12:47:59.954130,"[-60, 0, 25]"
2024-10-10 12:47:59.985380,"[-59, 0, 26]"
2024-10-10 12:48:00.016630,"[-59, 0, 26]"
2024-10-10 12:48:00.047880,"[-59, 0, 26]"
2024-10-10 12:48:00.079130,"[-59, 0, 26]"
2024-10-10 12:48:00.110390,"[-59, 0, 26]"
2024-10-10 12:48:00.141640,"[-59, 0, 25]"
2024-10-10 12:48:00.172890,"[-59, 0, 25]"
2024-10-10 12:48:00.204140,"[-59, 0, 26]"
2024-10-10 12:48:00.235390,"[-59, 0, 26]"
2024-10-10 12:48:00.266640,"[-59, 0, 26]"
2024-10-10 12:48:00.297890,"[-59, 0, 26]"
2024-10-10 12:48:00.329150,"[-59, 0, 26]"
2024-10-10 12:48:00.360400,"[-59, 0, 25]"
2024-10-10 12:48:00.391650,"[-59, 0, 26]"
2024-10-10 12:48:00.422900,"[-59, 0, 26]"
2024-10-10 12:48:00.454150,"[-59, 0, 25]"
2024-10-10 12:48:00.485400,"[-59, 0, 26]"
2024-10-10 12:48:00.516650,"[-59, 0, 25]"
2024-10-10 12:48:00.547910,"[-59, 0, 26]"
2024-10-10 12:48:00.579160,"[-59, 0, 26]"
2024-10-10 12:48:00.610410,"[-59, 0, 26]"
2024-10-10 12:48:00.641660,"[-59, 0, 26]"
2024-10-10 12:48:00.672910,"[-59, 0, 25]"
2024-10-10 12:48:00.704160,"[-59, 0, 26]"
2024-10-10 12:48:00.735410,"[-59, 0, 26]"
2024-10-10 12:48:00.766670,"[-59, 0, 26]"
2024-10-10 12:48:00.797920,"[-59, 0, 26]"
2024-10-10 12:48:00.829170,"[-59, 0, 26]"
2024-10-10 12:48:00.860420,"[-59, 0, 26]"
2024-10-10 12:48:00.891670,"[-59, 0, 25]"
2024-10-10 12:48:00.922920,"[-59, 0, 26]"
2024-10-10 12:48:00.954170,"[-59, 0, 26]"
2024-10-10 12:48:00.985430,"[-60, 0, 26]"
2024-10-10 12:48:01.016680,"[-59, 0, 25]"
2024-10-10 12:48:01.047930,"[-59, 0, 26]"
2024-10-10 12:48:01.079180,"[-59, 0, 26]"
2024-10-10 12:48:01.110430,"[-59, 0, 26]"
2024-10-10 12:48:01.141680,"[-59, 0, 26]"
2024-10-10 12:48:01.172930,"[-59, 0, 26]"
2024-10-10 12:48:01.204190,"[-60, 0, 25]"
2024-10-10 12:48:01.235440,"[-59, 0, 26]"
2024-10-10 12:48:01.266690,"[-59, 0, 26]"
2024-10-10 12:48:01.297940,"[-59, 0, 26]"
2024-10-10 12:48:01.329190,"[-59, 0, 25]"
2024-10-10 12:48:01.360440,"[-59, 0, 26]"
2024-10-10 12:48:01.391690,"[-59, 0, 26]"
2024-10-10 12:48:01.422950,"[-59, 0, 26]"
2024-10-10 12:48:01.454200,"[-60, 0, 26]"
2024-10-10 12:48:01.485450,"[-59, 0, 26]"
2024-10-10 12:48:01.516700,"[-59, 0, 26]"
2024-10-10 12:48:01.547950,"[-59, 0, 26]"
2024-10-10 12:48:01.579200,"[-59, 0, 26]"
2024-10-10 12:48:01.610450,"[-59, 0, 26]"
2024-10-10 12:48:01.641710,"[-59, 0, 26]"
2024-10-10 12:48:01.672960,"[-59, 0, 25]"
2024-10-10 12:48:01.704210,"[-59, 0, 26]"
2024-10-10 12:48:01.735460,"[-59, 0, 26]"
2024-10-10 12:48:01.766710,"[-59, 0, 26]"
2024-10-10 12:48:01.797960,"[-59, 0, 26]"
2024-10-10 12:48:01.829210,"[-59, 0, 26]"
2024-10-10 12:48:01.860470,"[-59, 0, 26]"
2024-10-10 12:48:01.891720,"[-59, 0, 26]"
2024-10-10 12:48:01.922970,"[-60, 0, 26]"
2024-10-10 12:48:01.954220,"[-60, 0, 26]"
2024-10-10 12:48:01.985470,"[-59, 0, 26]"
2024-10-10 12:48:02.016720,"[-59, 0, 26]"
2024-10-10 12:48:02.047980,"[-59, 0, 26]"
2024-10-10 12:48:02.079230,"[-59, 0, 26]"
2024-10-10 12:48:02.110480,"[-60, 0, 25]"
2024-10-10 12:48:02.141730,"[-59, 0, 26]"
2024-10-10 12:48:02.172980,"[-59, 0, 26]"
2024-10-10 12:48:02.204230,"[-59, 0, 25]"
2024-10-10 12:48:02.235480,"[-59, 0, 26]"
2024-10-10 12:48:02.266740,"[-59, 0, 26]"
2024-10-10 12:48:02.297990,"[-59, 0, 25]"
2024-10-10 12:48:02.329240,"[-59, 0, 26]"
2024-10-10 12:48:02.360490,"[-59, 0, 26]"
2024-10-10 12:48:02.391740,"[-59, 0, 25]"
2024-10-10 12:48:02.422990,"[-60, 0, 26]"
2024-10-10 12:48:02.454240,"[-59, 0, 25]"
2024-10-10 12:48:02.485500,"[-59, 0, 26]"
2024-10-10 12:48:02.516750,"[-59, 0, 26]"
2024-10-10 12:48:02.548000,"[-59, 0, 25]"
2024-10-10 12:48:02.579250,"[-59, 0, 26]"
2024-10-10 12:48:02.610500,"[-59, 0, 26]"
2024-10-10 12:48:02.641750,"[-59, 0, 26]"
2024-10-10 12:48:02.673000,"[-60, 0, 25]"
2024-10-10 12:48:02.704260,"[-59, 0, 26]"
2024-10-10 12:48:02.735510,"[-59, 0, 26]"
2024-10-10 12:48:02.766760,"[-59, 0, 26]"
2024-10-10 12:48:02.798010,"[-59, 0, 26]"
2024-10-10 12:48:02.829260,"[-59, 0, 26]"
2024-10-10 12:48:02.860510,"[-59, 0, 26]"
2024-10-10 12:48:02.891760,"[-59, 0, 26]"
2024-10-10 12:48:02.923020,"[-59, 0, 26]"
2024-10-10 12:48:02.954270,"[-59, 0, 26]"
2024-10-10 12:48:02.985520,"[-59, 0, 26]"
2024-10-10 12:48:03.016770,"[-59, 0, 26]"
2024-10-10 12:48:03.048020,"[-59, 0, 26]"
2024-10-10 12:48:03.079270,"[-59, 0, 26]"
2024-10-10 12:48:03.110520,"[-59, 0, 26]"
2024-10-10 12:48:03.141780,"[-59, 0, 26]"
2024-10-10 12:48:03.173030,"[-59, 0, 26]"
2024-10-10 12:48:03.204280,"[-59, 0, 26]"
2024-10-10 12:48:03.235530,"[-59, 0, 26]"
2024-10-10 12:48:03.266780,"[-59, 0, 26]"
2024-10-10 12:48:03.298030,"[-59, 0, 26]"
2024-10-10 12:48:03.329280,"[-59, 0, 26]"
2024-10-10 12:48:03.360540,"[-59, 0, 26]"
2024-10-10 12:48:03.391790,"[-59, 0, 26]"
2024-10-10 12:48:03.423040,"[-59, 0, 26]"
2024-10-10 12:48:03.454290,"[-59, 0, 26]"
2024-10-10 12:48:03.485540,"[-59, 0, 25]"
2024-10-10 12:48:03.516790,"[-59, 0, 25]"
2024-10-10 12:48:03.548040,"[-59, 0, 26]"
2024-10-10 12:48:03.579300,"[-59, 0, 26]"
2024-10-10 12:48:03.610550,"[-59, 0, 26]"
2024-10-10 12:48:03.641800,"[-59, 0, 26]"
2024-10-10 12:48:03.673050,"[-60, 0, 26]"
2024-10-10 12:48:03.704300,"[-59, 0, 26]"
2024-10-10 12:48:03.735550,"[-59, 0, 26]"
2024-10-10 12:48:03.766800,"[-59, 0, 26]"
2024-10-10 12:48:03.798060,"[-59, 0, 26]"
2024-10-10 12:48:03.829310,"[-59, 0, 26]"
2024-10-10 12:48:03.860560,"[-59, 0, 26]"
2024-10-10 12:48:03.891810,"[-59, 0, 26]"
2024-10-10 12:48:03.923060,"[-59, 0, 26]"
2024-10-10 12:48:03.954310,"[-59, 0, 26]"
2024-10-10 12:48:03.985560,"[-59, 0, 26]"
2024-10-10 12:48:04.016820,"[-59, 0, 26]"
2024-10-10 12:48:04.048070,"[-59, 0, 26]"
2024-10-10 12:48:04.079320,"[-59, 0, 26]"
2024-10-10 12:48:04.110570,"[-59, 0, 26]"
2024-10-10 12:48:04.141820,"[-59, 0, 26]"
2024-10-10 12:48:04.173070,"[-59, 0, 26]"
2024-10-10 12:48:04.204320,"[-60, 0, 26]"
2024-10-10 12:48:04.235580,"[-59, 0, 26]"
2024-10-10 12:48:04.266830,"[-59, 0, 26]"
2024-10-10 12:48:04.298080,"[-59, 0, 26]"
2024-10-10 12:48:04.329330,"[-59, 0, 26]"
2024-10-10 12:48:04.360580,"[-59, 0, 26]"
2024-10-10 12:48:04.391830,"[-59, 0, 26]"
2024-10-10 12:48:04.423080,"[-59, 0, 26]"
2024-10-10 12:48:04.454340,"[-59, 0, 26]"
2024-10-10 12:48:04.485590,"[-59, 0, 26]"
2024-10-10 12:48:04.516840,"[-59, 0, 26]"
2024-10-10 12:48:04.548090,"[-59, 0, 26]"
2024-10-10 12:48:04.579340,"[-59, 0, 26]"
2024-10-10 12:48:04.610590,"[-59, 0, 26]"
2024-10-10 12:48:04.641840,"[-59, 0, 26]"
2024-10-10 12:48:04.673100,"[-59, 0, 26]"
2024-10-10 12:48:04.704350,"[-59, 0, 26]"
2024-10-10 12:48:04.735600,"[-59, 0, 26]"
2024-10-10 12:48:04.766850,"[-59, 0, 26]"
2024-10-10 12:48:04.798100,"[-59, 0, 26]"
2024-10-10 12:48:04.829350,"[-59, 0, 26]"
2024-10-10 12:48:04.860610,"[-59, 0, 26]"
2024-10-10 12:48:04.891860,"[-59, 0, 26]"
2024-10-10 12:48:04.923110,"[-59, 0, 26]"
2024-10-10 12:48:04.954360,"[-60, 0, 25]"
2024-10-10 12:48:04.985610,"[-59, 0, 26]"
2024-10-10 12:48:05.016860,"[-59, 0, 26]"
2024-10-10 12:48:05.048110,"[-59, 0, 26]"
2024-10-10 12:48:05.079370,"[-59, 0, 26]"
2024-10-10 12:48:05.110620,"[-59, 0, 26]"
2024-10-10 12:48:05.141870,"[-59, 0, 26]"
2024-10-10 12:48:05.173120,"[-59, 0, 26]"
2024-10-10 12:48:05.204370,"[-60, 0, 25]"
2024-10-10 12:48:05.235620,"[-59, 0, 26]"
2024-10-10 12:48:05.266870,"[-59, 0, 26]"
2024-10-10 12:48:05.298130,"[-59, 0, 26]"
2024-10-10 12:48:05.329380,"[-59, 0, 26]"
2024-10-10 12:48:05.360630,"[-59, 0, 26]"
2024-10-10 12:48:05.391880,"[-59, 0, 26]"
2024-10-10 12:48:05.423130,"[-59, 0, 26]"
2024-10-10 12:48:05.454380,"[-59, 0, 26]"
2024-10-10 12:48:05.485630,"[-59, 0, 26]"
2024-10-10 12:48:05.516890,"[-59, 0, 26]"
2024-10-10 12:48:05.548140,"[-59, 0, 26]"
2024-10-10 12:48:05.579390,"[-59, 0, 26]"
2024-10-10 12:48:05.610640,"[-59, 0, 26]"
2024-10-10 12:48:05.641890,"[-59, 0, 26]"
2024-10-10 12:48:05.673140,"[-59, 0, 26]"
2024-10-10 12:48:05.704390,"[-59, 0, 25]"
2024-10-10 12:48:05.735650,"[-59, 0, 26]"
2024-10-10 12:48:05.766900,"[-59, 0, 26]"
2024-10-10 12:48:05.798150,"[-59, 0, 26]"
2024-10-10 12:48:05.829400,"[-59, 0, 26]"
2024-10-10 12:48:05.860650,"[-59, 0, 26]"
2024-10-10 12:48:05.891900,"[-59, 0, 26]"
2024-10-10 12:48:05.923150,"[-59, 0, 26]"
2024-10-10 12:48:05.954410,"[-59, 0, 26]"
2024-10-10 12:48:05.985660,"[-59, 0, 26]"
2024-10-10 12:48:06.016910,"[-59, 0, 26]"
2024-10-10 12:48:06.048160,"[-59, 0, 26]"
2024-10-10 12:48:06.079410,"[-59, 0, 26]"
2024-10-10 12:48:06.110660,"[-59, 0, 26]"
2024-10-10 12:48:06.141910,"[-59, 0, 26]"
2024-10-10 12:48:06.173170,"[-59, 0, 26]"
2024-10-10 12:48:06.204420,"[-59, 0, 26]"
2024-10-10 12:48:06.235670,"[-59, 0, 26]"
2024-10-10 12:48:06.266920,"[-59, 0, 26]"
2024-10-10 12:48:06.298170,"[-59, 0, 26]"
2024-10-10 12:48:06.329420,"[-59, 0, 26]"
2024-10-10 12:48:06.360670,"[-59, 0, 26]"
2024-10-10 12:48:06.391930,"[-59, 0, 26]"
2024-10-10 12:48:06.423180,"[-59, 0, 26]"
2024-10-10 12:48:06.454430,"[-59, 0, 25]"
2024-10-10 12:48:06.485680,"[-59, 0, 26]"
2024-10-10 12:48:06.516930,"[-59, 0, 26]"
2024-10-10 12:48:06.548180,"[-59, 0, 25]"
2024-10-10 12:48:06.579430,"[-59, 0, 26]"
2024-10-10 12:48:06.610690,"[-59, 0, 26]"
2024-10-10 12:48:06.641940,"[-59, 0, 26]"
2024-10-10 12:48:06.673190,"[-59, 0, 26]"
2024-10-10 12:48:06.704440,"[-59, 0, 25]"
2024-10-10 12:48:06.735690,"[-59, 0, 26]"
2024-10-10 12:48:06.766940,"[-59, 0, 26]"
2024-10-10 12:48:06.798190,"[-59, 0, 26]"
2024-10-10 12:48:06.829450,"[-59, 0, 26]"
2024-10-10 12:48:06.860700,"[-59, 0, 26]"
2024-10-10 12:48:06.891950,"[-59, 0, 26]"
2024-10-10 12:48:06.923200,"[-59, 0, 26]"
2024-10-10 12:48:06.954450,"[-59, 0, 26]"
2024-10-10 12:48:06.985700,"[-59, 0, 26]"
2024-10-10 12:48:07.016950,"[-59, 0, 26]"
2024-10-10 12:48:07.048210,"[-59, 0, 26]"
2024-10-10 12:48:07.079460,"[-59, 0, 26]"
2024-10-10 12:48:07.110710,"[-59, 0, 26]"
2024-10-10 12:48:07.141960,"[-59, 0, 26]"
2024-10-10 12:48:07.173210,"[-59, 0, 26]"
2024-10-10 12:48:07.204460,"[-59, 0, 26]"
2024-10-10 12:48:07.235720,"[-60, 0, 26]"
2024-10-10 12:48:07.266970,"[-59, 0, 25]"
2024-10-10 12:48:07.298220,"[-59, 0, 26]"
2024-10-10 12:48:07.329470,"[-59, 0, 26]"
2024-10-10 12:48:07.360720,"[-59, 0, 26]"
2024-10-10 12:48:07.391970,"[-59, 0, 26]"
2024-10-10 12:48:07.423220,"[-59, 0, 26]"
2024-10-10 12:48:07.454480,"[-59, 0, 26]"
2024-10-10 12:48:07.485730,"[-59, 0, 26]"
2024-10-10 12:48:07.516980,"[-59, 0, 26]"
2024-10-10 12:48:07.548230,"[-59, 0, 26]"
2024-10-10 12:48:07.579480,"[-59, 0, 26]"
2024-10-10 12:48:07.610730,"[-59, 0, 26]"
2024-10-10 12:48:07.641980,"[-59, 0, 26]"
2024-10-10 12:48:07.673240,"[-59, 0, 26]"
2024-10-10 12:48:07.704490,"[-59, 0, 25]"
2024-10-10 12:48:07.735740,"[-59, 0, 26]"
2024-10-10 12:48:07.766990,"[-59, 0, 26]"
2024-10-10 12:48:07.798240,"[-59, 0, 26]"
2024-10-10 12:48:07.829490,"[-59, 0, 26]"
2024-10-10 12:48:07.860740,"[-59, 0, 26]"
2024-10-10 12:48:07.892000,"[-59, 0, 26]"
2024-10-10 12:48:07.923250,"[-59, 0, 26]"
2024-10-10 12:48:07.954500,"[-59, 0, 26]"
2024-10-10 12:48:07.985750,"[-59, 0, 26]"
2024-10-10 12:48:08.017000,"[-60, 0, 26]"
2024-10-10 12:48:08.048250,"[-59, 0, 26]"
2024-10-10 12:48:08.079500,"[-59, 0, 26]"
2024-10-10 12:48:08.110760,"[-59, 0, 26]"
2024-10-10 12:48:08.142010,"[-59, 0, 26]"
2024-10-10 12:48:08.173260,"[-59, 0, 25]"
2024-10-10 12:48:08.204510,"[-59, 0, 26]"
2024-10-10 12:48:08.235760,"[-59, 0, 26]"
2024-10-10 12:48:08.267010,"[-59, 0, 26]"
2024-10-10 12:48:08.298260,"[-59, 0, 26]"
2024-10-10 12:48:08.329520,"[-59, 0, 26]"
2024-10-10 12:48:08.360770,"[-59, 0, 26]"
2024-10-10 12:48:08.392020,"[-59, 0, 26]"
2024-10-10 12:48:08.423270,"[-59, 0, 26]"
2024-10-10 12:48:08.454520,"[-59, 0, 26]"
2024-10-10 12:48:08.485770,"[-59, 0, 26]"
2024-10-10 12:48:08.517020,"[-59, 0, 26]"
2024-10-10 12:48:08.548280,"[-59, 0, 26]"
2024-10-10 12:48:08.579530,"[-59, 0, 26]"
2024-10-10 12:48:08.610780,"[-59, 0, 26]"
2024-10-10 12:48:08.642030,"[-59, 0, 26]"
2024-10-10 12:48:08.673280,"[-59, 0, 26]"
2024-10-10 12:48:08.704530,"[-59, 0, 26]"
2024-10-10 12:48:08.735780,"[-59, 0, 26]"
2024-10-10 12:48:08.767040,"[-59, 0, 26]"
2024-10-10 12:48:08.798290,"[-59, 0, 26]"
2024-10-10 12:48:08.829540,"[-60, 0, 26]"
2024-10-10 12:48:08.860790,"[-59, 0, 26]"
2024-10-10 12:48:08.892040,"[-59, 0, 26]"
2024-10-10 12:48:08.923290,"[-59, 0, 26]"
2024-10-10 12:48:08.954540,"[-59, 0, 26]"
2024-10-10 12:48:08.985800,"[-59, 0, 26]"
2024-10-10 12:48:09.017050,"[-59, 0, 26]"
2024-10-10 12:48:09.048300,"[-59, 0, 26]"
2024-10-10 12:48:09.079550,"[-59, 0, 26]"
2024-10-10 12:48:09.110800,"[-59, 0, 26]"
2024-10-10 12:48:09.142050,"[-59, 0, 26]"
2024-10-10 12:48:09.173300,"[-59, 0, 26]"
2024-10-10 12:48:09.204560,"[-59, 0, 26]"
2024-10-10 12:48:09.235810,"[-59, 0, 26]"
2024-10-10 12:48:09.267060,"[-59, 0, 26]"
2024-10-10 12:48:09.298310,"[-59, 0, 26]"
2024-10-10 12:48:09.329560,"[-59, 0, 26]"
2024-10-10 12:48:09.360810,"[-59, 0, 26]"
2024-10-10 12:48:09.392070,"[-60, 0, 26]"
2024-10-10 12:48:09.423320,"[-59, 0, 26]"
2024-10-10 12:48:09.454570,"[-59, 0, 26]"
