Datetime,valueTemp
2024-10-10 12:47:53.040730,33.63
2024-10-10 12:47:55.040830,33.63
2024-10-10 12:47:55.790860,33.63
2024-10-10 12:47:57.040920,33.63
2024-10-10 12:47:59.041010,33.63
2024-10-10 12:48:01.041100,33.63
2024-10-10 12:48:03.041200,33.63
2024-10-10 12:48:05.041290,33.63
2024-10-10 12:48:07.041380,33.63
2024-10-10 12:48:09.041480,33.63
2024-10-10 12:48:11.041570,33.63
2024-10-10 12:48:13.041660,33.63
2024-10-10 12:48:15.041750,33.63
2024-10-10 12:48:17.041850,33.63
2024-10-10 12:48:19.041940,33.63
2024-10-10 12:48:21.042030,33.63
2024-10-10 12:48:23.042120,33.63
2024-10-10 12:48:24.542190,33.63
2024-10-10 12:48:25.042220,33.63
2024-10-10 12:48:27.042310,33.63
2024-10-10 12:48:29.042400,33.63
2024-10-10 12:48:31.042490,33.63
2024-10-10 12:48:33.042590,33.63
2024-10-10 12:48:35.042680,33.63
2024-10-10 12:48:37.042770,33.63
2024-10-10 12:48:39.042860,33.63
2024-10-10 12:48:41.042960,33.63
2024-10-10 12:48:43.043050,33.63
2024-10-10 12:48:45.043140,33.63
2024-10-10 12:48:47.043230,33.63
2024-10-10 12:48:49.043330,33.63
2024-10-10 12:48:51.043420,33.63
2024-10-10 12:48:53.043510,33.63
2024-10-10 12:48:55.043600,33.63
2024-10-10 12:48:57.043700,33.63
2024-10-10 12:48:59.043790,33.63
2024-10-10 12:49:01.043880,33.63
2024-10-10 12:49:03.043980,33.63
2024-10-10 12:49:05.044070,33.63
2024-10-10 12:49:07.044160,33.63
2024-10-10 12:49:09.044250,33.63
2024-10-10 12:49:11.044350,33.63
2024-10-10 12:49:13.044440,33.63
2024-10-10 12:49:15.044530,33.63
2024-10-10 12:49:17.044620,33.63
2024-10-10 12:49:19.044720,33.63
2024-10-10 12:49:21.044810,33.63
2024-10-10 12:49:23.044900,33.63
2024-10-10 12:49:25.044990,33.63
2024-10-10 12:49:27.045090,33.63
2024-10-10 12:49:29.045180,33.63
2024-10-10 12:49:31.045270,33.63
2024-10-10 12:49:33.045360,33.63
2024-10-10 12:49:35.045460,33.63
2024-10-10 12:49:37.045550,33.63
2024-10-10 12:49:39.045640,33.63
2024-10-10 12:49:41.045730,33.63
2024-10-10 12:49:43.045830,33.63
2024-10-10 12:49:45.045920,33.63
2024-10-10 12:49:47.046010,33.63
2024-10-10 12:49:49.046110,33.63
2024-10-10 12:49:51.046200,33.63
2024-10-10 12:49:53.046290,33.63
2024-10-10 12:49:55.046380,33.63
2024-10-10 12:49:57.046480,33.63
2024-10-10 12:49:59.046570,33.63
2024-10-10 12:50:01.046660,33.63
2024-10-10 12:50:03.046750,33.63
2024-10-10 12:50:05.046850,33.63
2024-10-10 12:50:07.046940,33.63
2024-10-10 12:50:09.047030,33.63
2024-10-10 12:50:11.047120,33.63
2024-10-10 12:50:13.047220,33.63
2024-10-10 12:50:15.047310,33.63
2024-10-10 12:50:17.047400,33.63
2024-10-10 12:50:19.047490,33.63
2024-10-10 12:50:21.047590,33.63
2024-10-10 12:50:23.047680,33.63
2024-10-10 12:50:25.047770,33.63
2024-10-10 12:50:27.047860,33.63
2024-10-10 12:50:29.047960,33.63
2024-10-10 12:50:31.048050,33.63
2024-10-10 12:50:33.048140,33.63
2024-10-10 12:50:35.048230,33.63
2024-10-10 12:50:37.048330,33.63
2024-10-10 12:50:39.048420,33.63
2024-10-10 12:50:41.048510,33.63
2024-10-10 12:50:43.048610,33.63
2024-10-10 12:50:45.048700,33.63
2024-10-10 12:50:47.048790,33.63
2024-10-10 12:50:49.048880,33.63
2024-10-10 12:50:51.048980,33.63
2024-10-10 12:50:53.049070,33.63
2024-10-10 12:50:55.049160,33.63
2024-10-10 12:50:57.049250,33.63
2024-10-10 12:50:59.049350,33.63
2024-10-10 12:51:01.049440,33.63
2024-10-10 12:51:03.049530,33.63
2024-10-10 12:51:05.049620,33.63
2024-10-10 12:51:07.049720,33.63
2024-10-10 12:51:09.049810,33.63
2024-10-10 12:51:11.049900,33.63
2024-10-10 12:51:13.049990,33.63
