,Beta_C1,Beta_C2,Beta_C3,Beta_C4
6,883.7269823722916,930.7782707568412,35.43106613722034,358.1656524576711
8,839.5770113275722,879.2704676630043,274.1931216599339,250.16780090169712
9,2063.009575059052,2191.322361966129,639.0258019445283,657.2131854356569
11,586.4239207052005,613.7221871047761,198.2417099255732,236.8651784755203
12,445.9528386132552,464.5243556660752,151.16348397308244,167.26046902102712
13,645.1904453712874,676.9899479784876,233.78898390944096,264.8419390699286
14,420.8914593514767,445.0586214732217,156.7713630106411,167.71562594431785
15,508.78486092312266,536.6949296242567,197.49402731549404,218.0091520513253
16,244.74832096051392,256.765606283352,97.29950279274102,110.50194073473403
17,499.5195244178426,524.2834979272998,196.9257161810368,217.55812632916883
18,302.6395661929133,318.49342020378344,116.43984494637009,128.9628555446266
19,512.78631407033,539.2889045923224,204.67608340912648,221.96005394178388
20,442.9042443932778,474.268509011166,184.81306551143052,202.4483639712047
21,456.9616069721928,483.712884114124,189.3968207590021,207.77957668033392
22,392.1879378045848,407.7797037067015,165.94513601586615,173.07585958561614
23,265.1928255039128,277.4678494916734,107.58303774594866,113.93900800879138
24,418.2406379304935,443.164651153397,180.47586404601168,191.50006287669083
25,384.20040150662805,405.8405459177305,170.67561368396886,182.45484096414864
26,480.9528460784901,509.5641177512983,208.0643628375716,223.0389310581893
27,563.5539125295863,592.720496494181,256.6396608469099,267.5423927635689
28,365.9231022483349,384.4647920657637,162.98290949549596,179.70566829811693
29,307.61222223011004,319.58422968325226,140.56854059930012,144.11589286360416
30,341.2494918061507,359.23368520985656,158.1506934994761,169.26131003100653
31,508.2871594522497,542.9181579314759,236.17600124399144,247.93964703084012
32,439.3513249928052,460.2801687521999,206.55868571366867,220.26341067560352
33,304.3736471003633,319.86877187636486,142.46384095460135,145.92510208308715
34,692.0716980559297,719.7388927674288,320.9767812557936,326.9966408148965
35,542.3410582765854,572.1336164033554,264.958373384875,278.265301254402
36,450.6202446236893,475.013034328144,219.3332813911248,224.0997855701764
38,1001.8493329547184,1054.5698741860094,492.91268640805646,516.2957345325456
39,1240.243091655962,1295.5992559776892,605.3051777337727,626.0816419792882
41,885.3864408553453,920.9263747509696,414.8349046933101,446.0868506979944
42,1068.281882364526,1108.0614966062897,525.9875375580268,535.7670701757855
43,347.1643979447837,359.3097140188712,175.6189651670315,165.96095351850627
44,476.13230960107467,499.18985582017206,242.64224901608023,228.00626684803697
45,659.7088667392742,698.4354479525038,339.2719198294706,324.05894363402587
48,1025.718085323242,1090.7002573747982,551.6833828366749,522.3754425513318
49,432.86702245471656,459.3535827285725,238.78752923010052,233.09207966652147
50,965.4080284475112,1023.1750500076434,514.3791294272545,511.1203422561001
51,2052.136115290706,2158.911383788577,1092.1329204237209,1088.7264576466175
54,1004.3403247257924,1079.2985179071684,519.9280685219095,568.0433607650643
55,409.928368480088,429.19695443229216,203.21162490055625,229.519262034084
56,364.5464593378726,387.9243930706213,202.00046124982524,211.2922201807773
57,232.92532363199524,246.33967593507072,125.00042595128974,130.61437024458232
58,444.4738368111776,468.86107439434,248.308894157392,258.055877675929
59,676.8449233235701,711.7051517399294,364.1219812095655,382.0447881472194
60,490.57235537946974,527.6566893521932,270.5874976342123,286.2025866480355
61,223.71646787255645,236.3421832164812,125.13380580676416,130.6415170347649
62,176.76519555596332,190.3676458764383,99.66369982361354,103.82976511482224
63,457.5803483096315,487.4149004658111,251.174335170331,267.49259004972043
64,238.56727924383569,253.6393377601988,134.10719668976247,142.62473979910476
65,272.8124460163569,286.26911810452464,148.95254112632006,157.83153182019356
66,477.1150378352951,508.7936548999695,267.14760417046574,281.0948797466661
67,260.7608026087158,273.18322415429725,143.92689106496968,151.90254371785286
68,522.5776334107483,554.9963236044342,300.09275370531145,301.9855995781202
70,1119.640917639647,1203.1069407311038,621.1082377946005,624.4659073528101
