,Delta_C1,Delta_C2,Delta_C3,Delta_C4
0,58395.33132621628,55747.49546393531,27327.50374978742,15679.262721738598
1,6254.329614513622,6626.9634401720095,1814.4350654739733,2298.663237489416
4,203562.64499066197,222910.96458259173,36960.31964322841,46813.76494075869
5,58405.86724129667,64786.04505200948,6231.320625653382,15106.525406938144
6,27325.215172082877,29832.32975095877,4683.725800127859,5657.545648552363
8,2129.6301841345794,2738.6119385955235,258.37812478386815,1249.684985047821
9,5917.138330768921,6862.145834027597,3257.537311344589,3664.7038428593855
10,13397.253879403665,15553.841792082352,6009.787026166069,5877.528735036949
11,3423.051989771445,4058.31609411092,3904.32403200064,3280.3152584907816
12,5776.305948579674,6592.3747147957965,6477.275334229229,6496.296933849806
13,5499.518109509228,5953.126741115881,5152.05515330425,5137.786015529305
14,11330.345205183545,12650.670411215193,6671.948804775547,6970.482529556087
15,7527.282673535781,8332.90327169921,8194.075428590137,7712.258691573583
16,10653.96240115767,11958.30973809064,9827.451640689003,9646.190161268873
17,10753.541938263885,11717.283688952382,8540.664876026056,8529.013217728132
18,10728.946857601395,11368.21330349165,9487.493729033822,9386.787295230726
19,15620.76505355313,16626.538557928663,14196.613052395,13830.13432528094
20,12756.40954763916,13437.484372067582,11780.570908422284,11433.262233672014
21,14170.702244496197,15312.662440289823,12624.95494200834,12680.419100831012
22,15970.418883712,16529.707476917774,14954.113758030811,14257.553558884558
23,23200.85612825183,24256.955321871017,20918.34760685272,20723.881860800317
24,18302.1585350457,19038.83771634332,16892.429074299624,16608.703757276005
25,20471.2803844882,20906.897141672333,18498.74377254692,18091.173755921165
26,29134.49233991634,29652.89469631708,26395.792269655456,25946.87000515563
27,23224.82691470345,23961.333913762774,21228.66802361569,20859.881867404885
28,33937.61172007134,34270.00670384204,31518.16679120445,30324.859225397428
29,35791.60889719321,36232.78374330199,33177.97814372543,33121.87568802594
30,39002.63016045692,39016.381646325885,35661.618815104564,35173.20614569629
31,31098.652984763,31338.47929123414,28584.144676216936,28427.12177083844
32,32771.07726908673,32915.549287111615,30157.25906298121,30022.129892264365
33,46508.49392528518,46602.69863273642,43045.79196005986,42967.29527399799
34,49143.20052598866,49166.67856319748,46632.98333532209,45657.65779275631
35,39635.57101975457,39069.3567489861,36105.29412250862,35995.055565680675
36,42459.874512262926,42788.67576204985,39423.19794653824,39282.12913832384
37,54009.44751822286,54309.49998468443,43609.278438400965,44200.10387867047
38,46791.71427665234,46173.82214971809,44537.25597166716,42850.87254777914
39,25125.40205020138,25667.002645010645,33878.37202803724,30382.035913943957
40,83861.06651823664,85912.85384633865,55043.6713529709,57003.147507188216
41,50147.52605558753,49574.7270809636,49857.20136516473,49007.18791526822
42,79330.03640348402,77832.51928120886,73831.89176155494,72051.68797864307
43,56493.35230541411,56851.43984049297,54760.75174633522,56291.08666854795
44,62770.47766425973,63848.71616576666,59832.20621598326,59912.40671093304
45,90980.2398545938,90958.84542204364,71247.68619572082,71528.52074608428
47,120047.9895668969,120547.0713348927,91910.65308707976,90386.63493875672
48,198594.47156989947,204252.52714342743,132375.29820147523,122433.3538346824
49,76867.89184092525,75769.72601496505,73298.5009725607,72055.49965295581
50,108670.70742926646,110621.26127179184,91826.48306492604,89174.87851276793
51,359887.0412935741,379037.62262175535,221798.4310277888,220317.52563081824
53,110168.5084872262,108966.18422201436,98175.01595214447,99095.63615468646
54,123376.41894425338,116288.24373564534,116988.53266258173,116181.63056730968
55,130947.59665660535,127841.03182399094,131418.90832356425,126703.73597488114
56,122809.39950956116,119970.71908120028,121382.34403219116,120527.90221445909
57,135997.15734685524,133694.0135573595,132896.9691288439,131468.81217581884
58,101507.34030659415,99134.01712450042,100139.73579850652,99648.2789551668
59,145064.6012931559,146072.6807893209,120153.34154403232,121373.09869400476
60,174501.05788231216,177941.76589547764,121342.51258596448,124540.3163587366
61,126383.782783589,124320.42618023706,119248.61207645696,118696.35648775387
62,161836.95362845084,159202.16365626286,159443.46274153065,156807.2401523296
63,127467.11859238568,124723.0850504408,123493.06289371786,122435.37943627496
64,173355.29985302337,170989.96556066707,170383.8094687707,167007.2194260077
65,135750.01464714127,133887.0985992923,132993.272639226,130694.60022320846
66,186449.34959812844,182678.54222621387,180502.37062442536,180627.51606118763
67,142318.02618649046,139729.56281163223,141003.0190648,137992.34021042663
68,188465.2484071885,184550.5178437231,189881.35206470103,187961.5669449284
69,153047.5177022283,152424.88276274045,145357.7895221672,151962.19088807266
70,163552.7281500204,162262.1888386819,167725.09667184562,146526.93516206977
71,147732.13479752454,145911.66465680342,170432.8670797571,151835.42454193256
72,275580.02397304605,274440.494372515,240023.1178025442,244168.9795566604
73,223631.968709994,221643.66811997307,221767.6748962601,217161.1658029875
74,263709.25889937853,271464.2179325578,209094.17438730324,211513.8357466544
75,227926.44526608952,228225.95833923316,190042.6333423002,201749.97279464503
76,194900.5711928449,192558.545423488,187995.41557295385,181177.3912872016
77,195283.53059539924,192397.78758817524,181271.3458847541,188619.4213435868
78,205366.59242446464,205607.69966099097,184530.4323960353,198790.92182327117
79,273740.62902583415,272333.6149233132,238519.89936419768,261185.44557686563
80,206994.68758552783,204384.5036175356,178614.5584224329,197323.70914993
81,210875.92239616247,207452.79063452512,213793.414492202,206981.02810484683
82,213951.8033991127,211378.3042502977,201892.8107323761,209521.85988144105
83,222550.0352878134,220153.5026922013,227636.71558971863,217486.82759314196
84,291313.30323903344,287115.9279371326,310549.0614425143,291357.30022335605
85,228253.5180219104,225850.8236495632,231165.79675410688,224083.77969262647
86,238782.7910658592,234489.6218774296,240053.1340502032,232622.01402879917
87,245560.9037657195,243890.391145294,242376.81929393255,239179.1422990044
88,245968.1326218593,240946.90166247924,245839.80670337917,246717.34815562217
89,249223.13356445657,245912.17573734265,247007.31506820224,245893.01887885976
90,339955.08249963244,333698.3094421858,335984.58813109127,334019.3198496515
91,258799.4504136131,256235.93202765484,259446.73130980416,257921.86420835435
92,280235.4698116873,277909.34359087935,271423.2662530632,267370.4251492263
93,364023.6379719911,360009.7744059188,363492.6898079754,359183.2674202108
94,222053.17608961085,220168.490033232,220518.2831075751,217874.85222053935
95,419826.5721288406,416835.1425777407,403738.2437993344,393607.8294191799
96,297748.6227765829,296468.92003116646,296464.6768643228,295796.7023479988
97,297749.03357138555,295879.06458085723,295608.3705555396,294016.6572208872
98,307111.48771412857,303430.5413416046,308144.7915056645,300374.3908465888
99,299189.9401796307,298626.3633040698,300805.26392494387,297700.1299304733
100,318273.7323804959,315247.077842104,319467.7804224606,315697.61385597853
101,445072.2868204343,441741.3577405892,452575.7916812551,437800.5119657735
102,1448.8591847222422,1513.838035510821,641.7033097930697,507.1986158091056
103,393.1764855936181,416.2148746717362,181.21889501611705,196.01483009450484
104,644.2224558903705,556.3404666408842,515.4721501679774,280.5806257943052
105,595.1550599256669,540.501123532509,951.0815529820572,380.7649475456951
106,836.7888649584814,753.8958084632777,743.7948780351337,584.3422081458
107,1392.6821929846951,1357.3175564215878,1338.7964397793323,989.1533673351304
108,3379.6941355451168,3421.3778073900594,2138.7453019029776,2557.560090382938
109,11139.616479436236,11387.288972729491,6195.977173203873,5421.438803096172
110,4466.526652276926,4193.564081832058,3663.089931011316,2749.7177811629977
111,5184.892714298525,5565.373467741499,4217.050320232086,4093.212128582872
112,4909.743278107202,4746.108319582614,4937.867956478144,4361.167835600492
113,4077.782861148359,3617.410005183464,4393.308232600313,3471.220950801729
114,17071.66876164722,17816.139858450984,12249.075787557364,11619.208619796756
115,13830.438431785407,14393.581877291268,11874.99638645809,11816.809667698644
116,6921.837314508246,6790.756174936311,8422.602321434524,5951.054975703501
117,9878.932558907796,9457.269793529224,10033.22020171992,9351.24127481232
118,8842.809832796172,8767.564987064905,8277.997127946568,8239.053934238234
119,9318.363242037243,8972.23807353594,9550.68714878206,8615.69340448503
120,11052.984707619678,10836.033930769823,10939.610531933,10434.415660133562
121,11460.87473980303,11222.918593088743,10993.368712485042,11050.54570091543
