,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
0,1.9556530531261296,1.999856550272964,1.477321440658245,1.3706993743729994
1,0.9050235049354088,0.923059518775814,1.1454700115937075,0.8600726742935032
2,3.591954447705208,3.576423975417788,2.276790255921177,3.890264378481527
3,1.6992648516556124,1.7111576574860177,1.056832037197146,1.6721884826817497
4,7.110952188314576,7.143334777208875,4.577666262499445,6.744997403065715
5,1.488843824260266,1.495288038947333,1.861874848207244,1.5341559815252035
6,3.299783529864967,3.297215256049045,3.5533157945284626,3.26480368668089
7,1.5124664156798349,1.528424477814853,0.9614093235612688,1.240603818641983
8,5.114702420554877,5.142052390661469,4.990094232976941,4.93603184628812
9,3.402984873047824,3.438217921765569,3.423841614289382,3.396910018157604
10,2.511611265878933,2.5337493873666355,2.101079681829048,2.599357909125449
11,4.721463441587484,4.789606366094823,4.774380459784626,4.734843099639748
12,3.0476590273445927,3.0875510319189123,2.9814354191025982,3.0264722661682306
13,3.847291189607408,3.884795719024389,3.693434773826595,3.787102657190199
14,4.361240995507016,4.408399859312678,4.283470894674112,4.404220568268208
15,3.5763006523572827,3.631819576014837,3.519606605220515,3.5524414246073164
17,4.414538036480705,4.452928412925321,4.339539057064915,4.329165482119107
18,6.592357598307107,6.642812458793667,6.7230739215812045,6.671615540947821
19,3.419991792409028,3.4112798995068387,3.3505004808376952,3.437182065293644
20,5.053549233693806,4.996672611865515,4.896202995248781,4.931694897248387
21,4.688244747764451,4.702141697797483,4.676434239134762,4.690136051042561
22,4.644367412963816,4.71298977152955,4.5805042850279865,4.729514830608341
23,6.343785416753082,6.494243132682196,6.625660307722375,6.688546893256984
24,4.722860271021002,4.72149177548112,4.746860666125346,4.694138719591095
25,3.831861610976232,3.8803554450494455,3.695275534858895,3.797184339474159
26,3.996085981141648,4.052206758240953,4.072463761292681,3.9815986742602183
27,2.828020166634889,2.8229138445588062,2.764756530005799,2.7611538170388816
28,4.053141433336359,4.0261164792788895,4.112252618738432,3.99413618461333
29,3.867598266886868,3.993053866296638,3.837862778737183,4.069555558484058
30,6.039198690920774,5.973544691363764,5.853415283478498,5.804507430125328
31,3.40121365166419,3.366264338471514,3.400484969084228,3.368387796898465
32,3.4744338875335004,3.5802791616985745,3.4456463310432066,3.409773741021973
33,5.82035381119764,5.933241991871065,5.771295485539608,5.967988037677017
34,3.4794032806293,3.5064342960452755,3.530521428772795,3.579815283740865
35,3.345247759810259,3.3763556583442678,3.343207550836789,3.3049375822485723
36,2.7327180432991014,2.7918808517950526,2.640336247167391,2.7586741440234603
37,3.945956631379599,4.051070204303241,3.897068921616839,3.9448599127822455
38,2.9116009784661308,2.8960812311327437,2.870366279078686,2.8455918226038155
39,2.9002308412822364,2.967449339735842,2.821426013194181,2.9259455552596547
40,4.0831153022491895,4.061334923312571,3.9724599353141055,4.070628207239149
41,1.1380303475594051,1.1597829402656723,1.068642137806546,1.187467270241809
42,1.7159112355903658,1.7594820842946937,1.6618951757935627,1.7450430044358205
43,0.9913913474641742,1.020314080724251,0.9293599113578987,1.0163228726422189
44,1.3849310987734007,1.3284038305562011,1.3460597294627852,1.376844631552361
45,2.4634592285476797,2.517004569319747,2.373715001410877,2.4258196758099926
46,2.5066824245795334,2.413205141399266,2.9403733358565245,2.990758435365954
47,1.04234324369849,1.0546821102611652,1.0395199830044388,1.058777906772849
48,0.4237876151706117,0.4262473000126074,0.4244777455141243,0.4071465456010598
49,0.6558565000064519,0.6477882460717098,0.6535792602923695,0.6564851470974148
50,0.8668238312041826,0.8703342847101426,0.8509373738612891,0.8620324125543202
51,1.3089755511911492,1.326798947999146,1.3208365466017888,1.3278011312082048
52,2.5449196794928293,2.54921244558978,2.491255436674636,2.5260626598724474
53,1.340783253175316,1.3419278480564925,1.223443008287206,1.283327314032884
54,1.081079052578675,1.0874024093904129,1.0503020819222677,1.0291351087434084
55,0.169376046034165,0.1742966820564593,0.1624855665198756,0.1552489617497284
56,0.9789272230121676,0.9623267235077164,0.9870932987035096,1.0146017409581107
57,0.5228777229333936,0.5158653299224332,0.4874473133715,0.5414724310788898
58,0.4799266403471656,0.4921649038628982,0.4806213271739327,0.4865712209861765
59,1.4067556959027434,1.3934913051597546,1.4089543137225964,1.4119574526401375
60,2.7604978432183875,2.770991717828781,2.651426557579991,2.749675200106569
61,0.7346129323304083,0.7699153937100667,0.7444192570812082,0.7404725122748209
62,1.2337738746071707,1.2032250228152566,1.1385042890549983,1.2494284285395902
63,0.7674811777010737,0.7724960994238806,0.7306713525343115,0.7754528228606513
64,1.2980884789388991,1.344454444628868,1.3648973266174198,1.309593972599751
65,0.9200162200229508,0.9279390464832594,0.8861819826954465,0.9280742697471394
66,0.8432528726440115,0.8310964708220804,0.8375956833915722,0.7964198273046132
67,0.733500783900647,0.761609344457434,0.7470712441866636,0.7166717529272366
68,0.8012205099471864,0.8123642115677787,0.7723463839706788,0.8659925070342565
69,2.5299021746019656,2.516504428360222,2.6086900575573275,2.43317349530938
70,2.441859986963092,2.4093902246057493,2.372947418927369,2.4171653384108267
71,2.245043477212393,2.290775766447445,2.341911124633409,2.247239026833915
72,6.642216341954736,6.660689722753829,6.565841324930181,6.615894618833729
73,1.771247518305638,1.7780185902631664,1.6872354966232512,1.8029518750316536
74,3.825032595352865,3.8356491159039257,3.6695825294532303,3.779159011632369
75,2.180867571031383,2.173596922930511,2.006269611101565,2.2130924437634225
76,0.802887669432118,0.807147136476597,0.7667009447690849,0.797972556062965
77,0.6482095970880684,0.6543608585511423,0.6503060114219956,0.647340721699523
78,2.014047179277182,2.0267278734048664,1.7747320281700956,2.0486578441685235
79,1.358151136259116,1.3487716688788491,1.3150505294906012,1.3272720108862268
80,2.054407032700185,2.0768124627051647,1.885187546547878,2.0403761341715674
81,2.8017968727009905,2.708430854272743,2.684385880461736,2.723490293924658
82,2.0171398356150925,2.0452377696478714,2.040050248094238,2.0537145508680545
83,1.975909477250392,1.9884845152341128,1.906203550933789,1.966547836161612
84,1.3177484033060465,1.3082215925054046,1.2454752404314136,1.2832313289737636
85,2.050853771288569,1.95859500115428,2.036883789758287,2.024849494748527
86,1.2379853130453096,1.2972032509011877,1.2073135536356574,1.3279226590637807
87,1.3757130509110944,1.4188598720802317,1.3550040820173852,1.4032855264684343
88,1.552534851309875,1.547243792657383,1.4267074827132828,1.5139254347648283
89,1.431348983873303,1.4567726073928131,1.388178233654614,1.49180574596463
90,3.719654895411066,3.747231698471743,3.6601429741389055,3.765457130215565
91,2.969714255976375,3.0151266287521925,2.838343785002098,2.982878931662245
92,2.7277740238154764,2.7723246727049258,2.734137674441637,2.79412410369075
93,1.4691323021960203,1.437869499450753,1.3583860452918028,1.4460535589000365
94,2.5291716730117013,2.533741845312852,2.4754405403642723,2.539383228309653
95,0.447305454298907,0.4430709961165511,0.44410478400007,0.449975795090049
96,0.7138163380681367,0.7179786663283712,0.7056286376588367,0.7101053182545677
97,3.264754049973048,3.2274558015448447,3.199130831490993,3.242960743196648
98,2.380742194497349,2.3456396267227984,2.267308119784708,2.337208427871967
99,3.7654893970498335,3.868661685364882,3.72225742495617,3.871857436672147
100,2.268517761166396,2.2616792299448507,2.274259215220788,2.3094126105159343
101,0.8219905929273721,0.8311040149015911,0.762202511061946,0.7632422856959132
102,2.5941766418101846,2.555732865058785,2.5577003241650096,2.600008748779089
103,4.08040408866132,4.032204884776463,3.98137459513181,3.996308296169477
104,2.5123322643408685,2.5074608406262704,2.437946900890063,2.487214241876293
105,3.087144531367911,3.1012121900251297,3.173800779983827,3.166936734164436
106,3.073740777656608,3.0765056011605325,2.824548754557328,3.0052161464877747
107,2.452838315742728,2.494044395294934,2.3803445471260467,2.399457892133348
108,4.839289151193011,4.911744211955359,4.831856732359396,4.99173012994083
109,1.8116427180310977,1.807724019129712,1.7179459935976589,1.796504091906023
110,1.9712081348809525,1.997138097206135,2.069593343725265,1.997063562293902
111,3.658891779039769,3.653722319969773,3.5318281352826264,3.738769802516662
112,1.5966991387776093,1.5851954940679132,1.53910188425059,1.622534169630446
113,4.035571806237224,4.057176150122819,4.041829291277051,4.180125107849299
114,2.3841082549021744,2.420857254350258,2.347256306363841,2.376252404533429
115,1.0226082508883327,1.038218611003295,1.0327483318066562,1.0428507580753823
116,2.9082938075970475,2.853403463886344,2.7513002827139634,2.821525138876876
117,4.021316181635634,4.052145114304124,3.740298086488132,4.093961286514932
118,5.032028792361412,5.053104069959824,5.004669812948193,5.096788682496539
119,4.121204012143245,4.129653660079551,4.157946750759085,4.165107507119221
120,3.254157384536691,3.287079173635299,3.218226875186044,3.2887741232241168
121,3.5837314174441546,3.5750851786329263,3.412581980999557,3.4663751518366
122,4.015187158693877,4.058520051767026,3.912055843029272,4.048731210662948
123,5.092859052706849,5.002700957038866,4.984784707554616,4.995986200206349
124,3.201362190357489,3.248503077781682,3.1757340832580145,3.3275956482672844
125,4.2575673321979535,4.319023219233096,4.29225282194623,4.299843669071556
126,6.141069954113151,6.212799444533455,6.003601382236258,6.371948054962976
127,5.2466266710466805,5.249487292273199,5.032581025046406,5.18187156307327
128,2.2214387891788663,2.263820138818951,2.1856710904408545,2.194734716391164
129,4.0925258366825705,4.066692090234401,4.103961475116645,4.19661534044712
130,3.4459589069359198,3.464222740779414,3.4689499124992293,3.5079309503216343
131,4.742813229260734,4.704724373670133,4.749757821374633,4.739455945359561
132,4.4593564484213495,4.381164538039655,4.279486427753806,4.352437761215001
133,2.319496298270749,2.3535857737741552,2.295298425822669,2.3633764843854066
134,4.668077997189036,4.643384870107719,4.363611838419315,4.493899450444578
135,1.7815043525203025,1.8046555195837604,1.807955197690646,1.8282994357027929
136,0.6867667968688392,0.6975812447153132,0.6947159611696132,0.7010094401923501
137,3.399111823233101,3.410926612843064,3.320369563854497,3.355115450512009
138,1.3307619574030745,1.327969734417044,1.3399741737508324,1.3124508463623148
139,2.5467213252235457,2.597626260078402,2.464490010062726,2.542381895168307
140,4.884563885044433,4.925612374843534,4.673791089066959,4.9105588258095
141,4.727175074948402,4.672219378520753,4.653650774144234,4.585115872822089
142,1.1107065625550463,1.1179335717175083,1.085325927596908,1.1231436926734932
143,4.460305523398744,4.433361128397602,4.27966297985881,4.504219526724168
144,4.263053793555384,4.360546115193775,4.13521467608709,4.300386472487099
145,2.680020666793573,2.633912846648913,2.663157365080192,2.711379821421734
146,4.807824348321335,4.814391932436863,4.663371541404249,4.937275857501531
147,4.008271754438628,4.019873437269287,3.9333607740035914,4.006457401303623
148,2.9989278825085828,2.9878681438176717,2.9577941870426843,2.979208556851982
149,2.289375239499853,2.2631412532360486,2.208334131269096,2.198592621863339
150,2.1050159372951542,2.09607807818716,2.022484622029403,2.1080025373529883
151,3.923363277510936,3.9739190720295,3.803649876496909,3.943904889238052
152,2.9304395380448414,2.9275713904763228,2.836264440710092,2.908732863422148
153,5.445297239187453,5.526311738806036,5.2163068376741855,5.381157453402868
154,3.899109227593215,3.9494816408282,3.8140569013151295,3.8938604339237854
155,4.981074844760874,5.019112891253198,4.910976872213082,5.036157425160904
156,4.648315797967576,4.6090988175848295,4.385244861577423,4.572185558350621
157,2.9203376303399464,2.970578357153557,2.857676535385245,2.914930407145252
158,3.973324418761108,3.9301959629929657,3.8261897307367465,3.907700755659304
159,2.796141827162517,2.854098902276373,2.8347956268918373,2.888232773056963
160,4.905971506018652,4.859724098111549,4.885790909074614,4.920684457195063
161,5.216245709558348,5.18313353021126,5.015732614932492,5.221006607506972
162,3.1313755433153463,3.1390366310293447,3.050203676423635,3.0043227723588664
163,2.24912105455415,2.253890869462018,2.171072776913173,2.218257590241292
164,4.695529951246494,4.651731102148745,4.532980087297818,4.669770488025852
165,4.853126808398923,4.898881589939775,5.01249398438426,5.008774099166445
166,3.414038047783597,3.437720663408275,3.376354096692513,3.434240300334111
167,2.339502124882291,2.3958468476412924,2.2175437732743206,2.323702672522033
168,3.732841879454975,3.737039890154608,3.610918822021551,3.7291255836513946
169,3.776727002585869,3.7928627864674542,3.744138244603503,3.836291875687016
170,4.101316012051307,4.168461866655044,4.020763135060012,4.288939060869307
171,5.911847871071971,6.115154076795409,5.711130294254156,6.134653431764006
172,4.719604460530106,4.760383787798707,4.635698897422403,4.701395001760815
173,4.932841739176437,4.886363690248307,4.899669212893311,5.039963168401295
174,2.9746344893879173,2.9524572313757296,2.768817213773711,2.81592722239179
175,5.016825903682618,5.117635492686055,4.844302329946615,5.121873891408625
176,3.408247070801972,3.441738165584544,3.378399420733734,3.462970316181184
177,4.820056566700355,4.925347828389477,4.6929670947823245,4.783905399577811
178,4.560195051314608,4.482511285342882,4.391254482361772,4.449098254581159
179,4.939051742540146,4.855336913090733,4.74485730451712,4.805255188862572
180,4.316183552837168,4.347835766862972,4.148900142381529,4.370256813986995
181,4.108465462414631,4.103532830647672,3.979614756058093,4.138152648157384
182,4.175689835646367,4.272102404190859,4.192951996373892,4.185300743986815
183,3.637037250349517,3.665302054503194,3.568765785425948,3.638782372311753
184,2.260545007323287,2.2515942415687653,2.2093308742660223,2.2539261562847592
185,4.151813324163799,4.120786553105516,3.9895191389732183,4.128309586778849
186,4.852882741739598,4.837696030499002,4.811597082619845,4.88959750315072
187,2.385523737622562,2.4953800771578782,2.3592046537318296,2.468652692230985
188,1.3267901007843363,1.3453638354571955,1.3552091529533352,1.4116593903406902
189,3.16102314266594,3.2571359175047325,3.1895520404130275,3.26087919465831
190,4.962486889738548,4.985774531063482,4.686786504823249,4.851303316941775
191,2.0334702342268804,2.052514089379533,1.99346679337404,2.0665995728524416
192,2.4558708493990644,2.488174746418735,2.2442638800726145,2.497181743235997
193,1.300168028386565,1.2820051994042567,1.2740650743119348,1.263809254719152
194,4.089749294640045,4.13145526334352,3.867300396012678,3.9942204827171928
195,0.863153288224828,0.8686575629687707,0.826295306063182,0.8792492299432737
196,2.815420478452983,2.85883528520644,2.566021966907451,2.786514188518681
197,1.956376906838725,1.9735473828268515,1.9592398292032644,1.9370118652045076
198,1.8562602504108705,1.896627973987864,1.87579422041585,1.8841547002827803
199,3.514939231517887,3.53882548197582,3.282116105119637,3.444376932059121
200,1.2592456252797015,1.2605904022001424,1.2026500929441193,1.2276315938815214
201,0.55043299202015,0.5590856325730714,0.5452178750764352,0.560226114459566
202,3.141591009043307,3.10755203471989,3.034229429278863,3.130614024540804
203,3.867424496294848,3.942609036559395,3.704184830714512,3.948581661839827
204,2.298558279389871,2.329856445383122,2.216307645487503,2.3178687176048145
205,4.161743874879397,4.124794890928011,4.20032456623411,4.258204806682234
206,2.963608732372028,3.005774440696823,3.093587568737301,3.1033903771498976
207,2.448936895677712,2.510656907447941,2.453023188070349,2.531428916338042
208,0.8493140122689811,0.8584253806341279,0.8357629409666304,0.8507083361532102
209,6.76169035478519,6.809746514463191,6.530726476884242,6.752163236893929
210,3.582656972649311,3.612507886846519,3.5158542435849904,3.641927784195316
211,2.642305527716661,2.6197344494633725,2.569448827440568,2.5720086132143622
212,4.202468619829667,4.272426491629849,4.173737426731031,4.250303822268082
213,3.374699891388278,3.418603664615305,3.326905630717034,3.4836995960036394
214,1.4712881460411311,1.4713690982613137,1.4690614100007475,1.4782742869919447
216,3.244860150690627,3.298428626647584,3.380151250001908,3.279730124933341
217,3.6814482985574832,3.68801588896063,3.518850193354797,3.759030728703538
218,3.3271866047000027,3.3509111021892317,3.2405263987910278,3.3464134100821563
219,2.7951965961254515,2.829073441957531,2.619665687035985,2.768106806737093
220,4.697320200411051,4.657192646279494,4.765569511116904,4.749664135752759
221,3.5528102346438475,3.5792891442718,3.445255120529764,3.588124813426593
222,1.9047309810743425,1.9221803885462008,1.8533177221582595,1.880167980081653
224,3.733550751602587,3.834352743002381,3.8094224788076136,3.852494439947517
225,3.9971426333599056,3.9752647335573617,4.071836671583124,4.01533603062217
226,4.075837488748996,4.126931826798342,4.058958875948209,4.11249303596962
227,1.5483793973230031,1.586766799469956,1.6217768711216969,1.6111077013793955
228,2.6767870303765946,2.6802499480474213,2.504506252369186,2.6946322838318264
229,2.872884028010152,2.8998931577966145,2.8270799741709145,2.894862171756302
230,2.4825086156505884,2.480383450488559,2.516919451929071,2.493789220109557
231,2.014769379161074,2.0444861425055065,1.9564341831093237,2.06136533555877
232,4.136722484318472,4.184290122308467,3.6357555934738257,4.078117065332044
233,2.569743981106803,2.587434282341725,2.5519162485172813,2.558505682990005
234,1.1561714881697542,1.1648003274686678,1.1936933435149375,1.2078135312950822
235,1.7060722347597488,1.7199715081007176,1.7291950811466383,1.7839947151502895
236,1.8261131909796735,1.8360398462250591,1.7692407276042137,1.865308081824114
237,1.5617180298354438,1.5982190161977872,1.5515643528394587,1.6068418276892933
238,6.116823031210775,6.226292688880611,5.822265638503227,6.01330225999203
239,2.3346075629058425,2.343983948936171,2.2952143415162074,2.382609278168243
240,1.611697250823825,1.6212755307085498,1.5345667332080604,1.6125297945823582
241,2.683393452866724,2.643975648162926,2.6168561689076824,2.679711268995132
242,2.2612705386352765,2.301807084770577,2.2797816584834587,2.3187589523439063
243,2.839492643192105,2.864233188198137,2.782463992095473,2.896774305156275
244,2.1259465633828505,2.1083764196625965,2.0800441178513416,2.1186130902986915
245,3.826224976033125,3.8131554691590006,3.8159387166383887,3.94325436882876
246,1.8647104002598187,1.872273393371204,1.8793030104155768,1.9096216710054403
247,1.361078050430675,1.3903304279817972,1.1953386701719442,1.3784548932228444
248,5.032108087866496,4.877275946345559,4.7426983844466895,4.942503008443832
249,3.760451439978981,3.8509488896661512,3.8002980214949527,3.879141396173818
251,1.7761398335043252,1.787745775701534,1.83430217013313,1.8321995014475847
252,3.222535453030983,3.29590980777013,3.133882332668591,3.2820188724657267
253,2.6873869781566677,2.669239853500405,2.61897085545838,2.6469304840333936
254,2.176830613945751,2.237418327901535,2.323049232160717,2.266478783817404
255,2.698590822269956,2.7675348985040245,2.6833715109091805,2.746195342247016
256,1.3555890500611978,1.355191893735888,1.313378916900573,1.347508038160113
257,1.14004017966127,1.137322303961113,1.1083461123438276,1.1265078633097534
258,1.058662718369813,1.050135287690282,1.0652859405718484,1.0799385303174416
259,1.569158037242734,1.6210107239222793,1.6073960817012245,1.6424243013599222
260,4.058339132462429,4.111526873071995,4.089764029418637,4.099583633821363
261,2.116083736053621,2.1422296032284702,2.116050019262356,2.183195404448907
262,1.4340157342686168,1.472800722567702,1.4079245707670651,1.4720219996107524
263,4.345869736646229,4.395875337886328,3.992953341072417,4.490094901525349
264,2.667248109667153,2.6697446394849917,2.7070224297270378,2.824523893064577
265,2.836045055112007,2.8909302348581383,2.8408749029673035,2.878875826139102
266,1.8963552314818604,1.8988715821318292,1.868871035279585,1.885962517727661
267,2.895017971709576,2.9410013990992754,2.8955643031908034,2.9039424166175487
268,0.9320161790829818,0.9577139140832884,0.9522529365485438,0.9385947690642912
269,2.788167703145319,2.883876461089451,2.9141980869482094,2.9022512211054057
270,1.5026552543821508,1.5303625066121345,1.5158461604952729,1.534846605626196
271,2.0250663761583945,2.0440853296025083,1.9708518137819564,1.97777633140977
272,1.6696599571938653,1.669459704423007,1.7088686950717245,1.7314487189456669
273,1.0866656338391132,1.076620536219491,1.111697092551065,1.0659904046465964
274,2.978760822256671,2.959571852149993,2.870862468554511,2.929320241423788
275,2.533239310471336,2.543567365810579,2.5263186516132405,2.636535270015058
276,2.593008299539333,2.672167630694826,2.724485038893406,2.765905406089347
277,3.6427417136528617,3.752457533701042,3.81057936279768,3.732822177286775
278,1.632536210794796,1.6029721800359782,1.6533801557900716,1.6565110976551656
279,2.393725465531505,2.4526742180118046,2.3989299836934483,2.458774309430777
280,4.320213195821676,4.44216380732542,4.288357537760747,4.4082301807581885
281,2.036755250165418,2.048437705667524,2.045677371037804,2.040523909026585
282,3.147986928202677,3.121919811234342,3.23238748112123,3.239772565561392
283,1.0241185847008984,1.0227590756485527,1.0090383243705772,1.0072983958075383
284,1.4428780227041202,1.439617407957595,1.4994642424257234,1.488883792634757
285,1.539546269079443,1.5997097739328687,1.2832670515461106,1.3068658155786623
286,2.5417428706513743,2.5989494269148583,2.5607500495908404,2.702826850349477
287,3.2364898185483093,3.2696890772082465,3.304996200565753,3.3729218184291687
288,3.269087645365962,3.264330702871056,3.26702756540266,3.324058882380187
289,3.471465194079634,3.507956068635927,3.524504446268412,3.53185769690243
290,3.4377983565884085,3.420500149496211,3.4591912576964763,3.4551035921932254
291,4.557719232737576,4.662997373365732,4.526445211914657,4.599344937193695
292,2.7561951496860493,2.810069187674497,2.7576602296899035,2.777766247726895
293,3.1311768852167368,3.16007282794301,3.1446036014744543,3.1504231894209336
294,3.597804609105063,3.603396210383481,3.6108242474270544,3.65937825331476
295,1.2357285154898476,1.2392705000255595,1.2284507522436487,1.2404694603307589
296,3.4143148404382804,3.408989793930908,3.388857113617349,3.366224210577724
297,3.214449898049944,3.2210212761570878,3.266298625389417,3.2755037297598277
298,4.572559939266446,4.654587303257444,4.602564156965096,4.734282379176438
299,4.660090811476798,4.620459733140151,4.661161391014502,4.5094099307019455
300,3.855764949813307,3.88681540129155,3.800099538310736,3.793675955903224
301,3.000069777815764,3.014569218047787,2.958113636779331,3.024507653173071
302,0.7402749116319379,0.7401677265053455,0.7410767122159899,0.7412385076258622
303,2.1198595431251874,2.152508631622735,2.1035343773371875,2.1107773056269084
304,3.610181223241692,3.6591763492708047,3.678662717904759,3.7367361998022863
305,2.6536949627582938,2.686643040816976,2.651594038084023,2.713768970459264
306,1.3016713162600413,1.307545943439451,1.3160138614857162,1.3197592700225598
307,2.539738080954543,2.536185449109575,2.56495962268426,2.583382377096516
308,1.555219742069522,1.571095588690706,1.540499756973855,1.560859082641808
309,1.845995840337137,1.849900343289868,1.9004030971562944,1.8970465431304409
310,3.521086417665132,3.541654004123292,3.432990199743668,3.612126277062353
